_id,substance_label
2004-001904-10-EE,Cisplatin / Docetaxel / Vinorelbine
2004-001905-93-ES,Paclitaxel
2004-001906-29-BE,Lapatinib
2004-001909-10-GB,Rosuvastatin
2004-001914-15-IT,Lamivudine / Zidovudine
2004-001918-13-GB,Daunorubicin / Gemtuzumab ozogamicin
2004-001926-26-GB,Capecitabine / Cetuximab
2004-001928-20-BE,Beclomethasone dipropionate
2004-001929-20-ES,Iodine
2004-001930-18-EE,Prednisolone
2004-001943-31-ES,Tenecteplase
2004-001949-15-DE,Aminolevulinic acid hydrochloride
2004-001953-27-GB,Prednisolone
2004-001955-12-BE,Tadalafil
2004-001959-11-SK,Ivabradine
2004-001960-30-CZ,Atenolol / Ivabradine
2004-001967-24-HU,Zolpidem tartrate
2004-001969-17-FI,Frovatriptan succinate
2004-001979-18-ES,Vildagliptin
2004-001981-41-IT,Valproic acid
2004-001984-22-BE,Docetaxel / Goserelin / Nilutamide
2004-001988-21-HU,Dabigatran etexilate / Enoxaparin sodium
2004-001989-41-BE,Bortezomib / Melphalan / Prednisone
2004-001990-25-SE,Mirtazapine
2004-001991-37-GB,Flurbiprofen / Prednisolone
2004-001994-24-SE,Atorvastatin
2004-001997-13-EE,Levetiracetam
2004-002006-30-GB,Hydroxychloroquine / Methotrexate / Sulfasalazine
2004-002007-33-AT,Atorvastatin / Donepezil hydrochloride
2004-002013-36-ES,Trandolapril
2004-002015-86-DK,Betamethasone dipropionate / Calcipotriene
2004-002016-28-IT,Palifermin
2004-002017-37-BE,Cisplatin / Tirapazamine
2004-002020-17-ES,Hydrochlorothiazide / Losartan potassium
2004-002022-22-GB,Permethrin
2004-002030-19-AT,Capecitabine / Trastuzumab
2004-002032-26-CZ,Darbepoetin alfa / Epoetin beta
2004-002033-39-IT,Aldesleukin
2004-002036-25-BE,Insulin glargine / Insulin glulisine
2004-002041-12-SE,Sodium lactate
2004-002051-13-GB,Misoprostol
2004-002053-31-GB,Iron oxide
2004-002054-55-DK,Dexamethasone
2004-002058-69-GB,Nicotine
2004-002069-19-BE,Carisbamate
2004-002071-16-IE,Sapropterin
2004-002076-42-ES,Ethinyl estradiol
2004-002077-23-ES,Hydrochlorothiazide / Olmesartan medoxomil / Ramipril / Zofenopril
2004-002078-45-HU,Fluticasone / Salmeterol / Tacrolimus
2004-002079-18-HU,Beclomethasone dipropionate / Tacrolimus
2004-002086-20-AT,Botulinum toxin type a
2004-002089-39-HU,Formoterol / Tiotropium
2004-002090-23-HU,Fenofibrate
2004-002093-30-ES,Interferon alfa-2a
2004-002094-23-DE,Docetaxel / Oblimersen
2004-002096-16-AT,Hydroxyethyl starch 130|0.4
2004-002099-40-ES,Tacrolimus
2004-002102-30-IT,Lenalidomide
2004-002103-32-IE,Rituximab
2004-002106-29-ES,Trabectedin
2004-002108-14-AT,Isoxaflutole
2004-002109-58-AT,Efaproxiral
2004-002113-36-SK,Doxorubicin / Ifosfamide
2004-002114-11-ES,Levetiracetam
2004-002116-28-GB,Ergocalciferol
2004-002125-42-IT,Somatorelin
2004-002130-18-DE,Dacarbazine
2004-002131-12-IT,Ibandronic acid / Zoledronic acid
2004-002136-25-ES,Metformin / Vildagliptin
2004-002137-39-GB,Ibuprofen / Paracetamol
2004-002140-10-BE,Brivaracetam
2004-002143-27-DE,Duloxetine / Tolterodine
2004-002147-27-AT,Olanzapine / Ziprasidone
2004-002150-64-AT,Bortezomib
2004-002152-33-IE,Betamethasone dipropionate / Calcipotriene
2004-002156-34-CZ,Org-34517
2004-002159-16-BE,Glipizide / Metformin
2004-002160-22-ES,Glipizide
2004-002163-24-BE,Adalimumab
2004-002166-38-DE,Tiotropium
2004-002168-59-IT,Alglucosidase alfa
2004-002170-34-ES,Insulin aspart
2004-002171-16-CZ,Rivaroxaban
2004-002172-42-FI,Vardenafil
2004-002173-23-IT,Deferitrin
2004-002174-32-ES,Calcium acetate / Sevelamer
2004-002176-42-IT,Darbepoetin alfa
2004-002180-24-GB,Cinnarizine
2004-002181-38-SK,Acetylsalicylic acid / Warfarin
2004-002184-24-ES,Simvastatin
2004-002185-38-ES,Bifeprunox
2004-002187-22-BE,Candesartan cilexetil
2004-002197-34-GB,Cyclophosphamide / Doxorubicin / Prednisolone / Rituximab / Vincristine
2004-002203-32-BE,Docetaxel / Leuprorelin
2004-002205-69-FI,Acetic acid c-11 / Metomidate
2004-002208-14-GB,Amiodarone hydrochloride
2004-002211-92-IT,Ibritumomab tiuxetan
2004-002218-13-IT,Lutropin alfa
2004-002225-45-LT,"A|victoria|4897|2022 (h1n1)pdm09 like strain (a|victoria|4897|2022, ivr-238)|a|croatia|10136rv|2023 (h3n2)-like strain (a|croatia|10136rv|2023, x-425a)|b|austria|1359417|2021 like strain (b|austria|1359417|2021, bvr-26)"
2004-002228-17-SE,Etonogestrel
2004-002231-92-BE,Ridaforolimus
2004-002232-26-ES,Lercanidipine
2004-002236-26-IT,Ezetimibe / Simvastatin
2004-002241-12-ES,Heparin / Tenecteplase
2004-002243-27-AT,Insulin human / Rosiglitazone
2004-002245-12-IT,Fotemustine
2004-002252-33-ES,Aliskiren / Atenolol
2004-002254-59-IE,Efavirenz / Emtricitabine / Lamivudine / Tenofovir disoproxil fumarate / Zidovudine
2004-002255-14-HU,Alendronic acid / Ibandronic acid
2004-002260-25-AT,Oxcarbazepine
2004-002262-37-GB,Adenosine
2004-002267-24-CZ,Everolimus
2004-002272-41-GB,Adapalene / Benzoyl peroxide / Clindamycin phosphate
2004-002276-42-CZ,Oxymetazoline
2004-002280-24-IT,Imatinib
2004-002290-22-DE,Vatalanib
2004-002291-42-HU,Levonorgestrel
2004-002295-41-GB,Docetaxel / Prednisolone / Zoledronic acid
2004-002296-16-ES,Abacavir / Lamivudine / Lopinavir / Ritonavir / Zidovudine
2004-002304-16-GB,Prednisolone
2004-002306-29-GB,Folic acid
2004-002310-10-ES,Cinacalcet
2004-002311-91-BE,Amorolfine / Buprenorphine
2004-002312-29-BE,Nitric oxide
2004-002317-37-DE,Teriparatide
2004-002322-22-DE,Lacosamide
2004-002327-41-CZ,Paroxetine / Saredutant
2004-002328-16-CZ,Paroxetine / Saredutant
2004-002329-32-SE,Insulin glargine / Insulin lispro
2004-002337-39-ES,Cloridarol
2004-002341-12-BE,Depelestat
2004-002342-35-GB,Bupivacaine
2004-002344-99-GB,Bupivacaine
2004-002353-31-DK,Docetaxel / Gemcitabine
2004-002355-14-AT,Letrozole / Zoledronic acid
2004-002358-72-AT,Capecitabine / Oxaliplatin
2004-002362-37-SE,Salmeterol
2004-002365-21-DK,Sapropterin
2004-002366-38-DE,Dectaflur / Olaflur
2004-002367-24-SE,Methyl aminolevulinate
2004-002369-19-DK,Botulinum toxin type a
2004-002370-39-IT,Esomeprazole
2004-002371-16-CZ,Fulvestrant
2004-002376-42-IT,Capecitabine
2004-002380-24-BE,Human fibrinogen|human thrombin
2004-002390-23-DE,Riluzole
2004-002391-42-SK,Cetuximab
2004-002397-38-PT,Alfuzosin
2004-002398-22-DE,Ketoprofen
2004-002399-40-DK,Carboplatin / Paclitaxel
2004-002407-32-IT,Pasireotide
2004-002408-13-BE,Ezetimibe / Fenofibrate
2004-002410-11-DK,Aliskiren / Amlodipine
2004-002416-29-AT,Chloroquine
2004-002418-12-DK,Letrozole / Tamoxifen
2004-002425-52-AT,Pemetrexed
2004-002429-37-SE,Carboplatin / Cisplatin / Doxorubicin / Epirubicin / Filgrastim / Paclitaxel
2004-002437-39-BE,Piclozotan
2004-002440-96-GB,Itraconazole
2004-002453-31-BE,Clazosentan
2004-002455-13-AT,Insulin human
2004-002468-89-DE,Pancreatin
2004-002470-31-ES,Irbesartan / Lisinopril
2004-002473-23-ES,Aroplatin / Carboplatin / Gemcitabine / Nalorphine / Paclitaxel
2004-002477-23-BE,Fluticasone / Tacrolimus
2004-002478-47-BE,Fluticasone / Tacrolimus
2004-002482-20-GB,Venlafaxine hydrochloride
2004-002496-17-CZ,Dexamethasone
2004-002501-72-DE,Etoposide phosphate
2004-002502-29-IT,Dexamethasone
2004-002503-33-IE,Bleomycin / Carboplatin / Etoposide
2004-002504-15-FI,Imatinib / Peginterferon alfa-2b
2004-002505-74-FI,Modafinil
2004-002507-32-GB,Somatropin
2004-002509-63-CZ,Nabiximols
2004-002510-11-GB,Seliciclib
2004-002515-89-BE,Dasatinib
2004-002516-28-BE,Dasatinib
2004-002517-36-SE,Dasatinib
2004-002520-18-DE,Neramexane mesylate
2004-002526-22-ES,Imiquimod
2004-002530-20-CZ,Nabiximols
2004-002531-32-BE,Nabiximols
2004-002534-18-DE,Hydrochlorothiazide / Olmesartan medoxomil / Valsartan
2004-002535-12-AT,Ezetimibe / Fluvastatin
2004-002536-26-IE,Cetuximab / Cisplatin / Gemcitabine
2004-002537-39-IT,Cisplatin / Pemetrexed
2004-002538-20-GB,Imatinib
2004-002539-25-IT,Docetaxel / Oxaliplatin
2004-002540-94-SE,Brexanolone
2004-002547-27-GB,Azathioprine
2004-002549-11-EE,Glibenclamide / Gliclazide / Glimepiride / Glipizide / Metformin / Rosuvastatin / Tesaglitazar
2004-002550-56-DE,Fenofibrate / Metformin / Rosuvastatin / Tesaglitazar
2004-002560-17-IT,Asenapine / Olanzapine
2004-002563-24-ES,Pregabalin
2004-002565-20-ES,Didanosine
2004-002570-32-DE,Ibandronic acid
2004-002571-16-SE,Dirucotide
2004-002577-23-FI,Agomelatine
2004-002579-17-DE,Acarbose
2004-002591-42-ES,Bifeprunox
2004-002597-33-DE,Capecitabine / Indisulam
2004-002598-21-AT,Rotigotine
2004-002601-69-BE,Dasatinib
2004-002605-77-GB,Domperidone / Paracetamol
2004-002609-66-IT,Ropinirole
2004-002612-28-GB,Tegaserod
2004-002614-10-DE,Memantine hydrochloride
2004-002619-10-CZ,Gemifloxacin mesylate
2004-002620-18-BE,Abatacept
2004-002621-46-GB,Nicotine
2004-002626-22-DE,Duloxetine
2004-002627-40-ES,Ezetimibe / Simvastatin
2004-002629-36-BE,Etanercept
2004-002633-39-DE,Lamivudine
2004-002640-97-IS,Tolterodine tartrate
2004-002641-12-IT,Rotigotine
2004-002643-27-LT,Cabergoline / Entacapone
2004-002644-10-ES,Rosiglitazone / Vildagliptin
2004-002646-35-DE,Epoetin beta
2004-002650-59-GB,Rotigotine
2004-002653-31-DK,Levosimendan / Milrinone
2004-002661-21-ES,Acarbose / Vildagliptin
2004-002662-38-EE,Gefitinib / Methotrexate
2004-002673-22-IT,Methylprednisolone
2004-002677-24-SE,Estradiol / Testosterone
2004-002685-38-GB,Metronidazole
2004-002686-21-AT,Bosentan
2004-002687-14-GB,Fusidic acid
2004-002688-25-GB,Pimecrolimus
2004-002692-16-ES,Bocodepsin
2004-002693-37-BE,Methoxsalen
2004-002694-22-HU,Paliperidone / Risperidone
2004-002700-16-IT,Dapoxetine
2004-002708-13-DE,Droxidopa / Pseudoephedrine
2004-002711-83-DE,Ciclonium / Oxalinast
2004-002712-28-IT,Iloprost
2004-002714-11-BE,Temozolomide
2004-002715-92-GB,Rocuronium bromide / Succinylcholine chloride
2004-002724-17-AT,Diclofenac sodium / Orphenadrine citrate
2004-002729-34-IT,Insulin glargine
2004-002730-19-IT,Insulin glargine / Insulin human
2004-002731-62-IT,Insulin glargine
2004-002732-25-NO,Levosimendan
2004-002733-39-IT,Cyclophosphamide / Fludarabine / Rituximab
2004-002734-19-GB,Ephedrine / Phenylephrine
2004-002737-39-DK,Candesartan cilexetil
2004-002740-10-ES,Atazanavir / Ritonavir
2004-002743-27-IT,Idursulfase
2004-002746-35-SE,Enoxaparin sodium / Melagatran / Ximelagatran
2004-002752-34-LT,Verapamil
2004-002754-62-DE,Carvedilol / Metoprolol / Metoprolol tartrate
2004-002757-31-SE,Vildagliptin
2004-002760-16-GB,Hexaminolevulinate
2004-002761-21-DE,Diclofenac
2004-002762-38-LT,Pindolol
2004-002766-37-LT,Formoterol
2004-002767-25-DE,Betamethasone valerate / Dexpanthenol / Hydrocortisone acetate
2004-002769-18-DK,Dilmapimod
2004-002778-50-BE,Insulin aspart / Metformin
2004-002782-20-DE,Carboplatin / Pemetrexed
2004-002783-24-GB,Dexamethasone / Prednisolone
2004-002784-24-DE,Pemetrexed
2004-002787-15-IT,Rituximab
2004-002788-25-DE,Mirtazapine / Venlafaxine
2004-002795-42-IT,Eculizumab
2004-002798-21-LV,Ceftriaxone
2004-002799-41-GB,Sodium nitroprusside
2004-002802-31-CZ,Mesalazine
2004-002803-34-DE,Capecitabine / Cetuximab / Oxaliplatin
2004-002807-33-SE,Cetirizine
2004-002811-98-IT,Cetuximab / Gemcitabine
2004-002812-27-IS,Cep-1347
2004-002815-10-DE,Azathioprine / Infliximab
2004-002821-30-LT,Aldesleukin
2004-002823-42-DE,Desloratadine / Levocetirizine dihydrochloride
2004-002824-16-SE,Baclofen / Clonidine
2004-002825-37-FI,Levosimendan
2004-002831-14-DE,Zoledronic acid
2004-002832-24-DE,Zoledronic acid
2004-002834-20-AT,Sirolimus
2004-002837-37-ES,Cetuximab
2004-002839-10-GB,Docetaxel
2004-002844-93-AT,Istradefylline
2004-002849-12-ES,Pasireotide
2004-002850-69-GB,Insulin human / Magnesium / Potassium chloride
2004-002852-33-ES,Risedronic acid
2004-002854-78-SE,Bevacizumab / Erlotinib
2004-002856-32-IT,Ketoprofen
2004-002859-13-SK,Rituximab
2004-002860-43-IT,Gemcitabine
2004-002861-19-DK,Betamethasone dipropionate / Calcipotriene
2004-002871-18-ES,Lanreotide
2004-002872-41-GB,Fluticasone
2004-002873-21-GB,Prednisolone
2004-002887-41-DE,Rosiptor
2004-002888-24-DE,Certoparin
2004-002894-21-HU,Darifenacin hydrobromide
2004-002902-31-BE,Telavancin / Vancomycin
2004-002903-34-DE,Bupropion / Caffeine / Codeine / Dextromethorphan / Losartan / Omeprazole
2004-002904-13-ES,Telavancin / Vancomycin
2004-002908-15-ES,Gemcitabine
2004-002910-12-BE,Telavancin / Vancomycin
2004-002914-12-IT,Vancomycin
2004-002920-17-GB,Mifepristone / Misoprostol
2004-002924-16-IT,Daclizumab / Tacrolimus
2004-002925-39-SE,Temozolomide
2004-002930-21-DK,Fluticasone / Mometasone / Montelukast
2004-002934-20-BE,Adalimumab
2004-002935-23-IT,Bortezomib
2004-002940-82-SK,Pioglitazone / Vildagliptin
2004-002941-11-GB,Donepezil
2004-002943-28-LV,Docetaxel / Gefitinib
2004-002944-90-BE,Caspofungin
2004-002948-10-DE,Pregabalin
2004-002950-67-CZ,Alfimeprase
2004-002952-33-SK,Balicatib
2004-002955-14-BE,Tranexamic acid
2004-002963-25-GB,Bleomycin
2004-002965-19-SE,Risedronic acid
2004-002966-39-GB,Butylscopolamine bromide
2004-002971-18-DE,Desloratadine / Levocetirizine dihydrochloride
2004-002973-22-IT,Mycophenolic acid
2004-002974-48-BE,Belatacept / Ciclosporin
2004-002975-17-GB,Ascorbic acid
2004-002977-22-IT,Bortezomib
2004-002979-16-GB,Bimatoprost / Latanoprost
2004-002981-39-GB,Botulinum toxin type a
2004-002983-80-AT,Ciclesonide / Fluticasone / Formoterol fumarate / Salmeterol
2004-002985-39-IT,Lamivudine / Peginterferon alfa-2a
2004-002988-24-ES,Ertapenem sodium / Levofloxacin
2004-002993-49-BE,Certolizumab pegol
2004-003000-37-BE,Atorvastatin / Ezetimibe / Simvastatin
2004-003016-30-SE,Nicotine
2004-003017-16-FR,Erlotinib / Everolimus
2004-003018-41-DE,Everolimus
2004-003035-31-DE,Chlormadinone acetate / Desogestrel / Ethinyl estradiol
2004-003036-53-IT,Valsartan
2004-003055-40-ES,Paclitaxel
2004-003075-37-FI,Etoposide / Pegfilgrastim / Prednisone / Rituximab / Vincristine
2004-003116-33-DE,Palifermin
2004-003175-36-GB,Apomorphine hydrochloride / Methadone / Methadone hydrochloride
2004-003195-11-DE,Glibenclamide
2004-003215-22-ES,Tacalcitol
2004-003235-31-AT,Fluvastatin / Pravastatin / Valsartan
2004-003238-32-AT,Pioglitazone hydrochloride
2004-003255-39-FI,Rituximab
2004-003295-10-HU,Golimumab / Methotrexate
2004-003296-36-DE,Golimumab / Methotrexate
2004-003298-10-BE,Golimumab
2004-003299-12-BE,Golimumab
2004-003340-22-LV,Asenapine maleate
2004-003355-39-AT,Donepezil hydrochloride
2004-003435-31-BE,Tramiprosate
2004-003479-35-AT,Voriconazole
2004-003495-11-IT,Docetaxel
2004-003516-35-IT,Alemtuzumab
2004-003595-11-DK,Metoprolol succinate / Metoprolol tartrate
2004-003617-16-AT,Fulvestrant
2004-003619-22-GB,Caffeine / Paracetamol
2004-003635-31-BE,Belatacept / Ciclosporin
2004-003675-36-BE,Colistimethate sodium / Tobramycin
2004-003700-38-DE,Insulin lispro
2004-003701-24-DK,Bexarotene
2004-003703-21-HU,Vitamin k
2004-003727-12-IT,Octocog alfa
2004-003728-36-IT,Doxorubicin
2004-003731-31-GB,Cyclophosphamide
2004-003733-14-DK,Tocilizumab
2004-003735-31-HU,Dextromethorphan / Tolperisone
2004-003739-30-AT,Gemtuzumab ozogamicin
2004-003740-22-DE,Sufotidine
2004-003741-40-HU,Tocilizumab
2004-003742-18-CZ,Duloxetine
2004-003745-40-IT,Amphotericin b
2004-003749-42-ES,Abacavir / Abacavir sulfate / Didanosine / Tenofovir disoproxil
2004-003750-25-ES,Fentanyl / Remifentanil
2004-003752-19-CZ,Naloxone hydrochloride / Oxycodone hydrochloride
2004-003753-56-GB,Methotrexate
2004-003754-26-DE,Lamivudine / Telbivudine
2004-003755-39-SE,Dipyridamole
2004-003761-33-ES,Vardenafil
2004-003769-33-GB,Diphtheria toxoid / Penetratin / Tetanus toxoid
2004-003774-29-BE,Methoxsalen
2004-003776-10-LV,Ocaperidone
2004-003777-90-DK,Magnesium sulfate anhydrous
2004-003778-27-SE,Etanercept
2004-003781-14-AT,Risperidone
2004-003783-30-DE,Aprepitant
2004-003784-68-SE,Filgrastim
2004-003786-33-ES,Docetaxel / Epirubicin / Vinorelbine
2004-003796-37-DK,Melatonin
2004-003797-28-GB,Dinoprostone
2004-003798-94-AT,Pimecrolimus
2004-003799-13-DK,Interferon beta-1a
2004-003801-26-DE,Ibritumomab tiuxetan
2004-003803-19-SE,Bupropion / Venlafaxine
2004-003807-19-HU,Ezetimibe / Fenofibrate / Simvastatin
2004-003814-40-DE,Degarelix
2004-003815-22-FI,Degarelix
2004-003816-47-DE,Metformin
2004-003819-23-FI,Rocuronium bromide
2004-003824-36-ES,Cannabinol / Delta-8-tetrahydrocannabinol
2004-003825-29-GB,Magnesium
2004-003827-10-ES,Fosamprenavir
2004-003829-28-DE,Sufugolix
2004-003833-15-GB,Fluticasone / Salmeterol
2004-003835-30-GB,Hydrocortisone / Tacrolimus
2004-003836-77-GB,Esomeprazole
2004-003839-31-DK,Natalizumab
2004-003840-22-FI,Pioglitazone / Tesaglitazar
2004-003843-28-GB,Testosterone
2004-003844-24-GB,Testosterone
2004-003845-41-GB,Cyclophosphamide / Fludarabine
2004-003851-38-ES,Racecadotril
2004-003854-25-CZ,Busulfan
2004-003858-26-IT,Levocetirizine
2004-003861-34-AT,Pioglitazone hydrochloride
2004-003865-33-IT,Lopinavir / Zidovudine
2004-003866-13-BE,Efavirenz / Lamivudine / Zidovudine
2004-003868-30-IE,Carboplatin / Cisplatin / Gemcitabine
2004-003870-27-ES,Nitroglycerin
2004-003880-61-EE,Ramosetron
2004-003885-14-ES,Docetaxel / Estramustine / Hydrocortisone / Prednisone
2004-003886-34-DE,Letrozole
2004-003887-31-DK,Insulin detemir / Insulin glargine / Insulin human
2004-003888-71-DE,Zoledronic acid
2004-003889-15-DE,Letrozole
2004-003896-35-BE,Temozolomide / Vatalanib
2004-003898-86-BE,Oxaliplatin
2004-003901-25-GB,Cromolyn
2004-003905-26-BE,Aliskiren / Amlodipine / Hydrochlorothiazide / Irbesartan
2004-003906-81-LT,Gemcitabine hydrochloride
2004-003910-41-DE,Cpg-52852
2004-003927-11-CZ,Asenapine / Lithium / Valproic acid
2004-003928-35-IT,Letrozole
2004-003929-27-IT,Rimonabant
2004-003937-14-ES,Lanreotide
2004-003939-32-GB,Melatonin
2004-003941-42-SE,Atomoxetine
2004-003943-28-CZ,Laquinimod
2004-003945-41-GB,Clobazam
2004-003953-16-BE,Deferasirox
2004-003955-37-IT,Perindopril
2004-003956-20-LT,Diclofenac sodium
2004-003962-14-DE,Candesartan cilexetil
2004-003963-58-IT,Fluorouracil / Octreotide
2004-003975-35-DE,Lavender oil
2004-003977-10-LV,Bleomycin
2004-003980-62-DE,Goserelin acetate
2004-003981-13-FI,Agomelatine
2004-003986-34-DE,Telmisartan
2004-003989-15-IT,Docetaxel / Doxorubicin / Trastuzumab
2004-003990-10-DE,Porfimer sodium
2004-003992-35-SE,Anastrozole / Tamoxifen
2004-003999-11-IT,Gemcitabine / Paclitaxel
2004-004003-38-HU,Alfuzosin / Ofloxacin
2004-004004-20-GB,Hypericin
2004-004007-37-DE,Letrozole / Zoledronic acid
2004-004008-19-IT,Fluoxetine
2004-004009-10-DE,Agomelatine / Sertraline
2004-004014-16-DE,Aliskiren
2004-004015-38-DE,Aliskiren / Amlodipine / Hydrochlorothiazide
2004-004021-98-ES,Bevacizumab
2004-004024-12-AT,Cetuximab / Oxaliplatin
2004-004028-11-GB,Trilostane
2004-004031-59-IT,Paclitaxel
2004-004042-41-ES,Budesonide / Formoterol / Terbutaline sulfate
2004-004051-19-BE,Abatacept
2004-004052-39-DK,Hydrocortisone butyrate / Tacrolimus
2004-004053-26-SE,Levetiracetam / Valproate sodium
2004-004055-19-DE,Efavirenz
2004-004058-20-DE,Anagrelide
2004-004060-70-ES,Abacavir / Lamivudine / Zidovudine
2004-004061-15-BE,Anagrelide hydrochloride / Hydroxyurea
2004-004063-29-DK,Hydroxycarbamide / Imatinib
2004-004066-32-ES,Erythromycin
2004-004072-37-IT,Fluorouracil / Irinotecan
2004-004077-29-SK,Delmitide / Mesalazine
2004-004082-15-IT,Cytarabine
2004-004083-77-CZ,Mesalazine
2004-004084-29-DE,Gadobenate dimeglumine
2004-004086-15-DE,Iodixanol / Ioversol
2004-004088-31-ES,Atomoxetine hydrochloride
2004-004090-29-CZ,Glipizide / Rosiglitazone
2004-004094-28-NO,Rosuvastatin
2004-004095-37-BE,Indacaterol / Salmeterol
2004-004106-25-DE,Pegaptanib sodium
2004-004107-37-LV,Bleomycin
2004-004115-38-BE,Ciclosporin / Cyclosporine / Daclizumab / Sirolimus
2004-004129-89-DE,Levodopa
2004-004130-14-AT,Interferon beta-1a / Natalizumab
2004-004131-57-BE,Zoledronic acid
2004-004136-31-ES,Progesterone
2004-004139-74-DK,Memantine
2004-004141-18-IT,Ketamine / Levobupivacaine
2004-004146-40-IT,Levetiracetam
2004-004148-34-ES,Gemcitabine / Paclitaxel
2004-004149-16-ES,Cisplatin / Dexamethasone / Pemetrexed / Vitamin k
2004-004153-25-GB,Somatropin
2004-004158-23-IT,Acetylcarnitine
2004-004160-67-DK,Duloxetine
2004-004162-33-DE,Carisbamate
2004-004169-13-GB,Bisoprolol
2004-004178-10-CZ,Darbepoetin alfa
2004-004181-32-IT,Cetuximab / Fluorouracil / Levoleucovorin calcium / Oxaliplatin
2004-004184-29-PT,Mesalazine
2004-004201-18-DK,Etanercept / Methotrexate
2004-004202-24-BE,Eptacog alfa (activated)
2004-004203-38-IT,Acetylcysteine / Arginine
2004-004206-25-CZ,Gefitinib
2004-004208-19-DE,Ezetimibe / Fluvastatin
2004-004209-98-AT,Tacrolimus
2004-004212-23-ES,Tegafur
2004-004214-16-GB,"Fibrinogen, human / Thrombin"
2004-004215-35-FI,Fludeoxyglucose f 18
2004-004223-36-GB,Letrozole / Zoledronic acid
2004-004225-10-LV,Levosimendan
2004-004226-28-DE,Pioglitazone hydrochloride
2004-004229-93-HU,Gefitinib
2004-004230-14-IE,Pindolol
2004-004231-53-GB,Labetalol hydrochloride / Lisinopril
2004-004232-31-GB,Reboxetine
2004-004239-78-SE,Esomeprazole / Pantoprazole sodium
2004-004243-21-GB,Volociximab
2004-004247-22-GB,Beclometasone / Rosiglitazone / Theophylline
2004-004252-40-BE,Patupilone
2004-004255-18-SE,Aliskiren / Lisinopril
2004-004257-26-DK,Metformin
2004-004258-26-AT,Aminolevulinic acid hydrochloride / Trichloroacetic acid
2004-004260-71-AT,Acetylsalicylic acid
2004-004263-30-AT,Diclofenac sodium / Prednisolone acetate
2004-004264-75-BE,Candesartan cilexetil
2004-004266-32-IT,Caspofungin
2004-004267-30-DE,Ibuprofen
2004-004269-14-SE,Atorvastatin
2004-004273-28-IT,Cisplatin
2004-004274-87-DE,Telbivudine
2004-004275-11-DE,Pimecrolimus
2004-004278-10-GB,Bupivacaine hydrochloride
