_id,raw_substance
2012-003626-24-BG,Omarigliptin
2012-003626-24-BG,METFORMIN
2012-003627-38-BG,"1-6-3-cyclobutyl-2,3,4,5-tetrahydro-1H-3-benzazepin-7-yloxy-3-pyridinyl-2-pyrrolidinone"
2012-003629-40-CZ,CNTO6785
2012-003630-16-AT,ticagrelor
2012-003630-16-AT,Acetylsalicylsure
2012-003631-36-GB,"Idelalisib formerly CAL-101, GS-1101"
2012-003632-23-AT,N
2012-003632-23-AT,A
2012-003633-42-GB,Rituximab
2012-003633-42-GB,Cyclophosphamide
2012-003635-31-BE,Proposed INN - FILGOTINIB
2012-003635-31-BE,Propsoed INN - FILGOTINIB
2012-003638-18-BE,EGFR
2012-003638-18-BE,Irinotecan hydrochloride
2012-003641-15-GB,losartan potassium
2012-003644-71-BE,ETANERCEPT
2012-003647-30-BE,LAQUINIMOD
2012-003648-59-NL,"Oxygen, compressed"
2012-003649-14-BE,Regorafenib
2012-003650-88-BE,Anetumab Ravtansine
2012-003650-88-BE,VINORELBINE
2012-003651-11-CZ,Dupilumab
2012-003652-36-NL,BEVACIZUMAB
2012-003654-86-AT,Proposed INN - FILGOTINIB
2012-003654-86-AT,Propsoed INN - FILGOTINIB
2012-003655-11-BE,FILGOTINIB
2012-003661-17-GB,Dexamethasone
2012-003664-41-BG,LEVOFLOXACIN
2012-003666-41-BE,No INN
2012-003669-17-DE,Gemcitabin
2012-003670-11-BG,Omarigliptin
2012-003670-11-BG,GLIMEPIRIDE
2012-003672-39-BE,Cabazitaxel
2012-003677-25-IT,LEVOTIROXINA
2012-003678-13-FR,PACLITAXEL
2012-003678-13-FR,GEMCITABINE
2012-003678-13-FR,OXALIPLATIN
2012-003678-13-FR,IRINOTECAN
2012-003678-13-FR,FOLINIC ACID
2012-003679-21-DE,Lapatinib
2012-003679-21-DE,PACLITAXEL
2012-003679-21-DE,TRASTUZUMAB
2012-003680-21-NL,MIDAZOLAM
2012-003685-40-DK,Toradol
2012-003686-17-BE,baricitinib
2012-003687-52-BE,ABT-450
2012-003687-52-BE,RITONAVIR
2012-003687-52-BE,ABT-267
2012-003687-52-BE,ABT-333
2012-003687-52-BE,RIBAVIRIN
2012-003688-24-NL,Innate repair activator peptide
2012-003689-41-GB,Everolimus
2012-003689-41-GB,exemestane
2012-003690-25-FR,TARGOCID
2012-003691-40-NL,na
2012-003696-18-DE,IOHEXOL
2012-003698-25-GB,clopidogrel
2012-003699-37-CZ,AGOMELATINE
2012-003702-27-BE,Phosphatidylcholine
2012-003708-11-BE,Elvitegravir
2012-003708-11-BE,Emtricitabine
2012-003708-11-BE,Tenofovir Disoproxil Fumarate
2012-003708-11-BE,Cobicistat
2012-003708-11-BE,ATAZANAVIR SULFATE
2012-003708-11-BE,RITONAVIR
2012-003708-11-BE,TENOFOVIR DISOPROXIL FUMARATE
2012-003708-11-BE,EMTRICITABINE
2012-003708-11-BE,Tenofovir Alafenamide
2012-003708-11-BE,cobicistat
2012-003718-16-DE,Nivolumab
2012-003718-16-DE,DACARBAZINE
2012-003721-22-BG,Tanezumab
2012-003721-22-BG,Celecoxib
2012-003721-22-BG,Naproxen
2012-003721-22-BG,Diclofenac
2012-003722-24-SE,TERBINAFINE HYDROCHLORIDE
2012-003729-62-GB,R-Verapamil Hydrochloride
2012-003735-32-GR,masitinib mesylate
2012-003735-32-GR,masitinb mesylate
2012-003736-23-GB,methotrexate
2012-003736-23-GB,sulphasalazine
2012-003736-23-GB,leflunomide
2012-003736-23-GB,cyclosporin
2012-003736-23-GB,etanercept
2012-003736-23-GB,infliximab
2012-003736-23-GB,adalimumab
2012-003738-18-FI,ABT-450
2012-003738-18-FI,RITONAVIR
2012-003738-18-FI,ABT-267
2012-003738-18-FI,ABT-333
2012-003738-18-FI,RIBAVIRIN
2012-003738-18-FI,INCIVO Telaprevir
2012-003738-18-FI,PEGINTERFERON ALFA-2A
2012-003739-44-BG,Not Available
2012-003741-15-DE,MSC_apceth_101
2012-003741-15-DE,Cymeven i.v.
2012-003743-30-SE,BEVACIZUMAB
2012-003743-30-SE,PACLITAXEL
2012-003750-89-DE,oxytocin
2012-003753-28-BG,Diltiazem Hydrochloride
2012-003754-84-FI,ABT-450
2012-003754-84-FI,RITONAVIR
2012-003754-84-FI,ABT-267
2012-003754-84-FI,ABT-333
2012-003754-84-FI,RIBAVIRIN
2012-003754-84-FI,INCIVO Telaprevir
2012-003754-84-FI,PEGINTERFERON ALFA-2A
2012-003756-36-GB,gylceryl trinitrate
2012-003757-28-BE,everolimus
2012-003757-28-BE,exemestane
2012-003757-28-BE,capecitabine
2012-003763-22-CZ,REGORAFENIB
2012-003763-22-CZ,RANIBIZUMAB
2012-003770-11-DK,Tapentadol
2012-003770-11-DK,OXYCODONE
2012-003771-18-CZ,N
2012-003771-18-CZ,A
2012-003774-76-BE,KETOROLAC
2012-003776-40-DE,TRYPTOPHAN
2012-003776-40-DE,DEFEROXAMINE MESILATE
2012-003776-40-DE,LK 614
2012-003778-16-GB,Maraviroc
2012-003786-17-FR,LENALIDOMIDE
2012-003786-17-FR,RITUXIMAB
2012-003786-17-FR,Dexamethasone
2012-003787-51-DK,ROCURONIUM
2012-003787-51-DK,sugammadex
2012-003788-23-BE,Sotatercept
2012-003789-41-NL,89Zr-sucDF-Trastuzumab
2012-003790-25-GB,PROPOFOL
2012-003791-40-GB,glycopyrronium bromide
2012-003798-25-DK,MM-111
2012-003798-25-DK,PACLITAXEL
2012-003798-25-DK,TRASTUZUMAB
2012-003805-86-LV,ARIPIPRAZOLE
2012-003806-28-LV,ARIPIPRAZOLE
2012-003810-15-DE,Gemcitabine
2012-003810-15-DE,PAZOPANIB HYDROCHLORIDE
2012-003815-71-DK,FUROSEMIDE
2012-003817-32-GB,L-ornithine L-aspartate
2012-003835-40-GB,cabazitaxel
2012-003835-40-GB,docetaxel
2012-003837-41-BE,PRASUGREL
2012-003857-26-BE,not applicable
2012-003858-81-DE,Linagliptin
2012-003859-12-DE,Linagliptin
2012-003866-42-IT,trabectedin
2012-003866-42-IT,bevacizumab
2012-003866-42-IT,carboplatin
2012-003875-20-SE,Ropivakainhydroklorid
2012-003875-20-SE,KETOROLAC
2012-003875-20-SE,EPINEPHRINE
2012-003876-38-DE,RITUXIMAB
2012-003881-42-BE,ADALIMUMAB
2012-003882-17-DE,Methylphenidate
2012-003882-17-DE,MODAFINIL
2012-003882-17-DE,caffeine
2012-003883-31-ES,BEVACIZUMAB
2012-003883-31-ES,PACLITAXEL
2012-003883-31-ES,Carboplatin
2012-003895-38-BE,ticagrelor
2012-003895-38-BE,ACETYLSALICYLIC ACID
2012-003896-20-GB,AZD2014 free base
2012-003896-20-GB,Paclitaxel
2012-003897-21-IT,TICAGRELOR
2012-003897-21-IT,CLOPIDOGREL
2012-003902-28-AT,NILOTINIB
2012-003914-15-AT,FERRIC CARBOXYMALTOSE
2012-003914-15-AT,IRON SUCROSE
2012-003915-73-AT,FERRIC CARBOXYMALTOSE
2012-003921-13-GB,Racecadotril
2012-003923-39-GB,Beclometasone dipropionate
2012-003936-21-BE,FLUORINE 18F FLUDEOXYGLUCOSE
2012-003937-41-PL,Recombinant Neisseria meningitidis group B fHbp fusion protein
2012-003937-41-PL,Recombinant Neisseria meningitidis group B NHBA fusion protein
2012-003937-41-PL,Recombinant Neisseria meningitidis group B NadA protein
2012-003937-41-PL,Outer membrane vesicles OMV from Neisseria meningitidis group B strain NZ98
2012-003937-41-PL,254 measured as amount of total protein containing the PorA P1.4
2012-003937-41-PL,Meningococcal group A oligosaccharide conjugated to Corynebacterium diphtheriae CRM197 protein
2012-003937-41-PL,Meningococcal group C oligosaccharide conjugated to Corynebacterium diphtheriae CRM197 protein
2012-003937-41-PL,Meningococcal group W-135 oligosaccharide Conjugate to Cotynebacterium CRM197 protein
2012-003937-41-PL,Meningococcal group Y oligosaccharide Conjugate to Corynebacterium diphtheriae CRM197 protein
2012-003939-27-DK,Pasireotide
2012-003941-13-CZ,Not yet available
2012-003941-13-CZ,INSULIN HUMAN
2012-003942-33-DK,ABT-719
2012-003946-34-CZ,PHENTERMINE HYDROCHLORIDE
2012-003946-34-CZ,TOPIRAMATE
2012-003947-31-GB,Thalidomide
2012-003947-31-GB,bortezomib
2012-003947-31-GB,mannitol boronic ester
2012-003947-31-GB,bendamustine hydrochloride
2012-003948-67-DE,Brexpiprazole
2012-003948-67-DE,QUETIAPINE FUMARATE
2012-003950-10-DE,HEPATITIS B SURFACE ANTIGEN
2012-003958-82-IT,MACROGOL 4000
2012-003958-82-IT,Bisacodile
2012-003958-82-IT,MACROGOL 3350
2012-003965-16-DE,Nivolumab
2012-003966-42-CZ,not available
2012-003966-42-CZ,Montelukast sodium
2012-003967-23-BE,Ibrutinib
2012-003967-23-BE,CHLORAMBUCIL
2012-003968-44-BE,Ibrutinib
2012-003971-20-BG,Solithromycin
2012-003971-20-BG,Moxifloxacin
2012-003973-24-BG,Umeclidinium
2012-003973-24-BG,Vilanterol
2012-003973-24-BG,TIOTROPIUM BROMIDE
2012-003974-18-BG,Not applicable
2012-003977-24-GB,SGI-110
2012-003981-42-NL,16-alpha-18Ffluoro-17-beta-estradiol
2012-003981-42-NL,16-beta-18Ffluoro-5-alpha-dihydrotestosterone
2012-003983-32-BE,Methylthioninium Chloride
2012-003984-23-ES,boceprevir
2012-003984-23-ES,Ribavirin
2012-003984-23-ES,peginterferon
2012-003987-34-BE,Glucophage 500 mg PL
2012-003989-40-CZ,lumacaftor
2012-003989-40-CZ,IVACAFTOR
2012-003990-24-BE,lumacaftor
2012-003990-24-BE,IVACAFTOR
2012-003995-38-BE,Not established
2012-003995-38-BE,Fluticasone
2012-003996-20-BG,aripiprazole lauroxil
2012-003996-20-BG,ARIPIPRAZOLE
2012-004002-10-HU,Stugeron
2012-004002-10-HU,Divascan
2012-004002-10-HU,Aerius
2012-004006-96-BG,CEFTAZIDIME PENTAHYDRATE
2012-004006-96-BG,AVIBACTAM
2012-004006-96-BG,meropenem
2012-004007-13-DE,Gardasil
2012-004008-37-IT,THIOTEPA
2012-004008-37-IT,BUSULFAN
2012-004008-37-IT,FLUDARABINE
2012-004008-37-IT,MICAFUNGIN
2012-004013-13-CZ,Idelalisib
2012-004013-13-CZ,RITUXIMAB
2012-004018-33-AT,PACLITAXEL
2012-004019-29-BE,Secukinumab
2012-004022-21-BE,sonidegib
2012-004023-20-BE,sonidegib
2012-004023-20-BE,Ruxolitinib
2012-004024-38-DE,Diclofenac diethylamine
2012-004025-24-GB,imatinib
2012-004025-24-GB,dasatinib
2012-004025-24-GB,nilotinib
2012-004027-20-DE,Venetoclax
2012-004031-23-BE,Cancidas
2012-004034-42-CZ,Idelalisib
2012-004034-42-CZ,RITUXIMAB
2012-004034-42-CZ,BENDAMUSTINE HYDROCHLORIDE
2012-004035-23-BG,sitagliptin phosphate
2012-004035-23-BG,Metformin
2012-004040-30-AT,Betaferon
2012-004045-33-CZ,imeglimin
2012-004048-31-FR,Tasigna
2012-004049-34-DE,GSK1278863
2012-004049-34-DE,ERYTHROPOIETIN
2012-004049-34-DE,DARBEPOETIN ALFA
2012-004050-29-DE,GSK1278863
2012-004053-88-BE,VINCRISTINE
2012-004053-88-BE,ETOPOSIDE
2012-004053-88-BE,PREDNISONE
2012-004053-88-BE,DOXORUBICIN
2012-004053-88-BE,CYCLOPHOSPHAMIDE
2012-004053-88-BE,DACARBAZINE
2012-004053-88-BE,VINBLASTINE
2012-004053-88-BE,PREDNISOLONE
2012-004056-11-BE,Ibrutinib
2012-004058-27-IT,MITOMYCIN C
2012-004058-27-IT,CISPLATIN
2012-004062-17-GR,7643
2012-004063-52-IT,LENALIDOMIDE
2012-004065-41-NL,Amlodipine besilate
2012-004071-39-IT,TOLVAPTAN
2012-004072-19-BG,ACETYLSALICYLIC ACID
2012-004074-25-DE,Prednisolon
2012-004076-19-BE,BIBF 1120
2012-004076-19-BE,PACLITAXEL
2012-004076-19-BE,CARBOPLATIN
2012-004078-24-GB,ALTEPLASE
2012-004079-38-DE,AGOMELATINE
2012-004081-18-SE,ISOALLOPREGNANOLONE
2012-004082-41-DE,Physostigmin
2012-004083-21-DE,Tazemetostat
2012-004087-22-AT,Thrombocyte Concentrate
2012-004087-22-AT,Pool-Thrombocyte Concentrate
2012-004089-16-AT,ANAKINRA
2012-004090-16-CZ,BI 655064
2012-004092-40-BE,NILOTINIB
2012-004096-38-CZ,Lixisenatide
2012-004097-26-BE,Ibrutinib
2012-004098-26-CZ,MEDI2070
2012-004099-20-BE,Esketamine Hydrochloride
2012-004100-35-ES,Metformina
2012-004100-35-ES,Espironolactona
2012-004100-35-ES,PIOGLITAZONE
2012-004100-35-ES,levonorgestrel
2012-004100-35-ES,etinilestradiol
2012-004108-37-DK,tranexamic acid
2012-004109-28-GB,Gaviscon Double Action Mint
2012-004111-32-DE,Methyl5-amino-4-oxopentanoat-hydrochlorid
2012-004117-14-GB,Dalteparin sodium
2012-004117-14-GB,Tinzaparin sodium
2012-004117-14-GB,Enoxaparin sodium
2012-004118-33-IT,CYCLOPHOSPHAMIDE MONOHYDRATE
2012-004123-20-BE,BEZ235
2012-004124-38-DE,BMS-955176-03
2012-004124-38-DE,ATAZANAVIR SULFATE
2012-004124-38-DE,RITONAVIR
2012-004124-38-DE,TENOFOVIR DISOPROXIL FUMARATE
2012-004124-38-DE,EMTRICITABINE
2012-004125-24-BE,BEVACIZUMAB
2012-004126-17-IT,DOCETAXEL
2012-004126-17-IT,OXALIPLATIN
2012-004126-17-IT,CAPECITABINE
2012-004126-17-IT,EPIRUBICIN
2012-004126-17-IT,CISPLATIN
2012-004128-39-BE,Brentuximab vedotin
2012-004131-23-GB,Gaviscon Double Action Mint
2012-004132-33-GB,Lurasidone
2012-004138-41-IT,RIBAVIRIN
2012-004138-41-IT,PEGINTERFERON ALFA-2A
2012-004154-28-DE,Sofosbuvir
2012-004154-28-DE,Ribavirin
2012-004160-22-NL,LEVOTHYROXINE SODIUM
2012-004162-17-BG,FLUTICASONE PROPIONATE
2012-004162-17-BG,FORMOTEROL FUMARATE DIHYDRATE
2012-004163-50-ES,SEVOFLURANE
2012-004165-41-GB,natalizumab
2012-004165-41-GB,Fingolimod
2012-004165-41-GB,dimethyl fumarate
2012-004166-18-FR,irinotcan
2012-004169-42-BG,Brexpiprazole
2012-004170-26-IT,ACETYLCYSTEINE
2012-004178-24-DE,Calcium acetate
2012-004178-24-DE,"Magnesium carbonate, heavy"
2012-004179-38-AT,Finerenone
2012-004180-43-BE,RIVAROXABAN
2012-004180-43-BE,aspirin
2012-004180-43-BE,pantoprazole
2012-004181-18-DK,Dexamethason
2012-004183-21-GB,Circadin  INN Melatonin
2012-004185-17-DE,Ribavirin
2012-004185-17-DE,peginterferon alpha 2a
2012-004185-17-DE,alisporivir
2012-004190-12-IT,RITUXIMAB
2012-004194-12-AT,BM32
2012-004208-37-BE,Evolocumab
2012-004211-31-GB,pentoxifylline
2012-004211-31-GB,Tocomin palm tocotrienol complex
2012-004221-25-ES,PERTUSSIS TOXOID
2012-004221-25-ES,Pertactin
2012-004221-25-ES,Hepatitis B Surface Antigen
2012-004221-25-ES,Inactivated Type 1 poliovirus Mahoney
2012-004221-25-ES,Inactivated Type 2 poliovirus MEF-1
2012-004221-25-ES,Inactivated Type 3 poliovirus Saukett
2012-004221-25-ES,Diphteria Toxoid
2012-004221-25-ES,Filamentous Haemagglutinin
2012-004221-25-ES,Hib conjugate to meningococcal outer membrane protein complex
2012-004221-25-ES,TETANUS TOXOID
2012-004221-25-ES,FIM
2012-004222-25-BE,masitinib mesylate
2012-004229-25-CZ,Dulaglutide
2012-004231-24-AT,Inaktivierter Frhsommer-Meningoenzephalitis FSME Impfstoff
2012-004232-37-SE,Metylprednisolon
2012-004239-21-BE,pacritinib
2012-004240-30-DE,Allogeneic CMV-
2012-004240-30-DE,EBV-specific peptide-stimulated T-cells CD3+ solution for injection
2012-004245-33-GB,emricasan
2012-004246-15-BE,Ruxolitinib
2012-004257-81-DK,Hydroxyisohexyl 3-cyclohexene carboxaldehyde Lyral
2012-004259-36-ES,Dasatinib Monohydrate
2012-004259-36-ES,Dasatinib monohydrate
2012-004260-22-GB,Bovine Lactoferrin
2012-004263-47-CZ,Somatropin
2012-004293-26-ES,Plantago ovata seed coat
2012-004293-26-ES,RHAMNUS FRANGULA L. CORTEX
2012-004293-26-ES,PLANTAGO OVATA SEED COAT
2012-004293-26-ES,FRANGULA PURSHIANA BARK
2012-004293-26-ES,FUCUS VESICULOSUS L. TALOS
2012-004295-19-BE,Nintedanib for free base
2012-004296-39-BE,Itopride hydrochloride
2012-004297-26-IT,CHOLINE
2012-004298-20-SE,methylphenidate
2012-004299-20-ES,Esciloinositol
2012-004300-35-DE,Trajenta
2012-004301-27-IT,IPILIMUMAB
2012-004303-12-RO,Omarigliptin
2012-004308-36-GB,Prednisolone
2012-004308-36-GB,Tacrolimus
2012-004308-36-GB,mycophenolate mofetil
2012-004308-36-GB,mycophenolate sodium
2012-004311-31-AT,Naloxone Hydrochloride Prolonged Release
2012-004313-13-SE,68Ga-DOTA-TATE
2012-004315-31-DK,Melphalan flufenamide
2012-004319-29-BG,TRASTUZUMAB
2012-004321-25-NL,NILOTINIB
2012-004321-25-NL,Pegintron
2012-004330-41-GB,Dexamethasone
2012-004331-23-BE,ABIRATERONE ACETATE
2012-004331-23-BE,PREDNISONE
2012-004334-42-HU,ARIPIPRAZOLE
2012-004335-23-DE,Cannabidiol
2012-004335-23-DE,OLANZAPINE
2012-004336-28-AT,birch pollen allergen extract
2012-004339-21-PL,Sarilumab
2012-004339-21-PL,sarilumab
2012-004342-14-DK,VX-509
2012-004349-34-BE,Ganetespib
2012-004349-34-BE,docetaxel
2012-004350-29-DK,tarceva
2012-004355-37-DE,PF-06473871
2012-004357-83-BE,Evolocumab
2012-004359-35-AT,Tapentadol hydrochloride
2012-004360-22-BE,Tapentadol hydrochloride
2012-004360-22-BE,tapentadol hydrochloride
2012-004360-22-BE,Morphine sulfate
2012-004362-17-BE,BEVACIZUMAB
2012-004362-17-BE,CARBOPLATIN
2012-004362-17-BE,PACLITAXEL
2012-004362-17-BE,GEMCITABINE
2012-004362-17-BE,DOXORUBICIN HYDROCHLORIDE
2012-004366-18-BE,Golimumab
2012-004367-44-BE,SODIUM PICOSULFATE
2012-004367-44-BE,PRUCALOPRIDE
2012-004368-23-DK,Enoxaparin sodium
2012-004369-42-BE,Regorafenib
2012-004372-19-SK,"Propolis Cream 0,5"
2012-004373-80-CZ,SUN13837
2012-004381-18-NO,Botox
2012-004383-22-DE,Linezolid
2012-004383-22-DE,MEROPENEM
2012-004383-22-DE,PARACETAMOL
2012-004383-22-DE,TIGECYCLINE
2012-004383-22-DE,Metamizol
2012-004383-22-DE,CEFAZOLIN
2012-004383-22-DE,Metronidazole
2012-004384-48-DE,BI 655066 90 mg
2012-004384-48-DE,ml
2012-004385-17-BE,Mepolizumab
2012-004388-34-GB,DESMOPRESSIN
2012-004389-16-BE,lesinurad
2012-004391-19-BE,docetaxel
2012-004398-22-DK,Metronidazole
2012-004398-22-DK,Cefuroxime
2012-004398-22-DK,Fluconazole
2012-004398-22-DK,MEROPENEM
2012-004398-22-DK,Tazobactam
2012-004398-22-DK,Piperacillin
2012-004403-13-AT,diclofenac potassium
2012-004406-10-CZ,OXYGEN
2012-004408-36-FR,PAZOPANIB
2012-004410-34-ES,Timolol maleate
2012-004410-34-ES,Sodium Chloride
2012-004411-31-AT,macitentan
2012-004412-55-IT,CABAZITAXEL
2012-004413-14-ES,insulin degludec
2012-004413-14-ES,LIRAGLUTIDE
2012-004413-14-ES,INSULIN GLARGINE
2012-004416-66-GB,ChAd63 ME-TRAP AdCh63 ME-TRAP
2012-004416-66-GB,ChAd63 CS
2012-004416-66-GB,MVA ME-TRAP
2012-004416-66-GB,MVA CS
2012-004416-66-GB,ChAd63 AMA1 AdCh63 AMA1
2012-004416-66-GB,MVA AMA1
2012-004418-32-DK,Cabazitaxel
2012-004421-24-NL,AMSACRINE
2012-004421-24-NL,Ara-C
2012-004423-20-DE,IBUPROFEN SODIUM DIHYDRATE
2012-004424-38-DK,SULFAMETHOXAZOLE
2012-004429-26-DE,n.a.
2012-004434-42-BE,Damoctocog alfa pegol
2012-004436-36-DK,RITUXIMAB
2012-004437-16-NL,Tobramycin dry powder
2012-004439-22-BE,Secukinumab
2012-004441-32-ES,MSV
2012-004442-15-DE,Silibinin
2012-004444-30-ES,ringer lactate solution
2012-004444-30-ES,Glucose
2012-004444-30-ES,MEPIVACAINE
2012-004445-32-DE,TRIENTINE DIHYDROCHLORIDE
2012-004450-28-FI,BLEOMYCIN
2012-004451-37-DK,Methylprednisolonsuccinat
2012-004455-36-BE,Alectinib
2012-004455-36-BE,Erlotinib
2012-004455-36-BE,ERLOTINIB
2012-004456-11-EE,-
2012-004457-88-DE,Lisdexamfetamine dimesylate
2012-004458-27-BE,Cobicistat
2012-004458-27-BE,Emtricitabine
2012-004458-27-BE,Tenofovir disoproxil fumarate
2012-004458-27-BE,Elvitegravir
2012-004458-27-BE,Tenofovir alafenamide
2012-004461-41-BE,ATIR
2012-004462-18-BE,18F flutemetamol
2012-004463-41-ES,ERIBULIN
2012-004470-25-GB,Gaviscon Double Action Mint
2012-004476-19-BE,Ibrutinib
2012-004482-40-ES,INFLIXIMAB
2012-004482-40-ES,ADALIMUMAB
2012-004482-40-ES,ETANERCEPT
2012-004482-40-ES,CERTOLIZUMAB PEGOL
2012-004482-40-ES,GOLIMUMAB
2012-004482-40-ES,ABATACEPT
2012-004482-40-ES,TOCILIZUMAB
2012-004483-22-DK,N-acetylcystin
2012-004486-41-SE,Prevenar13
2012-004490-10-BE,Carfilzomib
2012-004491-18-ES,-
2012-004492-38-BE,NERATINIB
2012-004492-38-BE,CAPECITABINE
2012-004492-38-BE,LAPATINIB
2012-004493-26-BE,NIFEDIPINE
2012-004493-26-BE,CANDESARTAN CILEXETIL
2012-004495-19-DE,Dacarbazin
2012-004496-40-BG,N
2012-004496-40-BG,A
2012-004502-93-BE,NIVOLUMAB
2012-004502-93-BE,CARBOPLATIN
2012-004502-93-BE,CISPLATIN
2012-004502-93-BE,GEMCITABINE HYDROCHLORIDE
2012-004502-93-BE,PEMETREXED DISODIUM
2012-004502-93-BE,PACLITAXEL
2012-004503-13-DK,Prednisolone
2012-004508-36-IT,Brentuximab Vedotin
2012-004509-29-FR,CITALOPRAM
2012-004509-29-FR,ESCITALOPRAM
2012-004509-29-FR,SERTRALINE
2012-004509-29-FR,PAROXETINE
2012-004509-29-FR,FLUVOXAMINE
2012-004509-29-FR,FLUOXETINE
2012-004509-29-FR,VENLAFAXINE
2012-004509-29-FR,DULOXETINE
2012-004511-30-GB,PROGESTERONE
2012-004511-30-GB,MEDROXYPROGESTERONE ACETATE
2012-004515-32-DE,NIFEDIPINE
2012-004515-32-DE,CANDESARTAN CILEXETIL
2012-004518-32-AT,IMIQUIMOD
2012-004524-38-FR,BEVACIZUMAB
2012-004524-38-FR,PACLITAXEL
2012-004524-38-FR,DOCETAXEL
2012-004527-20-BE,ataluren
2012-004531-23-CZ,METFORMIN HYDROCHLORIDE
2012-004537-16-GB,N-4-3-Chloro-4-fluorophenylamino-7-3S-tetrahydro-3-furanyloxy-6-quinazolinyl-4dimethylamino-2-butenamide
2012-004539-22-IT,PANITUMUMAB
2012-004540-29-SE,Picinabil
2012-004544-30-BE,n
2012-004544-30-BE,a
2012-004544-30-BE,ribavirin
2012-004544-30-BE,PEGINTERFERON ALFA-2A
2012-004544-30-BE,telaprevir
2012-004545-32-ES,Dexketoprofen
2012-004545-32-ES,Tramadol
2012-004548-31-CZ,Dexketoprofen
2012-004548-31-CZ,Tramadol
2012-004554-28-DK,Ropivacaine Hydrochloride
2012-004556-11-IT,RITONAVIR
2012-004556-11-IT,DARUNAVIR
2012-004556-11-IT,lopinavir
2012-004556-11-IT,ritonavir
2012-004556-11-IT,emtricitabina
2012-004556-11-IT,tenofovir
2012-004556-11-IT,efavirenz
2012-004556-11-IT,emtricitabine
2012-004556-11-IT,EFAVIRENZ
2012-004556-11-IT,ATAZANAVIR
2012-004556-11-IT,FOSAMPRENAVIR
2012-004556-11-IT,lamividina e abacavir
2012-004556-11-IT,lamivudina e zidovudina
2012-004556-11-IT,RALTEGRAVIR
2012-004556-11-IT,lamividina
2012-004556-11-IT,didanosina
2012-004556-11-IT,TENOFOVIR
2012-004556-11-IT,stavudina
2012-004556-11-IT,ABACAVIR
2012-004556-11-IT,etravirina
2012-004556-11-IT,nevirapina
2012-004556-11-IT,TIPRANAVIR
2012-004556-11-IT,MARAVIROC
2012-004560-21-NL,ticagrelor
2012-004577-12-ES,Dabrafenib
2012-004577-12-ES,TRAMETINIB
2012-004579-37-CZ,PSILOCYBINE
2012-004585-18-DE,Palexia retard Retardtabletten
2012-004585-18-DE,Palexia 50 mg film-coated tablets
2012-004586-41-FR,QUASYM LP
2012-004599-21-FI,Klexane
2012-004601-27-BE,NA
2012-004601-27-BE,LETROZOLE
2012-004602-97-ES,COLECALCIFEROL
2012-004605-27-IT,"Belzalconio cloruro, sorbitolo, lisina monoidrata, sodio acetato triidrato, polivinile alcool"
2012-004619-30-BG,anifrolumab
2012-004621-24-EE,Glycerol
2012-004621-24-EE,White soft paraffin
2012-004621-24-EE,PARAFFIN LIQUID
2012-004622-14-NL,lipopolysaccharide
2012-004625-25-AT,INSULIN DEGLUDEC
2012-004625-25-AT,LIRAGLUTIDE
2012-004628-39-DE,Osimertinib
2012-004631-22-BE,Enbrel
2012-004704-35-NL,AMLODIPINE
2012-004704-35-NL,CHLORTHALIDONE
2012-004707-12-CZ,everolimus
2012-004742-16-IT,IOMEPROL
2012-004742-16-IT,IOPAMIDOL
2012-004742-16-IT,IOBITRIDOL
2012-004742-16-IT,IOPROMIDE
2012-004743-68-FR,Neratinib
2012-004743-68-FR,TEMSIROLIMUS
2012-004758-27-AT,RANIBIZUMAB
2012-004762-18-DE,ETHINYLESTRADIOL
2012-004762-18-DE,LEVONORGESTREL
2012-004763-45-BE,Not available
2012-004764-22-CZ,Not available
2012-004765-40-CZ,Not available
2012-004766-17-DE,mogamulizumab
2012-004766-17-DE,vorinostat
2012-004768-23-DE,STNM01
2012-004779-38-BE,IVABRADINE
2012-004785-18-NL,11C-PK11195
2012-004786-40-ES,PRX102
2012-004792-39-DE,ABT-450
2012-004792-39-DE,RITONAVIR
2012-004792-39-DE,ABT-267
2012-004792-39-DE,ABT-333
2012-004792-39-DE,RIBAVIRIN
2012-004793-26-DE,Trifluridine
2012-004793-26-DE,Tipiracil
2012-004793-26-DE,TOPOTECAN
2012-004795-19-SE,Botulinum Toxin type A
2012-004796-39-IT,Targin
2012-004796-39-IT,Co-efferalgan
2012-004799-21-CZ,rosuvastatin
2012-004801-28-DE,FLUTICASONE FUROATE
2012-004801-28-DE,VILANTEROL TRIFENATATE
2012-004805-29-DK,Mirabegron
2012-004807-10-DE,Methylprednisolone
2012-004808-34-GB,TRABECTEDIN
2012-004808-34-GB,Caelyx
2012-004821-26-GR,n.a.
2012-004824-39-GB,Cetrorelix acetate
2012-004824-39-GB,buserelin acetate
2012-004825-26-HU,Capesaris
2012-004826-92-DE,SEMAGLUTIDE
2012-004826-92-DE,EXENATIDE
2012-004827-19-BG,SEMAGLUTIDE
2012-004827-19-BG,SITAGLIPTIN
2012-004842-14-FR,Cyclophosphamide
2012-004842-14-FR,Busulfan
2012-004845-34-CZ,Sarilumab
2012-004847-61-GB,lactose monohydrate
2012-004851-35-FI,MESALAZINE
2012-004854-27-DK,Formoterol Fumarate dihydrate
2012-004854-27-DK,fluticasone propionate
2012-004856-12-AT,Everolimus
2012-004856-12-AT,TACROLIMUS
