_id,raw_sponsor,is_commercial
2004-001190-25-DK,Pfizer ApS,TRUE
2004-001197-10-HU,Novartis Pharmaceuticals Corporation,TRUE
2004-001199-37-ES,GOTEL Grupo Oncolgico para el tratamiento y estudio de los linfomas,FALSE
2004-001200-12-BE,Pfizer Global Research and Development,TRUE
2004-001201-10-ES,Janssen-Cilag EMEA Medical Affairs,TRUE
2004-001205-99-IT,FUJISAWA,NA
2004-001210-13-AT,Bracco Imaging S.p.A,TRUE
2004-001213-34-CZ,Dr. Falk Pharma GmbH,TRUE
2004-001216-31-SK,Dr. Falk Pharma GmbH,TRUE
2004-001218-15-DE,Dr. Falk Pharma GmbH,TRUE
2004-001220-20-IT,SCHERING-PLOUGH,TRUE
2004-001222-25-SE,Procter and Gamble Pharmaceuticals,TRUE
2004-001223-37-ES,GlaxoSmithKline S.A.,TRUE
2004-001224-21-ES,F. Hoffmann-La Roche Ltd,TRUE
2004-001225-16-AT,Orion Pharma,TRUE
2004-001234-17-BE,Pfizer SA/NV,NA
2004-001236-23-FI,Serono International S.A.,TRUE
2004-001237-42-ES,Lilly S.A.,TRUE
2004-001239-42-CZ,"RED VFB, s.r.o.",TRUE
2004-001241-14-DE,Pierre Fabre Dermatologie represented by Institut de Recherche Pierre Fabre,TRUE
2004-001243-30-SK,Apogepha Arzneimittel GmbH,TRUE
2004-001246-33-IT,TIBOTEC PHARMACEUTICALS LTD.,TRUE
2004-001249-14-ES,GlaxoSmithKline,TRUE
2004-001250-91-BE,"GenVec, Inc.",TRUE
2004-001252-36-DE,Chiesi Farmazeutici SpA,TRUE
2004-001253-29-ES,PharmaMar SAU,TRUE
2004-001258-94-DE,Pfizer Pharma GmbH,TRUE
2004-001261-17-IE,InterMune,TRUE
2004-001262-40-ES,Investigador del estudio: Dr. Agustn Alomar Muntaola,FALSE
2004-001263-22-EE,YM Biosciences Inc,TRUE
2004-001264-45-BE,H. Lundbeck A/S,TRUE
2004-001265-18-BE,H. Lundbeck A/S,TRUE
2004-001270-77-ES,Equipo de doctores: Dr. Amado Andrs y Dr. Manuel Praga,FALSE
2004-001272-39-ES,"GP-PHARM, S.A.",TRUE
2004-001273-26-ES,"NOVARTIS FARMACEUTICA, S.A",TRUE
2004-001277-25-ES,Sigma-Tau Industrie Farmaceutiche Riunite S.p.A.,TRUE
2004-001281-40-SE,Gottfries Clinic,FALSE
2004-001285-40-BE,University Hospital Ghent,FALSE
2004-001286-17-PT,Fundacin Espaola de Esclerosis Mltiple FEDEM,FALSE
2004-001287-49-CZ,Aventis Pharma Deutschland GmbH,TRUE
2004-001290-25-AT,"Prof  Allan Glanville, St Vincents Hospital",FALSE
2004-001298-24-ES,F. Hoffmann-La Roche Ltd,TRUE
2004-001299-38-ES,Metabolism and Nutrition Group of the SEMICYUC,FALSE
2004-001301-10-IT,PFIZER,TRUE
2004-001302-27-HU,UCB S.A. Pharma Sector,TRUE
2004-001307-35-GB,Ferring Arzneimittel GmbH,TRUE
2004-001308-11-ES,Lilly.S.A.,TRUE
2004-001316-31-ES,"ALK-ABELLO, S.A.",TRUE
2004-001317-34-FI,Boehringer Ingelheim Finland Ky,TRUE
2004-001319-71-ES,Lilly S.A.,TRUE
2004-001321-25-IT,WYETH LEDERLE,TRUE
2004-001323-37-ES,H. 12 de Octubre / H. La Paz.,FALSE
2004-001325-14-ES,GlaxoSmithKline SA,TRUE
2004-001330-16-ES,Sanofi-Synthlabo Recherche,NA
2004-001331-36-IT,IST. DI RICERCHE FARMACOLOG. M. NEGRI,FALSE
2004-001332-23-BE,European Organisation for Research and Treatment of Cancer,FALSE
2004-001336-22-SE,Axonyx Inc.,TRUE
2004-001339-41-BE,UCB S.A. Pharma Sector,TRUE
2004-001341-14-ES,Bayer HealthCare AG,TRUE
2004-001346-33-ES,Gilead Sciences Inc,TRUE
2004-001347-29-DK,Odense University Hospital,FALSE
2004-001349-14-DE,"NeoPharm, Inc.",TRUE
2004-001356-37-DK,Nordic Society for Gynecological Cancer,FALSE
2004-001361-18-BE,Novartis Pharma N.V.,TRUE
2004-001362-40-IT,NOVARTIS FARMA,TRUE
2004-001363-22-CZ,Threshold Pharmaceuticals,TRUE
2004-001369-17-ES,Novartis Farmacutica S.A.,TRUE
2004-001373-26-ES,"Laboratorios Menarini, S.A",TRUE
2004-001374-34-AT,Baxter Vaccine AG,TRUE
2004-001376-39-CZ,NV Organon,TRUE
2004-001378-19-SE,Pfizer AB,TRUE
2004-001379-20-SE,Pfizer AB,TRUE
2004-001383-46-SE,"Karolinska University Hospital, Huddinge",FALSE
2004-001388-23-DK,Baxter RD Europe SCRL,TRUE
2004-001390-26-DE,Baxter RD Europe SCRL,TRUE
2004-001396-19-GB,Novartis Pharmaceuticals UK Ltd,TRUE
2004-001397-92-GB,Novartis Pharmaceuticals UK Ltd,TRUE
2004-001403-35-ES,Doctor Pere Domingo,FALSE
2004-001404-12-ES,"Laboratorios Rubi, S.A.",TRUE
2004-001405-10-CZ,Lybar a.s.,TRUE
2004-001412-30-HU,Laboratoire Aventis,TRUE
2004-001413-34-ES,Bonaventura Clotet Sala,FALSE
2004-001417-33-FI,Amgen Inc,TRUE
2004-001426-24-HU,"Prof. Heinz Ludwig, MD, Wilhelminenspital, First Department of Medicine and Medical Oncology",FALSE
2004-001430-16-ES,"Wyeth Research, Division of Wyeth Pharmaceuticals, Inc. Clinical Research and Development",TRUE
2004-001443-29-ES,"Ipsen Pharma, S.A.",TRUE
2004-001449-13-HU,BioGeneriX  AG,TRUE
2004-001450-84-HU,BioGeneriX,TRUE
2004-001452-36-HU,BioGeneriX,TRUE
2004-001453-28-AT,Novartis Pharma AG,TRUE
2004-001455-11-GB,Renovo Ltd,TRUE
2004-001456-36-IT,GLAXO SMITHKLINE,TRUE
2004-001457-28-IT,CELL THERAPEUTICS  EUROPE,NA
2004-001458-10-GB,Renovo Ltd,TRUE
2004-001460-42-DE,Aventis Intercontinental - Sanofi-aventis,TRUE
2004-001461-18-ES,Novo Nordisk AS,TRUE
2004-001467-22-IT,PFIZER,TRUE
2004-001469-16-DE,GlaxoSmithKline Research and Development Limited,TRUE
2004-001473-25-BE,Novartis Pharmaceuticals Corporation,TRUE
2004-001474-12-GB,Research and Innovation Services,FALSE
2004-001482-17-LT,Eli Lilly and Company,TRUE
2004-001483-51-AT,Novartis Pharma Services AG,TRUE
2004-001485-41-AT,Institute for Neurodegenerative Disorders,FALSE
2004-001487-43-GB,Norgine Ltd.,TRUE
2004-001490-26-EE,"CombinatoRx, Inc",TRUE
2004-001491-39-BE,"Fujisawa Healthcare, Inc",TRUE
2004-001496-20-ES,University College London,FALSE
2004-001497-13-IT,PFIZER,TRUE
2004-001500-13-SE,Pfizer AB,TRUE
2004-001503-36-ES,"SERONO ESPAA, S.A.",TRUE
2004-001507-35-HU,Pharmion Corporation,TRUE
2004-001511-54-IE,Pfizer Global Research and Development,TRUE
2004-001512-31-ES,Industial Farmacutica Cantabria S. A.,TRUE
2004-001518-15-DK,Hvidovre Hospital,FALSE
2004-001521-19-CZ,SEVAPHARMA a.s.,TRUE
2004-001525-21-ES,"ORVACS, Objectif Recherche Vaccin SIDA",TRUE
2004-001529-88-AT,Medical University of Vienna,FALSE
2004-001538-18-SE,LETI Pharma GmbH,TRUE
2004-001540-71-SE,Jerini AG,TRUE
2004-001545-15-IE,Schering AG,TRUE
2004-001546-32-FI,Novartis Finland Oy,TRUE
2004-001548-60-HU,F. Hoffmann-La Roche Ltd,TRUE
2004-001549-13-IT,GLAXO SMITHKLINE,TRUE
2004-001551-11-SE,Lund University Hospital,FALSE
2004-001552-37-GB,University of Birmingham,FALSE
2004-001557-29-BE,Pfizer Inc.,TRUE
2004-001558-10-PL,European Organisation for Research and Treatment of Cancer,FALSE
2004-001559-12-DK,Pfizer,TRUE
2004-001562-41-ES,Lilly SA,TRUE
2004-001563-21-ES,"Immunomedics, Inc.",TRUE
2004-001569-16-ES,BAXTER SAS RD Parenteral Nutrition,TRUE
2004-001580-22-DE,MSD SHARP  DOHME GMBH,TRUE
2004-001583-52-SE,Lund University Hospital,FALSE
2004-001586-18-GB,Wyeth Consumer Healthcare,TRUE
2004-001588-22-IT,AZIENDA SANITARIA OSPEDALIERA S. GIOVANNI BATTISTA DI TORINO,FALSE
2004-001589-42-AT,NeuroBiotec GmbH,TRUE
2004-001590-26-IT,OSPEDALE S. RAFFAELE,FALSE
2004-001593-10-IT,MERCK S.P.A.,NA
2004-001594-25-AT,Merck KGaA,TRUE
2004-001600-12-HU,OMNINVEST Kft.,TRUE
2004-001601-10-FR,CHRU Rennes,FALSE
2004-001605-10-IT,ISTITUTO NAZIONALE PER LA CURA TUMORI,FALSE
2004-001607-35-GB,Pfizer Ltd.,TRUE
2004-001608-11-GB,Shire Pharmaceutical Development Ltd,TRUE
2004-001609-89-AT,"Peninsula Pharmaceuticals, Inc",FALSE
2004-001610-14-AT,"Univ. hospital, Dpt. of anaesthesia",FALSE
2004-001611-58-LV,JSC Grindeks,TRUE
2004-001613-34-CZ,Schering AG,TRUE
2004-001614-13-DE,Schering AG,TRUE
2004-001616-31-IT,LUSOFARMACO / GUIDOTTI,TRUE
2004-001617-34-BE,Fujisawa GmbH,TRUE
2004-001620-21-FI,LAB Pharma Ltd,TRUE
2004-001621-16-CZ,University College London UCL,FALSE
2004-001622-24-IE,Newcastle Hospital Trust,FALSE
2004-001623-38-AT,Baxter AG,NA
2004-001633-42-GB,NHS GRAMPIAN,FALSE
2004-001637-41-BE,Pfizer Consumer Healthcare cva/sca,TRUE
2004-001644-80-HU,Fujisawa GmbH,TRUE
2004-001646-32-ES,Dr. DANIEL PODZAMCZER PALTER,FALSE
2004-001647-30-IT,A.I.E.O.P. - ASSOCIAZIONE  ITALIANA EMATOLOGIA ONCOLOGIA PEDIATRICA,FALSE
2004-001648-64-LT,ardana  LTD,TRUE
2004-001653-28-GB,The Leeds teaching Hospitals NHS trust,FALSE
2004-001657-29-ES,Tibotec Pharmaceuticals Limited,TRUE
2004-001658-10-BE,Tibotec Pharmaceuticals Limited,TRUE
2004-001662-41-IT,BASILEA PHARMACEUTICA,TRUE
2004-001664-50-IT,ITALFARMACO,TRUE
2004-001666-40-BE,Novartis Pharma AG,TRUE
2004-001667-22-IT,MERCK S.P.A.,TRUE
2004-001672-39-ES,Dr Moya Mur,FALSE
2004-001673-25-IT,OSPEDALE S. RAFFAELE,FALSE
2004-001674-80-BE,Mitsubishi Pharma Corporation,TRUE
2004-001677-26-ES,Sanofi-Synthelabo Recherche,TRUE
2004-001680-22-SE,GlaxoSmithKline Research  Development Ltd.,TRUE
2004-001681-40-IT,ALTANA PHARMA,TRUE
2004-001682-17-ES,Sanofi-Synthelabo-Recherche,TRUE
2004-001685-40-SK,"Hoffmann-La Roche Inc / Roche Polska, Sp.z.o",TRUE
2004-001688-23-DK,F. Hoffmann-La Roche Ltd,TRUE
2004-001690-26-GB,Craigavon Area Hospital Group Trust,FALSE
2004-001692-19-DE,Novo Nordisk AS,TRUE
2004-001696-19-ES,Spanish Cooperative Group for Gastrointestinal Tomour therapy,FALSE
2004-001700-12-ES,Spanish Cooperative Group for Gastrointestinal Tomour therapy,FALSE
2004-001701-97-GB,Royal Berkshire and Battle Hospitals NHS Trust,FALSE
2004-001712-31-GB,Lothian Health - University Hospitals Division,FALSE
2004-001713-34-GB,Pfizer Limited,TRUE
2004-001716-31-DE,Swedish Orphan Biovitrum AB publ.,TRUE
2004-001718-15-AT,F. Hoffmann-La Roche Ltd,TRUE
2004-001719-77-IE,Janssen-Cilag Limited,TRUE
2004-001720-21-GB,Takeda Europe RD Centre Ltd,TRUE
2004-001721-13-GB,Takeda Europe RD Center Ltd,TRUE
2004-001724-20-HU,AstraZeneca AB,TRUE
2004-001729-11-SI,EBEWE Pharma Ges.m.b.H Nfg.KG,TRUE
2004-001730-17-LT,"Johnson  Johnson Pharmaceutical Research  Development, L.L.C.",TRUE
2004-001731-28-FI,FOURNIER Laboratories Ireland,TRUE
2004-001735-37-SI,FERRING ARZNEIMITTEL Ges.m.b.h. CEE AUSTRIA,FALSE
2004-001737-41-SE,Mekos Laboratories AS,TRUE
2004-001738-17-IT,G.I.M.E.M.A. GRUPPO ITALIANO MALATTIE EMATOLOGICHE DELLADULTO,FALSE
2004-001739-53-IT,G.I.M.E.M.A. GRUPPO ITALIANO MALATTIE EMATOLOGICHE DELLADULTO,FALSE
2004-001746-32-DE,European Organisation for Research and Treatment of Cancer,FALSE
2004-001748-66-ES,Bial  Portela  C S.A,TRUE
2004-001749-13-AT,AESCA Pharma GesmbH,TRUE
2004-001750-81-DE,Merck  Co. Inc.,TRUE
2004-001754-92-DE,Novartis Pharma Services AG,TRUE
2004-001756-36-BE,LYSARC,FALSE
2004-001766-40-ES,Sanofi-Synthelabo Recherche,TRUE
2004-001770-40-GB,Bayer HealthCare AG,TRUE
2004-001773-26-BE,Bayer HealthCare AG,TRUE
2004-001778-21-ES,Pfizer S.A,TRUE
2004-001779-20-BE,Pfizer Limited,TRUE
2004-001782-18-CZ,Merz Pharmaceuticals GmbH,TRUE
2004-001786-18-IT,EAU EUROPEAN ASSOCIATION OF UROLOGY,FALSE
2004-001789-42-ES,"Laboratorios Menarini, S.A.",TRUE
2004-001805-90-ES,Fresenius Kabi,TRUE
2004-001806-29-HU,Arakis Ltd,TRUE
2004-001810-16-BE,European Organisation for Research and Treatment of Cancer,FALSE
2004-001814-14-ES,GlaxoSmithKline R  D Limited,TRUE
2004-001823-39-SE,GlaxoSmithKline Biologicals,TRUE
2004-001825-69-IT,THERAKOS,TRUE
2004-001827-39-IT,OSPEDALE S. RAFFAELE,FALSE
2004-001838-16-CZ,ALTANA Pharma AG,TRUE
2004-001841-14-BE,Sanofi-Synthelabo Recherche,TRUE
2004-001842-34-IT,JANSSEN-CILAG,TRUE
2004-001845-13-DE,Beaufour Ipsen Pharma S.A.S.,TRUE
2004-001853-27-IT,BIOENVISION,TRUE
2004-001854-10-DE,F.  Hoffmann-La Roche Ltd,TRUE
2004-001855-12-HU,F. Hoffmann-La Roche Ltd,TRUE
2004-001856-35-BE,UCB S.A. Pharma Sector,TRUE
2004-001858-90-AT,EORTC,FALSE
2004-001860-27-SE,Pfizer Global Research Development,TRUE
2004-001861-17-NO,University Hospital of Northern Norway. Department of Pediatrics,FALSE
2004-001862-42-IE,Clinical Research Facilities,TRUE
2004-001876-37-DE,Academic Medical Centre,FALSE
2004-001883-39-AT,Schering Plough Reserach Institute,TRUE
2004-001888-21-GB,Pharmaxis Ltd,TRUE
2004-001894-24-DK,GlaxoSmithKline Research  Development Limited,TRUE
2004-001896-21-FI,Chiron S.r.l.,TRUE
2004-001900-12-ES,SERVICIO DE PSIQUIATRIA. HOSPITAL UNIVERSITARI VALL DHEBRON,FALSE
2004-001901-81-IT,AISAR ASSOCIAZIONE ITALIANA PER LO STUDIO DEGLI ANTIMICROBICI E DELLE RESISTENZE,FALSE
2004-001904-10-EE,Pierre Fabre Medicament represented by IRPF,TRUE
2004-001905-93-ES,GlaxoSmithKline RD Ltd,TRUE
2004-001906-29-BE,GlaxoSmithKline RD Ltd,TRUE
2004-001907-36-GB,Merck Sharp  Dohme Limited,TRUE
2004-001909-10-GB,University of Dundee,FALSE
2004-001910-15-HU,Stallergenes S.A.,TRUE
2004-001914-15-IT,"Pfizer LTD, Pfizer Global RD-Sandwich Laboratories-I.P.C. 582",TRUE
2004-001915-78-GB,Institut Pasteur,FALSE
2004-001918-13-GB,University of Wales College of Medicine,FALSE
2004-001922-26-BE,Bioheart,TRUE
2004-001926-26-GB,University College London,FALSE
2004-001927-39-IT,SIGMA-TAU,TRUE
2004-001928-20-BE,UCB Pharma Belgium,TRUE
2004-001929-20-ES,Servicio de Psiquiatra. Hospital  Universitari  Vall  dHebron,FALSE
2004-001930-18-EE,"CombinatoRx, Inc",TRUE
2004-001937-40-ES,European Organisation for Research and Treatment of Cancer,FALSE
2004-001941-14-GB,NHS TAYSIDE,FALSE
2004-001943-31-ES,Sociedad Espaola de Cardiologa,FALSE
2004-001949-15-DE,photonamic GmbH  Co. KG,TRUE
2004-001952-35-FI,Chiron S.r.l.,FALSE
2004-001953-27-GB,University Hospitals of Leicester NHS Trust,FALSE
2004-001955-12-BE,Pfizer S.A. Belgium,TRUE
2004-001959-11-SK,Institut de Recherches Internationales Servier,TRUE
2004-001960-30-CZ,Institut de Recherches Internationales Servier / Laboratorios Servier S.L. For Spain only,TRUE
2004-001965-16-ES,LABORATORIOS LETI,TRUE
2004-001966-41-ES,LABORATORIOS LETI,TRUE
2004-001967-24-HU,Sanofi-Synthelabo Rt.,TRUE
2004-001969-17-FI,Vernalis Development Limited,TRUE
2004-001979-18-ES,"Novartis Farmacutica, S.A.",TRUE
2004-001981-41-IT,UNIVERSITY OF OXFORD,FALSE
2004-001984-22-BE,Fdration Nationale des Centres de Lutte Contre le Cancer,FALSE
2004-001988-21-HU,Boehringer Ingelheim Pharma Ges mbH,TRUE
2004-001989-41-BE,"JJ PRD, a division of Janssen-Cilag NV",TRUE
2004-001990-25-SE,Bo Sderpalm,FALSE
2004-001991-37-GB,Moorfields Eye Hospital,FALSE
2004-001994-24-SE,Karolinska Institute Danderyd Hospital,FALSE
2004-001997-13-EE,UCB SA Pharma Sector,TRUE
2004-001998-25-SE,Diamyd Therapeutics AB,TRUE
2004-001999-40-AT,GlaxoSmithKline RD Ltd,TRUE
2004-002006-30-GB,North Glasgow NHS Trust,FALSE
2004-002007-33-AT,Pfizer Inc.,TRUE
2004-002013-36-ES,CONCEPCION MORO SERRANO,FALSE
2004-002015-86-DK,LEO Pharma A/S,TRUE
2004-002016-28-IT,AMGEN,TRUE
2004-002017-37-BE,Sanofi-Synthelabo Research,TRUE
2004-002019-97-ES,"FARMACUSI, S.A.",TRUE
2004-002020-17-ES,"Catalan Society of Family Medicine, represented by Dr Mariano de la Figuera Von Wichman and Gabriel",FALSE
2004-002022-22-GB,SSL International plc,TRUE
2004-002030-19-AT,AUSTRIAN BREAST CANCER STUDY GROUP,FALSE
2004-002032-26-CZ,F. Hoffmann-La Roche Ltd.,TRUE
2004-002033-39-IT,AZIENDA OSPEDALIERA SAN GERARDO DI MONZA,FALSE
2004-002036-25-BE,LABORATOIRE AVENTIS,TRUE
2004-002041-12-SE,"Gambro Lundia AB, Corporate Research",TRUE
2004-002050-66-IE,PENTA Foundation,FALSE
2004-002051-13-GB,"Imperial College, London",FALSE
2004-002053-31-GB,Hammersmith Hospital,FALSE
2004-002054-55-DK,Topotarget A/S,TRUE
2004-002056-34-GB,Bradford Teaching Hospitals NHS Foundation Trust,FALSE
2004-002058-69-GB,University Hospitals of Leicester NHS Trust,FALSE
2004-002065-20-GB,Derbyshire NHS Trust,FALSE
2004-002069-19-BE,Janssen-Cilag International NV,TRUE
2004-002070-36-SE,Metcon Medicin AB,TRUE
2004-002071-16-IE,BioMarin Pharmaceutical Inc.,TRUE
2004-002076-42-ES,Laboratorios Andrmaco S.A.,TRUE
2004-002077-23-ES,MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG S.A.,TRUE
2004-002078-45-HU,Fujisawa GmbH,TRUE
2004-002079-18-HU,Fujisawa GmbH,TRUE
2004-002086-20-AT,Ipsen Pharma GmbH,TRUE
2004-002089-39-HU,Novartis Pharma AG,TRUE
2004-002090-23-HU,Kowa Research Europe Ltd.,TRUE
2004-002093-30-ES,F. Hoffmann-La Roche Ltd,TRUE
2004-002094-23-DE,EORTC,FALSE
2004-002096-16-AT,Universittskinderklinik Innsbruck,FALSE
2004-002099-40-ES,Schering AG,FALSE
2004-002102-30-IT,CELGENE EUROPE LIMITED,TRUE
2004-002103-32-IE,GELA-Recherche Clinique,FALSE
2004-002106-29-ES,Pharma Mar SA Unipersonal,TRUE
2004-002108-14-AT,Fresenius Medical Care Deutschland GmbH.,TRUE
2004-002109-58-AT,"ALLOS Therapeutics, Inc.",TRUE
2004-002113-36-SK,European Organisation for the Research and Treatment of Cancer,FALSE
2004-002114-11-ES,Infociencia Clinical Research,FALSE
2004-002116-28-GB,University of Dundee,FALSE
2004-002122-22-GB,Intercytex Limited,TRUE
2004-002125-42-IT,AZIENDA SANITARIA OSPEDALIERA S. GIOVANNI BATTISTA DI TORINO,FALSE
2004-002130-18-DE,Centocor B.V.,TRUE
2004-002131-12-IT,ROCHE,TRUE
2004-002132-26-ES,F Hoffmann-La Roche Limited,TRUE
2004-002136-25-ES,Novartis Pharma S.A,TRUE
2004-002140-10-BE,UCB Pharma S.A.,TRUE
2004-002143-27-DE,Boehringer Ingelheim GmbH,TRUE
2004-002147-27-AT,Department of General Psychiatry,FALSE
2004-002150-64-AT,"Medical University Vienna, Dept. of Medicine I, Clinical Division of Oncology",FALSE
2004-002152-33-IE,LEO Pharma A/S,TRUE
2004-002156-34-CZ,NV Organon,TRUE
2004-002157-30-FI,Takeda Europe RD Centre Ltd. TEuRD,TRUE
2004-002159-16-BE,Merck Sharp  Dohme BV,TRUE
2004-002160-22-ES,Merck  Co. Inc.,TRUE
2004-002163-24-BE,Abbott GmbH  co. KG,TRUE
2004-002165-20-DE,Amgen Inc,TRUE
2004-002166-38-DE,Boehringer Ingelheim Pharma GmbH  Co. KG,TRUE
2004-002168-59-IT,GENZYME,NA
2004-002170-34-ES,Cambridge University Hospital Addenbrookes Hospital,FALSE
2004-002171-16-CZ,Bayer HealthCare AG,TRUE
2004-002172-42-FI,Bayer Oy,TRUE
2004-002173-23-IT,GENZYME,TRUE
2004-002174-32-ES,Genzyme Europe BV,TRUE
2004-002176-42-IT,DOMPE BIOTEC,TRUE
2004-002180-24-GB,Swindon  Marlborough NHS Trust,FALSE
2004-002181-38-SK,"Warcef Clinical Coordinating Center, Department of Neuroscience, University of Medicine and Dentistr",FALSE
2004-002183-18-IE,Institut Gustav Roussy,FALSE
2004-002184-24-ES,"MADAUS, S.A.",TRUE
2004-002185-38-ES,H.Lundbeck A/S,TRUE
2004-002187-22-BE,Ullevl University Hospital,FALSE
2004-002197-34-GB,University College London,FALSE
2004-002200-14-GB,ReceptoPharm Inc.,TRUE
2004-002202-30-GB,Tibotec Pharmaceuticals Ltd.,TRUE
2004-002203-32-BE,sanofi-aventis group,TRUE
2004-002205-69-FI,Organisation name was not entered,FALSE
2004-002208-14-GB,Cardiff and Vale NHS Trust,FALSE
2004-002211-92-IT,AZIENDA OSPEDALIERA DI BOLOGNA POLICLINICO S. ORSOLA M. MALPIGHI,FALSE
2004-002215-80-HU,"Wyeth Research Division of Wyeth Pharmaceuticals Inc., Clinical Research and Development",TRUE
2004-002216-28-BE,Pfizer Limited,TRUE
2004-002218-13-IT,INDUSTRIA FARMACEUTICA SERONO,TRUE
2004-002225-45-LT,Solvay Pharmaceuticals B.V.,TRUE
2004-002228-17-SE,Danderyds Sjukhus,FALSE
2004-002231-92-BE,"ARIAD Pharmaceuticals, Inc.",TRUE
2004-002232-26-ES,HOSPITAL 12 OCTUBRE,FALSE
2004-002236-26-IT,SCHERING-PLOUGH,TRUE
2004-002241-12-ES,Boehringer Ingelheim Espaa S.A,TRUE
2004-002243-27-AT,Clinical Pharmacology,FALSE
2004-002245-12-IT,E.O.R.T.C. - EUROPEAN ORGANIZATION FOR RESEARCH AND TREATMENT OF CANCER,FALSE
2004-002249-11-IT,BAUSCHLOMB - IOM S.P.A.,TRUE
2004-002252-33-ES,Novartis Farmacutica S.A,TRUE
2004-002254-59-IE,Gilead Sciences Limited,TRUE
2004-002255-14-HU,F. Hoffmann-La Roche Ltd,TRUE
2004-002259-15-AT,Photocure ASA,TRUE
2004-002260-25-AT,Desitin Arzneimittel GmbH,TRUE
2004-002262-37-GB,Newcastle Hospitals Trust,FALSE
2004-002267-24-CZ,Novartis Pharma  AG,TRUE
2004-002272-41-GB,Stiefel Laboratories International Division,TRUE
2004-002273-24-IT,AZIENDA OSPEDALIERA DI BOLOGNA POLICLINICO S. ORSOLA M. MALPIGHI,FALSE
2004-002276-42-CZ,IVAX Pharmaceuticals s.r.o.,TRUE
2004-002280-24-IT,AZIENDA OSPEDALIERA OSPEDALI RIUNITI DI BERGAMO A.O. DI RILIEVO NAZIONALE,FALSE
2004-002290-22-DE,Schering AG,TRUE
2004-002291-42-HU,Schering AG,TRUE
2004-002295-41-GB,The University of Birmingham,FALSE
2004-002296-16-ES,Antonio Antela Lpez,FALSE
2004-002302-30-IT,AZIENDA OSPEDALIERA DI BOLOGNA POLICLINICO S. ORSOLA M. MALPIGHI,FALSE
2004-002304-16-GB,South Tees Hospitals NHS Foundation Trust,FALSE
2004-002306-29-GB,Royal Liverpool and Broadgreen University Hospitals NHS Trust,FALSE
2004-002310-10-ES,Amgen Development Europe,TRUE
2004-002311-91-BE,University Hospital Ghent,FALSE
2004-002312-29-BE,INO Therapeutics,TRUE
2004-002317-37-DE,Aventis Inc.,TRUE
2004-002322-22-DE,SCHWARZ BIOSCIENCES Inc.,TRUE
2004-002327-41-CZ,sanofi-aventis recherche  developpement,TRUE
2004-002328-16-CZ,Sanofi-aventis recherche and developpement,TRUE
2004-002329-32-SE,Karolinska Institutet Danderyds Sjukhus,FALSE
2004-002337-39-ES,"Gabinete Berthier y Martnez, S.L.",FALSE
2004-002341-12-BE,Debiopharm SA,TRUE
2004-002342-35-GB,"SkyePharma, Inc.",TRUE
2004-002344-99-GB,"SkyePharma, Inc.",TRUE
2004-002345-12-IT,MERCK SHARP DOHME,TRUE
2004-002349-11-ES,Sanofi-Synthelabo Research,TRUE
2004-002350-63-DE,Stallergenes GmbH  Co.KG,TRUE
2004-002353-31-DK,Organisation name was not entered,FALSE
2004-002355-14-AT,GBG Forschungsgesellschaft mbH,TRUE
2004-002358-72-AT,Austrian Breast and Colorectal Cancer Study Group ABCSG,FALSE
2004-002362-37-SE,GlaxoSmithKline Research  Development Limited,TRUE
2004-002365-21-DK,John F. Kennedy Institute,FALSE
2004-002366-38-DE,GABA GmbH,FALSE
2004-002367-24-SE,PhotoCure ASA,TRUE
2004-002369-19-DK,Hvidovre Hospital / Hvidovre Hospital,FALSE
2004-002370-39-IT,ASTRAZENECA,TRUE
2004-002371-16-CZ,AstraZeneca AB,TRUE
2004-002376-42-IT,G.O.N.O. - GRUPPO ONCOLOGICO NORD OVEST,FALSE
2004-002378-42-SE,Dept of ped hem/onc,FALSE
2004-002380-24-BE,"Nycomed Danmark ApS, International Medical Affairs",TRUE
2004-002390-23-DE,Aventis Pharma Ltd.,TRUE
2004-002391-42-SK,CECOG Central European Cooperative Oncology Group,FALSE
2004-002395-41-DE,Schering AG,TRUE
2004-002397-38-PT,sanofi-aventis recherche et dveloppement,TRUE
2004-002398-22-DE,IDEA AG,TRUE
2004-002399-40-DK,Rigshospitalet,FALSE
2004-002406-30-GB,Conwy and Denbighshire NHS Trust / North West Wales NHS Trust,FALSE
2004-002407-32-IT,NOVARTIS FARMA,TRUE
2004-002408-13-BE,FOURNIER Laboratories Ireland Ltd,TRUE
2004-002410-11-DK,Novartis Pharma Services AG,TRUE
2004-002416-29-AT,"Akademische Eigenstudie, Sektion fr Hygiene und Medizinische Mikrobiologie",FALSE
2004-002418-12-DK,Novartis  Pharma Services AG,TRUE
2004-002420-18-DE,"Prof. B. Wiedenmann, Klinik fr Gastroenterologie, Charit, Campus Virchow",FALSE
2004-002425-52-AT,Eli Lilly and Company Limited,TRUE
2004-002427-40-GB,Newcastle Upon Tyne Hospitals NHS Foundation Trust,FALSE
2004-002429-37-SE,Nordic Society for Gynecologic Oncology,FALSE
2004-002437-39-BE,Daiichi Asubio Pharmaceuticals Inc.,TRUE
2004-002440-96-GB,South Manchester University Hospitals NHS Trust / University of Manchester,FALSE
2004-002453-31-BE,Actelion Pharmaceuticals Ltd.,TRUE
2004-002455-13-AT,Dept. of Internal Medicine,FALSE
