cache_key,component,model_id,prompt_version,same_organisation,winner_id,loser_id,winner_canonical,loser_canonical,confidence,reason,decided_at_utc,batch_id
78cda1cebf91f10fd512079db8e6472fd987388d6a2d08cd80329c5bc3a0cd6d,547,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003378,ent_003425,Vasterbottens Lans Landsting,Västerbottens läns landsting,0.95,"Merged accent-stripped duplicates: Vasterbottens (1,9) and Stockholms (2,8). SLSO is a separate healthcare area entity; other counties are distinct regions.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
78cda1cebf91f10fd512079db8e6472fd987388d6a2d08cd80329c5bc3a0cd6d,547,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002918,ent_002920,Stockholms Lans Landsting,Stockholms läns landsting,0.95,"Merged accent-stripped duplicates: Vasterbottens (1,9) and Stockholms (2,8). SLSO is a separate healthcare area entity; other counties are distinct regions.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
a034c4eef974a81040f81714b45ca31461cbdc8ed036c0582050b085a4ba6147,549,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.9,Blue Earth Diagnostics and Blue Earth Therapeutics are related but distinct companies (Therapeutics is a separate subsidiary brand).,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
2dcbadf7c8199411b348a6718ea2792d8627089636f26b83fdc3dee98af01b18,557,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.85,"Entry 2 names multiple individuals jointly, not the same single entity as entry 1; keep separate.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
4eac88b50e2ecdeff4c8d65fb6b32e8a54b66882f5b1ea8af4c615a1473a12bd,563,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.7,"Bracco ALTANA Pharma was a joint venture between Bracco and ALTANA, not identical to either parent; leave all three separate.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
90ea2861380657313b0c893cda630b8d6ddb6a91b4b4a7d8d83a9efdcdff04e4,577,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000705,ent_000599,Centre Medico Chirurgical Ambroise Pare Hartmann,CMC Ambroise Paré,0.6,"CMC Ambroise Pare is the abbreviation of Centre Medico Chirurgical Ambroise Pare; Hopital Ambroise Pare (AP-HP Boulogne) and CHU Ambroise Pare (Mons, Belgium) are distinct entities kept separate.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
fa38fc68bb0ab26446f432ad849ef321e65daec3adfc27e2625bbaaf8028dd0f,578,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000578,ent_000685,CHU Amiens-Picardie,Centre Hospitalier Universitaire d'Amiens,0.88,CHU Amiens-Picardie is the French university hospital of Amiens; 'Centre Hospitalier Universitaire d'Amiens' is the full French name of the same institution.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
48cd13c3607b754e8a5a747602f6c98da450da1a2703444d81a80bd927dada10,583,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000697,ent_000593,Centre Hospitalier Universitaire de Saint-Étienne,CHU de Saint-Etienne,0.9,1 and 3 are the same Saint-Etienne university hospital; CHU Saint Pierre (Brussels) is a different hospital.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
6ed725d9abb13406abca7bfcdacb9c45f8b16632ad43eead94caebbd28977fcd,585,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000687,ent_000585,Centre Hospitalier Universitaire de Besançon,CHU de Besançon,0.93,"All three are the Besancon university hospital (CHU/CHRU Besancon), same entity.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
6ed725d9abb13406abca7bfcdacb9c45f8b16632ad43eead94caebbd28977fcd,585,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000687,ent_000677,Centre Hospitalier Universitaire de Besançon,Centre Hospitalier Regional Universitaire de Besancon,0.88,"All three are the Besancon university hospital (CHU/CHRU Besancon), same entity.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
94a1c7af259d0fd6b7c280170fb9dc74d67efd0565e9af0fa6c76fe60efca571,595,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,Different CIBER thematic networks (neurodegenerative vs respiratory diseases).,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
c1d715a2470593f4cb24b052e98de3ef0e9a1dadb86679994100dca35976a708,602,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,"All four are distinct organisations; shared words (Sacro Cuore, Don) are coincidental.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
5a7aff97886b2fb65e206ded6b1205a7f3088f52634dbc52940abd4d7ac9f0ff,605,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,University and separate NHS health board.,2026-08-15T06:01:04Z,msgbatch_01MNovJjkMXucGjU5NaBfDRA
af4c56f65a9f40fc78e5bf39db80218da347846ba061c5794c29021091dffd49,606,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000607,ent_000606,CSL Behring,CSL,0.6,"CSL Behring is the plasma-therapeutics brand of CSL; the bare 'CSL' entry is almost certainly the same organisation named in a separate batch, analogous to 'Novartis'/'Novartis Pharma'. Merged under the fuller, more-attached form.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
4ea859a29335d363dadf42afe80d480bac050c334619b279f2cfe6be7418b9d1,611,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,Hospital trust and university are distinct entities.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
552dec095b59c6f8f1f7f196f54c498f4dada29b7b5580f9ff44c2d0dd98806f,622,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000623,ent_004185,Cardiff and Vale University Health Board,Cardiff and Vale University Local Health Board,0.9,"Cardiff University is the university, separate. Entries 2 and 3 are the same NHS health board (Local Health Board is its formal name).",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
c204c9e30ac57e10054058e3d024a916664791b72a0db9a2b53b224859bf1e42,638,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,Catalyst Pharmaceuticals and Catalyst Biosciences are distinct companies.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
7e000c4221a3db68c2b10123632c40f721a4251f2dbde761dc3910cd30b7e8d5,662,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,Distinct entities; generic 'Neuropsychiatric clinic' is not the same as the named research center.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
10339330136394771bbd1233a96c0fabf9036b7f3c5373382198b50fa7016726,665,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,Different Finnish hospital districts (Southwest vs Central).,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
382467aeec47797c601ef2d6ec60bad6bfe4916f0aaa3c5ccb6641e5311d306b,672,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000672,ent_004249,Centre Hospitalier Départemental Vendée,Centre Hospitalier Departemental Vendee,0.98,Accent-stripped variant of the same hospital.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
e82fde83cc8903eef2f0b9e04a3970ff0b18b06b00b125f8ad1fe2a3ed382a9a,674,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000674,ent_004250,Centre Hospitalier Intercommunal de Créteil,Centre Hospitalier Intercommunal Creteil,0.97,Same hospital; accent/spelling variant.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
d88b6d8685adc85ff5e29cc6f00deab105e4ce43130c2e7f9bc7454f11b3a78d,676,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000676,ent_004255,Centre Hospitalier Regional Metz-Thionville,Centre Hospitalier Régional Metz-Thionville,0.98,"Same hospital, accent variant.",2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
d660f9844ddb64c3051245ebb3c05c831b4dfd33ae9c2d5084ac9792f845d63d,678,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000678,ent_004258,Centre Hospitalier Regional d'Orleans,Centre Hospitalier Universitaire d'Orléans,0.6,"Both name the single public hospital in Orleans (CHR d'Orleans, now designated CHU d'Orleans); same entity renamed.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
66faf4145c864a954f149826ef0132f5a8552243abc328f7824e55031a7944ea,684,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000684,ent_004133,Centre Hospitalier Universitaire Grenoble Alpes,CHU Grenoble Alpes,0.97,CHU Grenoble Alpes is the abbreviation of Centre Hospitalier Universitaire Grenoble Alpes.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
275e3461eef1762e0e903de6854f777c70e70a2902ec3bc9477661fd0021c432,690,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,University hospital and university are distinct entities.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
efff0c1673aa5ec9a17c4a412af81c6505bc1800572043ebba0c491983292c4f,694,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,CHU Nice and the Lenval pediatric hospital foundation are distinct institutions.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
6bd3548670c570befb2382dba56e3d5bd4b61e25b775cc3f94b0172446cdb489,695,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000695,ent_004136,Centre Hospitalier Universitaire de Nîmes,CHU de Nîmes,0.95,CHU de Nimes is the abbreviation of Centre Hospitalier Universitaire de Nimes.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
318105e8f4e4368cf2a8bcfadc4c88afe552eff3c2454cdb066b3bbc391ad693,698,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000698,ent_004138,Centre Hospitalier Universitaire de Toulouse,CHU de Toulouse,0.95,CHU de Toulouse is the abbreviation of Centre Hospitalier Universitaire de Toulouse.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
858a7e9e81bf1a3ac3d398587246691ac55377fa52e78d691da58b117e3a25b3,709,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001430,ent_001429,Groupe d'Etude des Lymphomes de l'Adulte (GELA),Groupe d'Etude des Lymphomes de l'Adulte,0.97,GELA entries are the same cooperative group; the stem cell centre is unrelated.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
6956c211bb9e706121fed330e5837e62f739d23e4a448dc4fe580b520f81a7fa,714,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,Different organisations: a thrombosis/haemostasis centre versus the Thrombosis Research Institute.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
3026089799135f981be27a266595bf3b023e260fd6649d4868f88cad7fa4c5c5,721,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.92,"Four distinct organisations: cardiovascular research centre, oncology research centre, Galician cooperative group, and the Instituto de Salud Carlos III public body.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
978d2585ba94529366dbd9596f6c2bc8cb14d5a404400f27f98ff6375b9d7b18,725,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,Different cancer centres in different regions (Aviano vs Basilicata).,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
1c9cff2e2f6dd81db21830104a2b2078ea418b4fc52b51303f5ecfea0e518b64,732,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_004281,ent_000732,Cerevance,Cerevance Beta,0.75,Cerevance Beta is the Cerevance brand; K-Group Beta and Beta Innov are unrelated distinct companies.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
d1b0ddc3f6a762c25d2c9443f1cca26d057ce378c5b7c3bd8cffb00dd2b48f3f,737,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000740,ent_000738,Charité – Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,0.95,All are punctuation/accent variants of Charité – Universitätsmedizin Berlin.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
d1b0ddc3f6a762c25d2c9443f1cca26d057ce378c5b7c3bd8cffb00dd2b48f3f,737,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000740,ent_000737,Charité – Universitätsmedizin Berlin,Charite - Universitatsmedizin Berlin,0.95,All are punctuation/accent variants of Charité – Universitätsmedizin Berlin.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
d1b0ddc3f6a762c25d2c9443f1cca26d057ce378c5b7c3bd8cffb00dd2b48f3f,737,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000740,ent_004292,Charité – Universitätsmedizin Berlin,Charité Universitätsmedizin Berlin,0.95,All are punctuation/accent variants of Charité – Universitätsmedizin Berlin.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
d8e81c2bc0c0678f5ecdb3d17fb212d478e93d498069f631bb4b1d093456053d,744,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,Different companies; only share the word 'Checkpoint'.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
a88cc9085f20fe8a380ee82b7d7782caf9375873c9ac7073851c946a9263da88,752,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000752,ent_004298,Chiesi,Chiesi Farmaceutici,0.95,Chiesi Farmaceutici is the full legal name of Chiesi.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
abed09a3c726ff7d660000718b3be3d36d201bcca7d2d54307021d3c652f21a5,767,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001545,ent_001544,Helsinki University Hospital,Helsinki University Central Hospital,0.9,"Helsinki University (Central) Hospital and HYKS are the same hospital; University of Helsinki is separate academic entity; Helsinki City Hospital, City University, Kansas City and Kirurginen sairaala are distinct.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
abed09a3c726ff7d660000718b3be3d36d201bcca7d2d54307021d3c652f21a5,767,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001545,ent_001486,Helsinki University Hospital,HYKS (Helsinki University Central Hospital),0.9,"Helsinki University (Central) Hospital and HYKS are the same hospital; University of Helsinki is separate academic entity; Helsinki City Hospital, City University, Kansas City and Kirurginen sairaala are distinct.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
47cf9cdf5501db8ea1cc10d3cde7c08cbb67abfbbd5bc6dc2519bb8d9e383411,776,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.8,"All distinct: generic department names cannot be assumed identical, and Ludwig Boltzmann institutes/clusters are separate units from the parent society.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
86d20ff1389a54525e0f008c9d0ad4ea43ed7ae7798f6288a0b310730bf1f3b7,783,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,Different companies; 'Cognition' is coincidental.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
715031bc246466a375403e4e000f3053b7e91794760c5c4528e132a7bd403684,786,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.99,Unrelated: a pharma company vs a Canadian university.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
811bc80c29bcb70be39d9a4e313dd07ba269a79f569e6cc6bf1670ff919afeb4,789,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000789,ent_004354,Commissariat à l'Energie Atomique et aux Energies Alternatives,Commissariat à l'énergie atomique et aux énergies alternatives,0.98,"Same French agency (CEA), only capitalisation/accent differences.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
a649ce920d241703cec10b692b2415a9bbc006ff8a4b370730aadf8a8c53a7c8,793,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,Different hospitals in different cities (Almeria vs Albacete).,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
4852f209cd681847a29ef52edcc02687a1fa2117b0aad46ce76b976fae79efcd,801,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.96,Distinct Catalan health consortia in different areas.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
d65e332279900a76292180a1f82dee6f77f8a9a9afff99596ac28ae721633abe,801,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000822,ent_002477,Corporació Sanitària Parc Taulí,Parc Tauli Hospital Universitari,0.6,"The Fundació Parc Taulí is the separate research foundation, kept alone. Corporació Sanitària Parc Taulí is the health corporation that is the Parc Taulí University Hospital itself, so those two hospital entries are merged.",2026-08-15T06:01:04Z,msgbatch_01MNovJjkMXucGjU5NaBfDRA
de35aa6a620413051066bc92b0973518884eb744c560cb98f7d3f1e9260792e4,822,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001246,ent_001221,Fundació Parc Taulí,Fundacio Parc Tauli,0.95,Fundació Parc Taulí and its unaccented form are the same foundation; the Corporació Sanitària and the hospital are separate entities from the research foundation.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
7bb4ca54ebff6de78eac8b08cc9363bacc87c4b4abae8087aee2448cc812e579,828,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000828,ent_004390,Cristina Avendano-Sola,Cristina Avendaño Solá,0.95,Same individual; accent-stripped variant of the same name.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
8037202222bb1b097b272740ed331223646e3c09ec0614d023c11949fbe0fa03,836,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.8,Cullinan Pearl and Cullinan Mica are distinct subsidiary brands of Cullinan Therapeutics; Pearl Therapeutics is a separate company (AstraZeneca-acquired); Florentine Cullinan unrelated.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
a673c43f027f31ae0afe3adc94f0ab4b9d83c59b874c2381261d0719068453f3,839,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,Different companies; D2 Derma Europe is not Derma Sciences.,2026-08-15T06:01:04Z,msgbatch_01MNovJjkMXucGjU5NaBfDRA
3968877f8d33619defc06456e7ae2672c7967ac8622f96f08db65d519c3038ff,860,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002212,ent_002211,Moberg Pharma,Moberg Derma,0.82,Moberg Derma was renamed Moberg Pharma (same Swedish company); Moberg Pharma is the current form. D2 Derma Europe and Derma Sciences are unrelated companies that merely share the 'Derma' token.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
66f6e4c998198c3cef7c5d5f534930ea0ad43898f6deee6d56d54c5c8b5a900d,864,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,Two different German Red Cross blood donation services (Baden-Wurttemberg-Hessen vs Nord-Ost/NSTOB regions).,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
b21ef8aba9ffd225da7a90d8060a695bd5cba3dd7327216d84befdedfaee6f47,870,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000870,ent_000871,Danderyds Sjukhus,Danderyds sjukhus,0.99,Identical name differing only in case.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
defa15addd9f36ebfef8a64c111b39b8da76e408364ce2ab0d1f1e348994c56f,897,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.8,"Both are generic department names with no institution given; they cannot be confirmed as the same organisation, so each stands alone.",2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
3c26b332b143371f6d786182f159e2d23b0bfb3e8147d58dd44a267b4efe3b24,902,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,Different generic department names; not the same organisation.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
445b45b3252073f5ce051b355c6330b1c4069a3563e30e26ee1e016d7c201e14,912,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.9,Distinct generic department names; no evidence they are the same organisation.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
9fcdf14a80e1650f13773e3a2668d2184533b5f2661f3fa23148c4398ad18a08,924,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.9,Generic 'Department of Pulmonology' cannot be assumed to be the Hungarian National Koranyi Institute.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
b091f5eaf325fbf0e469f175cad4ada304b588cdbdb656ca406b79d9842fbd17,931,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.6,"Derby Hospitals NHS FT was renamed University Hospitals of Derby and Burton after merging with Burton Hospitals; since the later entity incorporates an additional trust, they are not plainly identical, so kept separate.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
67855aa6fecff311e8b99b6eb75d6bb9c4aafa94566e4677ede2dbec60479cec,936,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,Different companies: German homeopathy firm DHU vs Danish UNION Therapeutics.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
9d711ce55ec69db536e727ab17d027911fabb3928c05aa74a3f67c8cf683690b,947,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.9,University of Pecs is an academic institution; Diagnostic Centre of Pecs is a separate diagnostic clinic.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
600ad415759b9e65fe564c8d0df33ea90b68878e82b8ccb002c474b1fdef494b,957,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.8,"Generic Italian department names; different specificity and no shared institution given, so keep separate.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
579ae974249a8dcc96511c3c8b309dfcb1fbb3a97fa5de9f87faf4c96530281b,966,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,Different institutions: Lower Silesian heart centre (Medinet) vs Silesian Centre for Heart Diseases in Zabrze.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
2b242eae59ef82fc67c7ee2e0fef1aa5b4d6f1ce324fd14d67704e8f29b28e5b,972,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000980,ent_000972,Dr. Reddy's Laboratories,Dr Reddy's Laboratories,0.98,Punctuation variant of the same company.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
8ffda089db6ab0fd5715b64ee59a55aa6b99f2a0067d53cc8a40bbd4323a6f2c,979,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,Two different German pharmaceutical manufacturers sharing the generic descriptor 'Pharmazeutische Fabrik'; Dr. Kade and Evers are distinct companies.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
