entity_id,canonical,legal_entity,parent,entity_type,confidence,decided_by,decided_at_utc,model_id,prompt_version,merged_into,note
ent_000178,Almirall,,,industry,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000179,Alnylam Pharmaceuticals,"Alnylam Pharmaceuticals, Inc.",,industry,0.99,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000180,Alpha Bioresearch / Yaqrit,Alpha Bioresearch S.L. / Yaqrit Limited,,industry,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000181,Alpine Immune Sciences,"Alpine Immune Sciences, Inc.",,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000182,Alter,Laboratorios Alter S.A. / Alter Farmacia S.A.,,industry,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000183,Althaia Xarxa Assistencial Universitaria de Manresa. Fundacio Privada,Fundacio Privada,,hospital,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000184,Altos Biologics,Altos Biologics Inc.,Alteogen,industry,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000185,Alvotech,Alvotech Swiss AG,,industry,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000186,AlzeCure Pharma,AlzeCure Pharma AB,,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000187,Alzheon,Alzheon Inc.,,industry,0.99,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000188,AmMax Bio,"AmMax Bio, Inc.",,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000189,Amado Andres y Manuel Praga (equipo de doctores),,,individual,0.5,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000190,Amarin,Amarin Pharma Inc.,,industry,0.7,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000191,Ambit Biosciences,Ambit Biosciences Corporation,,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000192,Ambrx,"Ambrx, Inc.",,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000193,American Regent,"American Regent, Inc.",,industry,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000194,Amersham,Amersham plc,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000195,Amgen,,,industry,0.97,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000196,Amicus Therapeutics,,,industry,0.97,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000197,Amphia,,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000198,Amplyx Pharmaceuticals,,Pfizer,industry,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000199,Amryt,Amryt Research Ltd.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000200,Amryt Pharmaceuticals,Amryt Pharmaceuticals Designated Activity Company,,industry,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,ent_000199,Amryt and Amryt Pharmaceuticals are the same company.
ent_000201,Amsterdam UMC,,,hospital,0.88,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000202,"Amsterdam UMC, locatie AMC",Academisch Medisch Centrum,,hospital,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000203,Amylyx Pharmaceuticals,Amylyx Pharmaceuticals Inc. / Amylyx Pharmaceuticals EMEA B.V.,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000204,Amzell,Amzell B.V.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000205,Ana Boto de los Bueis,,,individual,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000206,Ana M,,,individual,0.4,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000207,Ana M. Wagner,,,individual,0.7,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000208,Ana Pueyo Bastida,,,individual,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000209,Ana Vallejo de la Cueva,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000210,Ana de Pedro Munoz,,,individual,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000211,AnaptysBio,AnaptysBio Inc.,,industry,0.97,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000212,Anavex Life Sciences,Anavex Germany GmbH,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000213,Anders Fink-Jensen,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000214,Andi-Ventis,Andi-Ventis Ltd.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000215,Andrea Di Marco,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000216,Andromeda Biotech,Andromeda Biotech Ltd,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000217,Andrés Poveda Velasco,,,individual,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000218,Anergis,Anergis SA,,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000219,Angel Lanas,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000220,Angelini Pharma,Aziende Chimiche Riunite Angelini Francesco A.C.R.A.F. S.p.A.,,industry,0.96,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000221,Anna Coquard Rafales,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000222,Anna Karlberg,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000223,Anna Meuronen,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000224,Anna Suy Franch,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000225,Anna-Kaisa Tuomaala,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000226,Anna-Liisa Kautio,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000227,Anne Mette Hvas,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000228,Anne Pesonen,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000229,Anne Ristikankare,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000230,Annexon,Annexon Inc.,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000231,Anthera Pharmaceuticals,"Anthera Pharmaceuticals, Inc.",,industry,0.97,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000232,Anthos Therapeutics,Anthos Therapeutics Inc.,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000233,Antibiotic-Razgrad,Antibiotic-Razgrad AD,,industry,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000234,Antibiotice,Antibiotice S.A.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000235,Antibiotice / Iasis Pharmaceuticals Hellas,Antibiotice S.A. / Iasis Pharmaceuticals Hellas A.B.E.E.,,industry,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000236,Antigenics,Antigenics Inc.,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000237,Antisense Pharma,Antisense Pharma GmbH,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000238,Antisense Therapeutics,Antisense Therapeutics Limited,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000239,Antisoma,Antisoma Research Limited,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000240,Antoni van Leeuwenhoek - Nederlands Kanker Instituut,Stichting Het Nederlands Kanker Instituut-Antoni van Leeuwenhoek Ziekenhuis,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000241,Antoni van Leeuwenhoek / Nederlands Kanker Instituut,,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,ent_000240,"Erasmus MC and Erasmus Medical Center are the same hospital; the two Antoni van Leeuwenhoek variants differ only in punctuation. Maasstad stands alone; the combined 'Erasmus MC / Maasstad Hospital' entry is ambiguous and kept separate, as is the cancer institute sub-entity and Erasmus University."
ent_000242,Antonio Antela Lopez,,,individual,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000243,Antonio Llombart Cussac,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000244,Antonio Perez Martinez,,,individual,0.7,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000245,Antonio Zebenzui Gimeno Garcia,,,individual,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000246,Apellis Pharmaceuticals,"Apellis Pharmaceuticals, Inc.",,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000247,Aphaia Pharma,Aphaia Pharma AG / Aphaia Pharma US LLC,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000248,ApoPharma,ApoPharma Inc.,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000249,Apodemus,Apodemus AB,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000250,Apogenix,Apogenix AG / GmbH,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000251,Apogepha,Apogepha Arzneimittel GmbH,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000252,Apotex,Apotex Inc.,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000253,Applied Molecular Transport,Applied Molecular Transport Inc.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000254,Applied Therapeutics,Applied Therapeutics Inc.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000255,Aprea Therapeutics,Aprea Therapeutics AB,,industry,0.99,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000256,Aptalis Pharma,Aptalis Pharma Canada Inc.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000257,Aptatargets,Aptatargets S.L.,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000258,Apurano Pharmaceuticals,Apurano Pharmaceuticals GmbH,,industry,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000259,Aquinox Pharmaceuticals,,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000260,Aragon Pharmaceuticals,Aragon Pharmaceuticals Inc.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000261,Arakis,Arakis Ltd.,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000262,Arbeitsgemeinschaft Medikamentöse Tumortherapie,AGMT gemeinnützige GmbH,,cooperative_group,0.97,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000263,Arbeitskreis fur urologische Onkologie der Osterreichischen Gesellschaft fur Urologie und Andrologie (AUO),,,academic,0.75,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000264,Arbor Biotechnologies,Arbor Biotechnologies Inc.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000265,Arbor Pharmaceuticals,"Arbor Pharmaceuticals, LLC.",,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000266,Arbutus Biopharma,Arbutus Biopharma Corporation / Inc.,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000267,Archimedes Development,Archimedes Development Ltd,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000268,Archivel Farma,"ARCHIVEL FARMA, S.L.",,industry,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000269,Arcispedale Santa Maria Nuova di Reggio Emilia,,,hospital,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000270,Arctic Bioscience,Arctic Bioscience AS,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000271,Arctic Therapeutics,Arctic Therapeutics hf.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000272,Arcturus Therapeutics,,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000273,Arcutis Biotherapeutics,"Arcutis Biotherapeutics, Inc.",,industry,0.75,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000274,Ardana Bioscience,Ardana Bioscience Ltd,,industry,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000275,Ardea Biosciences,"Ardea Biosciences, Inc.",,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000276,Area de Atencion Integrada de Albacete,,,public_body,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000277,Arena Pharmaceuticals,"Arena Pharmaceuticals, Inc.",,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000278,Aristotle University of Thessaloniki,,,academic,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000279,Ark Biosciences,Ark Biosciences Pty Ltd.,,industry,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000280,Ark Therapeutics,Ark Therapeutics Limited,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000281,Array BioPharma,Array BioPharma Inc.,Pfizer,industry,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000282,Arrow Therapeutics,Arrow Therapeutics Ltd.,AstraZeneca,industry,0.8,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000283,Arrowhead Pharmaceuticals,"Arrowhead Pharmaceuticals, Inc.",,industry,0.96,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000284,Arthritis Alapítvány,,,foundation,0.5,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000285,Arthroscopic Surgery Unit,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000286,Artu Biologicals,Artu Biologicals Europe B.V.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000287,Arvinas,Arvinas Operations Inc.,,industry,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000288,Aryogen Pharmed,,,industry,0.7,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000289,Asahi Kasei Pharma,Asahi Kasei Pharma America Corporation / Asahi Kasei Pharma Corporation,,industry,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000290,Asarina Pharma,Asarina Pharma ApS,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000291,Asbjørn Mohr Drewes,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000292,Ascendis Pharma,Ascendis Pharma Growth Disorders A/S,,industry,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000293,Ascendis Pharma Bone Diseases,Ascendis Pharma Bone Diseases A/S,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,ent_000292,Ascendis Pharma Bone Diseases is a division/legal entity of Ascendis Pharma brand.
ent_000294,Ashford and St Peter's Hospitals NHS Foundation Trust,,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000295,AskBio,Askbio Inc.,,industry,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000296,Asklepios Fachkliniken München-Gauting,,Asklepios Kliniken,hospital,0.85,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000297,Asklepios Klinik Sankt Augustin,,,hospital,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000298,Asklepios Kliniken Hamburg,Asklepios Kliniken Hamburg GmbH,,hospital,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000299,Asklepios Krankenhaus Weienfels,,,hospital,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000300,Asociacion Dr. Peset para el estudio de la Hematologia ADOPEH,,,foundation,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000301,Asociacion Europea Y Latinoamericana SELNET Para La Investigacion En Sarcomas,,,network,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000302,Asociacion HHT Espana,,,charity,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000303,Asociacion Instituto De Investigacion Sanitaria Bioaraba,,,academic,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000304,Asociacion Instituto De Investigacion Sanitaria Biobizkaia,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000305,Asociacion Para La Investigacion Y Tratamiento De Enfermedades Renales AITER,,,foundation,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000306,Asociacion de Investigacion Hepatologica y Transplante Hepatico Infantil,,,foundation,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000307,Asociacion para el Estudio de las Enfermedades Infecciosas,,,unknown,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000308,Asociacion para la Investigacion de Nefrologia Infantil,,,foundation,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000309,Asociación Andaluza de Hematología y Hemoterapia,,,foundation,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000310,Asociación Terapéutica en Hematología y Oncología Médicas del Hospital Arnau de Vilanova de Valencia,,,foundation,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000311,Aspreva Pharmaceuticals,Aspreva International Ltd. / Aspreva Pharmaceuticals Corporation,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000312,Assembly Biosciences,"Assembly Biosciences, Inc.",,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000313,Assistance Publique - Hôpitaux de Marseille,,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000314,Assistance Publique - Hôpitaux de Paris,,,hospital,0.93,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000315,Assistance Publique-Hopitaux de Paris,,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,ent_000314,Paris variants merge; Marseille is a different organisation.
ent_000316,Associacio Per a la Recerca Oncologica (APRO),,,foundation,0.75,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000317,Association pour la promotion de la réanimation médicale,,,foundation,0.75,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000318,Associazione Italiana Ematologia Oncologia Pediatrica,,,cooperative_group,0.97,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000319,Associazione Italiana Endocrinologia-Metabolismo-Ipofisi,,,cooperative_group,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000320,Associazione Italiana Gastroenterologi ed Endoscopisti Digestivi Ospedalieri,,,cooperative_group,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000321,Associazione Italiana Pazienti Leucemia Mieloide Cronica,,,charity,0.92,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000322,Associazione Italiana Pneumologi Ospedalieri,,,cooperative_group,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000323,"Associazione Italiana contro le Leucemie, Linfomi e Mieloma",AIL; AIL Catania ONLUS,,charity,0.8,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000324,Associazione Italiana per lo Studio degli Antimicrobici e delle Resistenze,,,cooperative_group,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000325,Associazione Italiana per lo Studio del Dolore,,,cooperative_group,0.93,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000326,Associazione Italiana per lo Studio del Fegato,,,cooperative_group,0.8,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000327,Associazione Italiana per lo Studio del Pancreas,,,cooperative_group,0.93,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000328,Associazione Malattie del Sangue,Associazione Malattie Sangue ONLUS,,charity,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000329,Associazione Progetto Oncologia UMAN.A,,,charity,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000330,Associazione Qol-One,,,foundation,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000331,Associazione Salentina Angela Serra Onlus,,,charity,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000332,Astellas,,,industry,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000333,Astellas Gene Therapies,Astellas Gene Therapies Inc.,Astellas,industry,0.7,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000334,Astex Pharmaceuticals,"Astex Pharmaceuticals, Inc.",,industry,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000335,Astion Danmark,Astion Danmark A/S,,industry,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000336,AstraZeneca,,,industry,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000337,Asubio Pharmaceuticals,"Asubio Pharmaceuticals, Inc.",Daiichi Sankyo,industry,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000338,Atea Pharmaceuticals,"Atea Pharmaceuticals, Inc.",,industry,0.97,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000339,Athenex,"Athenex, Inc.",,industry,0.99,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000340,Athens Medical Society,,,unknown,0.7,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000341,Athersys,"Athersys, Inc.",,industry,0.99,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
