cache_key,raw_sponsor,model_id,prompt_version,candidates_sha256,n_candidates,chosen_index,entity_id,confidence,channel,reason,decided_at_utc,batch_id
f702037094d1b01eafadcfd37287018fee83eb39ac4d7a7394e7f1186a9dd6d1,Psykiatrisk Center Rigshospitalet,claude-sonnet-5,sponsor-assign-v1,678fab0c6f40cf8b38ff990eb1374be53cf665e84de4b86a72445e6dc34144a9,8,8,ent_002692,0.7,token_idf,"Psykiatrisk Center Rigshospitalet is a psychiatric department of Rigshospitalet, matching the parent hospital entry.",2026-08-13T19:04:18Z,NA
765b077455c4c029d3817ac890c2c35db120210793acef38b9f1ed2a1e67179b,Pyxis Oncology Inc.,claude-sonnet-5,sponsor-assign-v1,96adb7de4d23d44329f584dc2e30b743a9fbd7d9c45cf95b35f051e67ee69bb1,10,0,NA,0.97,NA,Pyxis Oncology Inc. is not present in the candidate list.,2026-08-13T06:38:09Z,NA
4a2a8a6a7fabb22938777e96641a52e965351b39d7626ec9fa682502862202b9,Quantum Genomics,claude-sonnet-5,sponsor-assign-v1,c220bebf54affd0d61ebfd8f10f539036b60be26966ee063343a567d3c56ee6e,2,0,NA,0.97,NA,"Quantum Genomics is a distinct French biopharmaceutical company, unrelated to Oryzon Genomics or IFCT.",2026-08-13T06:33:53Z,NA
86775fb96087fa39e788ab0d0b2029c77c2d1b2ae36d5c7c9de67f0242e9412e,Quralis Corp.,claude-sonnet-5,sponsor-assign-v1,6e62451f607bf9da7a88a8c7507ca1b08853ec43e178ba8f4b0db7fb2b5320bb,10,0,NA,0.95,NA,Quralis Corp. does not match any listed organisation.,2026-08-13T06:32:43Z,NA
7ccf14e1689fb1908d7907064c90034e49221cda04bb5c749c1dcdcb2c3657ba,REPRODUCCION BILBAO GINEGORAMA SL,claude-sonnet-5,sponsor-assign-v1,c0b40afb547eba695537c4a664b0615049912d176f526545787103dc3b25a57a,3,0,NA,0.9,NA,"REPRODUCCION BILBAO GINEGORAMA SL is a distinct fertility clinic in Bilbao, not matching any of the listed candidates.",2026-08-13T19:04:21Z,NA
2817795a2c5bd7aa05690f30ac401c7cb0453cd9806a99538406edd1b428a8c9,Region Hovedstadens Psykiatriske,claude-sonnet-5,sponsor-assign-v1,52bebd2c423d77b16430d16fb581816563f7b28e64e0c07293df1d37fc286a2c,10,7,ent_002640,0.85,token_idf,Region Hovedstadens Psykiatri is the psychiatric services division of Region Hovedstaden.,2026-08-13T06:35:53Z,NA
85d53935fcfdba1b2eb4134461797ee7e1196035ba31439cb89d876943518eda,Region Hovedstadens Psykiatriske / Psykiatrisk Center Kobenhavn,claude-sonnet-5,sponsor-assign-v1,adf8ea25a2e49260feee9f60eda6098c7cdd8de2b242be8adacc6ac5a9061b3f,3,1,ent_002640,0.6,token_idf,"Psykiatrisk Center Kobenhavn is a psychiatric center under Region Hovedstaden's psychiatric services, matching parent organization Region Hovedstaden.",2026-08-13T19:04:24Z,NA
3aa2273261e55306321eb6e5bd8273ecb65368042b997026d01e26f7d2663430,Region Hovedstadens psykiatriske hospital,claude-sonnet-5,sponsor-assign-v1,c399cb6b63a969bf7285c635fc5018f684825936dadcc3157799acacd4670bb0,1,1,ent_002640,0.8,token_idf,"The psychiatric hospital is a department/institution under the Capital Region of Denmark (Region Hovedstaden), matching rule 1 for parent institutions.",2026-08-13T19:04:28Z,NA
1a586acd5bc641128921307a846981f34fcc292b20cc73a2192bb9a636c16d02,Region Oestergoetland,claude-sonnet-5,sponsor-assign-v1,7144a770f920cfa1db2931bc134394baf714846c642221114aee8ef751a46d13,10,0,NA,0.9,NA,Region Östergötland is not listed among candidates; none match this specific Swedish region.,2026-08-13T06:31:50Z,NA
a8a0b8d1abb8d9d912bea02738ee9128d7b107e79dda0d9a7b1051496df694ec,Region Ostergotland,claude-sonnet-5,sponsor-assign-v1,83c90816e672c8fe74ea0de4f5433a133259d1ac5c9a73860623553aba93f81d,10,1,ent_002653,0.97,exact,Direct match with deleted accents: 'Region Ostergotland' = 'Region Östergötland'.,2026-08-13T06:35:21Z,NA
7081c49aea489b8bcdb86ba90ced87e6c65a1843f5f7e5ad4630fba61cbfda20,Regulon AE,claude-sonnet-5,sponsor-assign-v1,4e37e93786e594b2c22728c0205f5d551ba1d9772348280f2e865d4a97d95ba3,2,0,NA,0.95,NA,"Regulon AE is a Greek pharmaceutical company, not matching Boehringer Ingelheim or UCB.",2026-08-13T19:04:33Z,NA
a5792856ce53a5c7db511a4f03ebe65793199bc9d6ce5fa385ceabb8007c6c51,Reistone Biopharma Company Limited,claude-sonnet-5,sponsor-assign-v1,fe22c7dfc93dc45d32f9c4ef840765100faada8d94f4478b23874dd05c01384e,10,0,NA,0.97,NA,Reistone Biopharma is not among the listed candidates; none matches.,2026-08-13T06:38:12Z,NA
b86301e172416393fe928d17051dc49ec8b346a0c4bad20a089c2f010cf06f8c,Reproduccin Bilbao. Ginegorama S.L.,claude-sonnet-5,sponsor-assign-v1,c0b40afb547eba695537c4a664b0615049912d176f526545787103dc3b25a57a,3,0,NA,0.95,NA,"Ginegorama S.L. is a distinct clinic in Bilbao, not matching any candidate.",2026-08-13T19:04:35Z,NA
34ee6fc81d77ee5a312fbb0356b6289d22b336c021f59681f9943216717c44e5,"Rigshospitalet, Psykiatrisk Klinik",claude-sonnet-5,sponsor-assign-v1,678fab0c6f40cf8b38ff990eb1374be53cf665e84de4b86a72445e6dc34144a9,8,8,ent_002692,0.85,token_idf,"Psykiatrisk Klinik is a department within Rigshospitalet, matching its parent institution.",2026-08-13T19:04:38Z,NA
a8092a0a4e51ba9d50947b57ab250297012d74633e7c47811a30c3c06798801b,Royal Free Hampstead NHS Trust,claude-sonnet-5,sponsor-assign-v1,d193fb9a741106b50b4487baf08af38c3f024bcaf1d2e7c354d4aac54b696b41,10,0,NA,0.9,NA,Royal Free Hampstead NHS Trust is not listed among candidates; none matches.,2026-08-13T06:38:15Z,NA
8e5fe7ad152576d9ccb166642a95b8a30b0534bd3a1d45ec5a6dde24600b0323,SOCIETA  PRODOTTI ANTIBIOTICI,claude-sonnet-5,sponsor-assign-v1,b804868274808b8c419d44246b5f2befaab8f4a9ce937189656a41d53a7551b0,5,0,NA,0.9,NA,"None of the candidates correspond to 'Società Prodotti Antibiotici' (SPA), an Italian pharmaceutical company; no matching entry exists.",2026-08-13T19:04:41Z,NA
593f0d34d926e1227c0ae0743e5904a9d99c69f896cd74c3c105e02e6960e30b,SOCIETA ITALIANA DI ANDROLOGIA,claude-sonnet-5,sponsor-assign-v1,500cb3e9459bf8692657a1bc711b13211495618afbb88fe0ea693a2380de5736,10,0,NA,0.95,NA,Societa Italiana di Andrologia (Italian Society of Andrology) is not present in the candidate list; none match.,2026-08-13T19:04:44Z,NA
e997b889fa67697e260648b59717cb2aceeba1209946b2515d0dc8303124d4a4,SOCIETA ITALIANA DI ENDOSCOPIA DIGESTIVA - SIED,claude-sonnet-5,sponsor-assign-v1,96459363908d23b4336cf629d68e29e46d3df21accff5c23f3f962b19440dd63,10,0,NA,0.9,NA,SIED (Società Italiana di Endoscopia Digestiva) is not listed; option 10 is a different association (AIGO).,2026-08-13T19:04:47Z,NA
44b8a8ae9993d6ff5638344174aec63bf9c6424871b047cb79993adae64eeff6,SOCIETA ITALIANA DI NEFROLOGIA,claude-sonnet-5,sponsor-assign-v1,55cb851ae38c06a12cb51f4490ae0f180a298078512adeb549e318c370621522,10,0,NA,0.85,NA,Società Italiana di Nefrologia (Italian Society of Nephrology) is not listed among candidates; none match this specific national society.,2026-08-13T19:04:51Z,NA
69a11bb2672beddc72dcab20ec6a9020501c7023c90e1b19b2eb4cfb23ea5396,SOCIETA ITALIANA DI REUMATOLOGIA - SIR,claude-sonnet-5,sponsor-assign-v1,c8450479a891002a52c0b75022ba9155c5a8b74e2f333af92bf96e8ff5604033,10,0,NA,0.98,NA,No candidate corresponds to Societa Italiana di Reumatologia (SIR); none listed matches.,2026-08-13T06:39:48Z,NA
36c0b442b0192e9a76aee30eb0ee558f34796d31a503c2a7a2e6a9f6da352eaf,SOCIETA ITALIANA DI REUMATOLOGIA - SIR,claude-sonnet-5,sponsor-assign-v1,085608d09459c964016c6beca5425a36b518d5d3457608c223eba008e8ba101f,10,0,NA,0.95,NA,Societa Italiana di Reumatologia (SIR) is not present in the candidate list; none match this Italian rheumatology society.,2026-08-13T18:58:13Z,NA
7a6ca842f78e6f623465b07d46c27c0e030480209ad13aa15e8cdc634ef1dcba,SOCIETA ITALIANA MALATTIE INFETTIVE E TROPICALI,claude-sonnet-5,sponsor-assign-v1,c769515427194b114cebbf51662199b7c2fd7682010070ccb8638234df0ab3d2,7,0,NA,0.9,NA,Società Italiana di Malattie Infettive e Tropicali is a distinct scientific society not present in the candidate list.,2026-08-13T19:04:54Z,NA
4beaf8a526c4254964bf875d5c7f3e6de07324a098a37fe43913b2cb4fa02e5b,SOCIETA PRODOTTI ANTIBIOTICI,claude-sonnet-5,sponsor-assign-v1,b804868274808b8c419d44246b5f2befaab8f4a9ce937189656a41d53a7551b0,5,0,NA,0.9,NA,"None of the candidates correspond to Società Prodotti Antibiotici (SPA), an Italian pharmaceutical company; no match in the list.",2026-08-13T19:04:57Z,NA
39ce5ad438e22d3315798b98fd99432ee9591190c169cffdf7853665f9f24639,Samodzielny Publiczny Szpital Kliniczny Nr 1 w Lublinie Samodzielny Publiczny Zakad Opieki Zdrowotnej,claude-sonnet-5,sponsor-assign-v1,21c5da5b8575f697c9241f2eab9c13184195311d9f427333c11082fedeef2023,1,0,NA,0.7,NA,"The raw string refers to a hospital (Samodzielny Publiczny Szpital Kliniczny Nr 1 w Lublinie), not the Medical University of Lublin itself; these are distinct legal entities despite affiliation.",2026-08-13T19:05:02Z,NA
0065990a60a843c1e99cd695e19d5f0f92a0265a943f91d5d2f51696733e6f7c,Samodzielny Publiczny Szpital Kliniczny Nr 4 w Lublinie,claude-sonnet-5,sponsor-assign-v1,21c5da5b8575f697c9241f2eab9c13184195311d9f427333c11082fedeef2023,1,0,NA,0.85,NA,"The raw string refers to an independent public clinical hospital (SPSK Nr 4) in Lublin, a separate legal entity from Medical University of Lublin, not covered by the candidate list.",2026-08-13T19:05:06Z,NA
cd11f7342d3baa7e1ecbda42a6aaabba3d4e9cbb4e57b81236971cb5a937cd66,Santiago Dexeus Font Fundacio Privada,claude-sonnet-5,sponsor-assign-v1,d9e5a26e1e10abc1db59220a4e231e233078e82c456a267d46568ee50396deb7,10,0,NA,0.9,NA,Fundacio Santiago Dexeus Font is a distinct organization (Institut Dexeus/Fundació Dexeus) not present in the candidate list.,2026-08-13T06:32:11Z,NA
00ae70121bb4f75e3f827f74ad224151c8a1a4b897a93c2e70203fc4951122bc,Schmerzambulanz Innenstadt der LMU,claude-sonnet-5,sponsor-assign-v1,acd49c1d799cd1758036725c449bac367457bfa6adc079abc4ab3dc70abe94d5,2,1,ent_001947,0.85,token_idf,"Schmerzambulanz Innenstadt is a pain clinic department of LMU's university hospital, Klinikum der Universität München.",2026-08-13T19:05:09Z,NA
39ac79248745d3b11a2603a889acfab5b71e968b41013e9bb1a69ffbed7deffa,Servicio Andaluz de Salud,claude-sonnet-5,sponsor-assign-v1,19a8175c5b170e1681f92f0cec5b42d8e22b954b1164a0f8c45319b4b33301f7,10,0,NA,0.7,NA,"Servicio Andaluz de Salud is the Andalusian health service itself, a distinct public body not listed among the candidates (which are hospitals, foundations, or other regional entities).",2026-08-13T19:05:13Z,NA
de630be73caff70117ce8759c82e5e637313259415530861f3b1fd20776f8d51,Servicio de Digetivo del Hospital Valle Hebrn del Instituto Cataln de Salud. NIF Q5855029D,claude-sonnet-5,sponsor-assign-v1,637e90f999572bf0efc5ba77ab97051764e8d5ee888ed33fbd8a881ba4455aa1,6,1,ent_001592,0.9,token_idf,Servicio de Digestivo (department) belongs to Hospital Vall d'Hebron,2026-08-13T19:05:16Z,NA
72598fdf9e06907b9f5a7e777b485f078176f7d96ffdab73aa5e64fa68323c85,Shanghai Henlius Biotech Inc.,claude-sonnet-5,sponsor-assign-v1,e9d8b74a4e51f3b93fe3858efd0e9d6277b6312f251be28edca1497ff4333057,10,0,NA,0.97,NA,Shanghai Henlius Biotech is not among the listed organisations; none matches it.,2026-08-13T06:34:23Z,NA
b5acab73df0db81b1b512c2a541776e1bdeb257851ef35eea86565321e3ddab7,Shanghai Henlius Biotech Inc.,claude-sonnet-5,sponsor-assign-v1,b40be003088cf9a0f7ad9dd5d1be8b923ff38c95a13231dc01a18029bd043fe7,10,0,NA,0.95,NA,Shanghai Henlius Biotech is not listed among the candidates; none matches.,2026-08-13T18:57:38Z,NA
f6c1685eb834120135086deb33bbafff7f92f866d08d4f78e270a63877075501,"Shanghai Henlius Biotech, Inc.",claude-sonnet-5,sponsor-assign-v1,e9d8b74a4e51f3b93fe3858efd0e9d6277b6312f251be28edca1497ff4333057,10,0,NA,0.97,NA,Shanghai Henlius Biotech is not listed among the candidates; none correspond to it.,2026-08-13T06:32:53Z,NA
a4f26d3d086f3de41c64fcdea07a86a22d7cb1fa1011310a1217d1f804922b6a,"Shanghai Henlius Biotech, Inc.",claude-sonnet-5,sponsor-assign-v1,b40be003088cf9a0f7ad9dd5d1be8b923ff38c95a13231dc01a18029bd043fe7,10,0,NA,0.95,NA,Shanghai Henlius Biotech is not listed among the candidates; none match.,2026-08-13T18:57:35Z,NA
3cf0891811089a1e4f00b795f6513e203f8944b9a2ff0b773d1efe28b3a1d82f,Shanghai Henlius Biotech. Inc.,claude-sonnet-5,sponsor-assign-v1,b40be003088cf9a0f7ad9dd5d1be8b923ff38c95a13231dc01a18029bd043fe7,10,0,NA,0.95,NA,Shanghai Henlius Biotech is not listed among the candidates; no match present.,2026-08-13T19:05:19Z,NA
4bd3202c527f07ae13c6885b0f499476353c5c0c723e11527efdc789911b9354,Sichuan Kelun-Biotech Biopharmaceutical Co. Ltd.,claude-sonnet-5,sponsor-assign-v1,551c370150dcc16df8a620137bc8ea6be4360011474766880a88965f0be06b65,10,0,NA,0.98,NA,No candidate corresponds to Sichuan Kelun-Biotech Biopharmaceutical Co. Ltd.,2026-08-13T06:38:17Z,NA
813f7313b430dc1903daf59e758d1ee07eb4ca697b2be7af662880345f0b0005,"Sierra Oncology, Inc.",claude-sonnet-5,sponsor-assign-v1,96adb7de4d23d44329f584dc2e30b743a9fbd7d9c45cf95b35f051e67ee69bb1,10,0,NA,0.98,NA,"Sierra Oncology, Inc. is not listed among the candidates.",2026-08-13T06:33:56Z,NA
4423677805ae52322805e46df983b1f5e185329848052f4926c32e0e2815886c,"Sjllands University Hospital, Kge",claude-sonnet-5,sponsor-assign-v1,83c856d10a4914971396263555167131b3dcaa3481dd973e19d01a395d8980a5,3,2,ent_006505,0.7,token_idf,"'Sjllands University Hospital' matches 'Sjaellands Universitetshospital' with accents removed; Kge (Koge) is a site of Zealand University Hospital, same entity as option 2.",2026-08-13T19:05:24Z,NA
5b610d184b24c28716214342f0facef64acfbd3bd606da1f175ff849cc3c8095,Sociedad Andaluza de Trasplante de rganos y Tejidos,claude-sonnet-5,sponsor-assign-v1,d0c20266ca2d7114c9f623fc12172cb7ba2aa3e6230155617276427cefc1fc47,10,0,NA,0.9,NA,No candidate matches 'Sociedad Andaluza de Trasplante de Órganos y Tejidos'; none represent an organ/tissue transplant society.,2026-08-13T19:05:28Z,NA
8425843442adb9d98dbe26aefa19f83f62118b1857d4da77a154e846e9c37d8f,Sociedad Andaluza de Trasplante de rganos y Tejidos SATOT,claude-sonnet-5,sponsor-assign-v1,d0c20266ca2d7114c9f623fc12172cb7ba2aa3e6230155617276427cefc1fc47,10,0,NA,0.9,NA,SATOT is a specific organ/tissue transplant society not present in the candidate list; none match.,2026-08-13T19:05:31Z,NA
d50ca4fbb8b6aee0c9b5cc7f910cafbe993a62845051fe432736025db971eadf,Sociedad Espaola de Cardiologa,claude-sonnet-5,sponsor-assign-v1,53a6898e7ac6437cf62ad951a73adaa6f6d0babad24d8db40e6fcad2f63c0034,8,0,NA,0.9,NA,Sociedad Española de Cardiología is not listed among candidates; none match this national cardiology society.,2026-08-13T06:34:26Z,NA
c025c47a1070c3387b54211f4d2a56d375c35fd7fb35f15b607ab097496a41c1,Sociedad Espaola de Cardiologa,claude-sonnet-5,sponsor-assign-v1,ae4ddba30950fe7994f45d5312e346da9a2566b3b6bbd226c321cb0f17d99e8d,10,0,NA,0.9,NA,"None of the candidates is Sociedad Española de Cardiología itself; closest is a regional foundation, not the same organization.",2026-08-13T18:57:41Z,NA
c90ec5ce9a68873881b8e17471d972178988f8436f32528fa00cb501ba713cac,Sociedad Espaola de Ciruga Peditrica,claude-sonnet-5,sponsor-assign-v1,8fa797953304b3c6a698937a347da55363cb49d65224d37b1a8f3063a9833ba9,10,0,NA,0.95,NA,Sociedad Española de Cirugía Pediátrica (pediatric surgery society) is not listed among the candidates.,2026-08-13T19:05:34Z,NA
f5768c9b8cf07e5584f0213a15b01f074ac603e015ec88f19ee111b1efdcfe10,Sociedad Espaola de Farmacia Hospitalaria,claude-sonnet-5,sponsor-assign-v1,3447f41547297f613e36c45049784e51efef43bc0b8c735c6fd4c5437a33ff4a,7,0,NA,0.9,NA,"Sociedad Española de Farmacia Hospitalaria is not listed; option 1 is a different society (Farmacología Clínica, not Farmacia Hospitalaria).",2026-08-13T06:39:51Z,NA
9639f665579b2e1187e8d4078b6776995ef563511c9ec6bdbad2c1e68e828b4b,Sociedad Espaola de Farmacia Hospitalaria,claude-sonnet-5,sponsor-assign-v1,afb2e864bb370ede78a494df7544d401def3a4b0b6697c1009005834ca72620a,10,0,NA,0.9,NA,"Sociedad Española de Farmacia Hospitalaria is not listed among candidates; option 1 is a different society (Clinical Pharmacology, not Hospital Pharmacy).",2026-08-13T18:58:17Z,NA
c913cfdd057d3b8246f30d2aae5b888193f497a09f237b9c9ace020a46bfa76f,"Sociedad Espaola de Medicina Intensiva, Crtica y Unidades Coronarias SEMICYUC",claude-sonnet-5,sponsor-assign-v1,8d88df5d2f29ce08f1419f42b203e80a534d2377e43870274221717dc0a6f4eb,3,0,NA,0.8,NA,"The raw string refers to SEMICYUC itself (the parent society), not the Metabolism and Nutrition Group subgroup or the other listed organisations.",2026-08-13T19:05:38Z,NA
fc15b9d9d0554e3f834c7a8f4a5fb6d07f6c786fdaa1b9e54551ede317cc2a96,Sociedad Espaola de Medicina Interna,claude-sonnet-5,sponsor-assign-v1,aead28798aa85653c52cbd8de5a56583df05bec2d39bb75cb83694b08200a9b1,10,0,NA,0.9,NA,"Sociedad Espaola de Medicina Interna is a distinct society (Spanish Society of Internal Medicine), not matching any listed organisation.",2026-08-13T19:05:41Z,NA
793415cdf2a58d79cb565e1bf40ab86e65264ab7b93fb8e2c4ff81bd8038537c,Sociedad Espaola de Ozonoterapia - SEOT / Ctedra de Ozonoterapia y Dolor Crnico de la Universidad Catlica San Antonio de Murcia - UCAM,claude-sonnet-5,sponsor-assign-v1,63293c5f157294309de41a6518a38e1a6a89199551e537e6b2cb4062b8b97b72,3,1,ent_006850,0.75,token_idf,"The raw string references 'Universidad Catolica San Antonio de Murcia - UCAM', which matches candidate 1, Universidad Catolica de Murcia.",2026-08-13T19:05:44Z,NA
868dd69575d2f02ee8f566aac4d59292e9385588de6dfecc6632ac7006b16347,Sociedad Espaola de retina y Vtreo,claude-sonnet-5,sponsor-assign-v1,d7d243f34618ed8747779c79027e9e2916e722477cf9ac1a063c8ee4304b7940,10,0,NA,0.95,NA,Sociedad Española de Retina y Vítreo is a distinct organization not present in the candidate list.,2026-08-13T19:05:47Z,NA
a655f9a54e634d074fcf960c8f1178458be3eb3a411e1f3f6e76d0c6999e07bf,Societa Italiana Di Malattie Infettive E Tropicali SIMIT,claude-sonnet-5,sponsor-assign-v1,e75d4a1a42d3ce5afee72f1c0fc78e796ec24a3f3416eb7e9e86c26504b09338,4,0,NA,0.6,NA,SIMIT national society doesn't match its Lombardy regional section or unrelated institutions; no exact national match in list.,2026-08-13T19:05:50Z,NA
2e75b57c3d9c17936cbe08215e2eded6c24ecf4728a1cedfa73228d81b419d4c,Societa Italiana di Diabetologia,claude-sonnet-5,sponsor-assign-v1,500cb3e9459bf8692657a1bc711b13211495618afbb88fe0ea693a2380de5736,10,0,NA,0.95,NA,Societa Italiana di Diabetologia is not listed among the candidates; none match.,2026-08-13T19:05:53Z,NA
d5f47c68133b201450b9213c7fc49170dbe811c34ff83f6b455fb82e938524ad,Sosei RD Ltd,claude-sonnet-5,sponsor-assign-v1,735cb0cc4a381d97701a43df8e2c6a0e7a267506f2e071c46a795ed832b244b6,10,0,NA,0.95,NA,Sosei RD Ltd is not represented among the listed organisations.,2026-08-13T06:38:20Z,NA
6af332dce78a1d4b88096f29f8a25e6128f77d5a9a9532e14e14ccef8eee1a74,Spa Societa Prodotti Antibiotici S.p.A.,claude-sonnet-5,sponsor-assign-v1,b804868274808b8c419d44246b5f2befaab8f4a9ce937189656a41d53a7551b0,5,0,NA,0.9,NA,None of the candidates match S.p.A. Antibiotici (SPA Società Prodotti Antibiotici) - no corresponding entry found.,2026-08-13T19:05:57Z,NA
2ad085a33a1785ba118e86c324420145659d51fe06e2f6d65b8a1dc473aecf9e,St Elisabeth Hospital,claude-sonnet-5,sponsor-assign-v1,0cad67f7fca26f7c69891a0f2b4950da4dd0e1b34060af9ba87b7e6b6ab37e68,10,0,NA,0.9,NA,None of the candidates represent a St Elisabeth Hospital; no matching entry exists in the list.,2026-08-13T19:06:00Z,NA
0418760afe80ea06dee9d712a1892558fa47c2c1f2060d4d189b9d7d4a324d9e,St. Elisabeth Gruppe GmbH Katholische Kliniken Rhein-Ruhr,claude-sonnet-5,sponsor-assign-v1,b41ae9f2151197401471c289ec97ab16be3ada29091db63e9194a0f31e40efad,5,0,NA,0.6,NA,None of the candidates represent St. Elisabeth Gruppe GmbH Katholische Kliniken Rhein-Ruhr; no exact or parent match present.,2026-08-13T06:39:54Z,NA
7664c6db3e203fe180d4295f773b2fcd1f6d6e43f245fc17f5092863bf5637af,St. Elisabeth Gruppe GmbH Katholische Kliniken Rhein-Ruhr,claude-sonnet-5,sponsor-assign-v1,83bd71a86c9009ec1e86d115ce6b0de5e55ff3d88ff6daa9ee1bd80dcf3498b2,8,0,NA,0.9,NA,No candidate matches St. Elisabeth Gruppe GmbH Katholische Kliniken Rhein-Ruhr; it's a distinct hospital group not listed.,2026-08-13T18:58:19Z,NA
889fcd869072d0a540fa8ff6710e7cc7a8f02d5b8d478cde9538c6d181edf880,St. Elisabeth Hospital,claude-sonnet-5,sponsor-assign-v1,0cad67f7fca26f7c69891a0f2b4950da4dd0e1b34060af9ba87b7e6b6ab37e68,10,0,NA,0.9,NA,No candidate matches 'St. Elisabeth Hospital'; none of the listed organisations correspond to it.,2026-08-13T19:06:02Z,NA
2e7e914d55c2252b736471ed5cc4cf35cb6f7ed02382a1452074cee94840775b,St. Elisabeth Ziekenhuis,claude-sonnet-5,sponsor-assign-v1,0cad67f7fca26f7c69891a0f2b4950da4dd0e1b34060af9ba87b7e6b6ab37e68,10,0,NA,0.9,NA,"St. Elisabeth Ziekenhuis is a hospital in the Netherlands, not represented among the candidates.",2026-08-13T19:06:05Z,NA
832ab109f7fa841db2ec9bacaab3a855add628c7dc233c11dbdf443bc6d0c26b,Stichting GGZ Drenthe,claude-sonnet-5,sponsor-assign-v1,b2045b54275efe64f5ae537fe73d26f2084159580ff424115c09e3666919dc66,4,0,NA,0.95,NA,Stichting GGZ Drenthe is a distinct organization not listed among the candidates.,2026-08-13T19:06:08Z,NA
5fc0d230e1691da40646cb6add38e5794d6ea2f8b10c52b8ffcff17a6a0f03c9,Sutro Biopharma Inc.,claude-sonnet-5,sponsor-assign-v1,fe22c7dfc93dc45d32f9c4ef840765100faada8d94f4478b23874dd05c01384e,10,0,NA,0.98,NA,Sutro Biopharma is not listed among the candidates.,2026-08-13T06:38:23Z,NA
3294a2f3cf1a92af5a958a4e17b9b96fcc6402bfb1f2c113d04a3ab324ba5f43,Swindon  Marlborough NHS Trust,claude-sonnet-5,sponsor-assign-v1,947d76539fb208237114df3d4a75bc0fea8d0b9e42cb1a678baed53dc1de0a99,1,1,ent_004880,0.75,token_idf,Swindon and Marlborough NHS Trust was renamed Great Western Hospitals NHS Foundation Trust.,2026-08-13T19:06:13Z,NA
68fa46d6a7bc4e2287292454181ce7799941b86789ac3fbb7923bea3376c1357,Swindon and Marlborough NHS Foundation Trust,claude-sonnet-5,sponsor-assign-v1,947d76539fb208237114df3d4a75bc0fea8d0b9e42cb1a678baed53dc1de0a99,1,1,ent_004880,0.75,token_idf,"Swindon and Marlborough NHS Foundation Trust was renamed/merged into Great Western Hospitals NHS Foundation Trust, which serves Swindon.",2026-08-13T19:06:17Z,NA
a3673a9f47e874f90ef32f6ce2f597e5d21c9670df727af588d4f0b0a4543e36,Swiss Cardio Technologies AG,claude-sonnet-5,sponsor-assign-v1,f61b3f44037b0257c831b013352775a0a29facbd4eca78d632672130cf8de59d,10,0,NA,0.95,NA,No matching entry for Swiss Cardio Technologies AG in the candidate list.,2026-08-13T06:38:26Z,NA
d763594cde607510f018af303d3413fedbe9b8e38b5e8920ea1cf7cd75905752,TAP Pharmaceutical Products Inc.,claude-sonnet-5,sponsor-assign-v1,d356898b622608dabc8a7155d6286317dd58e8625565ea24ef0a75c554f78207,10,0,NA,0.6,NA,"TAP Pharmaceutical Products Inc. was a joint venture between Abbott and Takeda, not identical to any listed company; no exact match present.",2026-08-13T06:33:59Z,NA
c84a9afee8365c49c8017bc3a6bcc7370e9ee994c1d990c6e42730b0e5798bbf,TAYS,claude-sonnet-5,sponsor-assign-v1,48a7f4ec537564f85dc374aaea278285c70ed7c84beedca6031eb9813777217e,3,1,ent_002983,0.85,token_idf,TAYS is the common abbreviation for Tampere University Hospital (Tampereen yliopistollinen sairaala).,2026-08-13T19:06:20Z,NA
e596336ed8e761bb2319342bc4e8c1e959ff8efb4d5d7def91af436b5108c1df,TAYS Sydnkeskus Oy,claude-sonnet-5,sponsor-assign-v1,af5e13d1d6f4a757b68aea84e72d28e9cc83a38116a2c58f062d4e92cbd17664,3,1,ent_006664,0.95,exact,"'TAYS Sydnkeskus Oy' is an accent-stripped version of 'TAYS Sydänkeskus Oy', an exact match.",2026-08-13T18:58:22Z,NA
c56551196517135eab0fe398ea8600e7bce9bd6b65a802a12e5a691b3309cfa0,TILT Biotherapeutics Oy,claude-sonnet-5,sponsor-assign-v1,7b86438c8fc7a61e4eb53752c22f46ca1a3e45938d05c6676d6e11e5c560ac8a,10,0,NA,0.95,NA,TILT Biotherapeutics Oy is a Finnish company not listed among the candidates.,2026-08-13T06:38:30Z,NA
ccd1a91130bb7ace0d4b5412f978c617905a20efabf7028cb807812d419f64dd,"Tanabe Seiyaku Co., Ltd",claude-sonnet-5,sponsor-assign-v1,304f67082b755d5a302053f59362ab88b8c310efb1dbc77d4b54c77a8a70702a,1,1,ent_002210,0.85,token_idf,"Tanabe Seiyaku Co., Ltd. later merged with Mitsubishi Pharma to form Mitsubishi Tanabe Pharma, its direct successor.",2026-08-13T19:06:23Z,NA
205b618f24f2799514be55a1fc8d4cd48b43407f73c7005be3a7788283d68571,TargED Biopharmaceuticals B.V.,claude-sonnet-5,sponsor-assign-v1,453c854b867a485a91af23d4c6cc874d65b7a34800202fce5ad41369ba54241b,10,0,NA,0.95,NA,TargED Biopharmaceuticals B.V. is not among the listed candidates; no matching organisation exists.,2026-08-13T06:38:33Z,NA
