cache_key,block_id,model_id,prompt_version,cluster_no,canonical,legal_entity,parent,entity_type,raw_sponsor,confidence,reason,decided_at_utc,batch_id
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,1,AstraZeneca,NA,NA,industry,AstraZeneca AB / Icosavax Inc.,0.95,AstraZeneca parent and national affiliates/sites,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,1,AstraZeneca,NA,NA,industry,"AstraZeneca AB, 151 85 Sdertlje, Sweden",0.95,AstraZeneca parent and national affiliates/sites,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,1,AstraZeneca,NA,NA,industry,"AstraZeneca AB, AstraZeneca Sverige",0.95,AstraZeneca parent and national affiliates/sites,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,1,AstraZeneca,NA,NA,industry,"AstraZeneca AB, RD Mlndal",0.95,AstraZeneca parent and national affiliates/sites,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,1,AstraZeneca,NA,NA,industry,"AstraZeneca Farmacutica Spain, S.A",0.95,AstraZeneca parent and national affiliates/sites,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,1,AstraZeneca,NA,NA,industry,AstraZeneca NV/SA,0.95,AstraZeneca parent and national affiliates/sites,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,1,AstraZeneca,NA,NA,industry,AstraZeneca Pharmaceuticals,0.95,AstraZeneca parent and national affiliates/sites,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,1,AstraZeneca,NA,NA,industry,AstraZeneca RD Sodertalje,0.95,AstraZeneca parent and national affiliates/sites,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,1,AstraZeneca,NA,NA,industry,AstraZeneca S.A.S,0.95,AstraZeneca parent and national affiliates/sites,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,1,AstraZeneca,NA,NA,industry,AstraZeneca Singapore Pte Ltd,0.95,AstraZeneca parent and national affiliates/sites,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,1,AstraZeneca,NA,NA,industry,AstraZeneca Sverige,0.95,AstraZeneca parent and national affiliates/sites,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,1,AstraZeneca,NA,NA,industry,AstraZeneca oy,0.95,AstraZeneca parent and national affiliates/sites,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,1,AstraZeneca,NA,NA,industry,"AstraZeneca, AB",0.95,AstraZeneca parent and national affiliates/sites,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,1,AstraZeneca,NA,NA,industry,Astrazeneca AB / Astrazeneca AB,0.95,AstraZeneca parent and national affiliates/sites,2026-08-12T11:49:03Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca AB,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,Astrazeneca AB,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,ASTRAZENECA,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,Astra Zeneca AB,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca GmbH,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,Astrazeneca Farmaceutica Spain S.A.,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,"AstraZeneca Farmacutica Spain, S.A.",0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca Oy,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca SAS,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca UK Ltd,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca A/S,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,"AstraZeneca AB Karlebyhus, Astraalln, Sdertlje SE-151 85, Sweden",0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,"AstraZeneca AB, European Regulatory Affairs",0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca RD Sdertlje,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca UK Limited,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca sterreich GmbH,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca  AB,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca AB / AstraZeneca AB,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca AB / Icosavax Inc.,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,"AstraZeneca AB, 151 85 Sdertlje, Sweden",0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,"AstraZeneca AB, AstraZeneca Sverige",0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,"AstraZeneca AB, RD Mlndal",0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,"AstraZeneca Farmacutica Spain, S.A",0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca NV/SA,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca Pharmaceuticals,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca RD Sodertalje,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca S.A.S,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca Singapore Pte Ltd,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca Sverige,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,AstraZeneca oy,0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,"AstraZeneca, AB",0.95,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,1,AstraZeneca,NA,NA,industry,Astrazeneca AB / Astrazeneca AB,0.95,NA,2026-08-12T14:59:37Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,2,MedImmune,NA,AstraZeneca,industry,"MedImmune Limited, a wholly owned subsidiary of AstraZeneca",0.93,NA,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,2,MedImmune,NA,AstraZeneca,industry,"MedImmune, LLC, a wholly owned subsidiary of AstraZeneca PLC",0.93,NA,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,2,MedImmune,NA,AstraZeneca,industry,MedImmune LLC a wholly owned subsidiary of AstraZeneca PLC,0.93,NA,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,2,MedImmune,NA,AstraZeneca,industry,"MedImmune LLC, a wholly owned subsidiary of AstraZeneca PLC",0.93,NA,2026-08-12T11:49:03Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,2,MedImmune,NA,AstraZeneca,industry,"MedImmune, LLC, a wholly owned subsidiary of AstraZeneca",0.93,NA,2026-08-12T11:49:03Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,2,MedImmune,NA,AstraZeneca,industry,"MedImmune Limited, a wholly owned subsidiary of AstraZeneca",0.93,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,2,MedImmune,NA,AstraZeneca,industry,"MedImmune, LLC, a wholly owned subsidiary of AstraZeneca PLC",0.93,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,2,MedImmune,NA,AstraZeneca,industry,MedImmune LLC a wholly owned subsidiary of AstraZeneca PLC,0.93,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,2,MedImmune,NA,AstraZeneca,industry,"MedImmune LLC, a wholly owned subsidiary of AstraZeneca PLC",0.93,NA,2026-08-12T14:59:37Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,2,MedImmune,NA,AstraZeneca,industry,"MedImmune, LLC, a wholly owned subsidiary of AstraZeneca",0.93,NA,2026-08-12T14:59:37Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,3,KuDOS Pharmaceuticals,NA,AstraZeneca,industry,KuDOS Pharmaceuticals Ltd. a member of the AstraZeneca group of companies,0.9,NA,2026-08-12T11:49:03Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,3,KuDOS Pharmaceuticals,KuDOS Pharmaceuticals Ltd.,AstraZeneca,industry,KuDOS Pharmaceuticals Ltd. a member of the AstraZeneca group of companies,0.8,NA,2026-08-12T14:59:37Z,NA
c6a0e59365d04ac90f33be9ef726d39c9273341cc04fc585c5c9adc2973cffe3,blk_00002,claude-opus-5,sponsor-mint-v1,4,Arrow Therapeutics,NA,AstraZeneca,industry,Arrow Therapeutics Ltd. a member of the AstraZeneca group of companies,0.9,NA,2026-08-12T11:49:03Z,NA
1e9ad5b172187528edb04e6ab04c5c4d1bdf3228bef9b6e2986cd81b04a4a2d1,blk_00002,claude-opus-5,sponsor-mint-v2,4,Arrow Therapeutics,Arrow Therapeutics Ltd.,AstraZeneca,industry,Arrow Therapeutics Ltd. a member of the AstraZeneca group of companies,0.8,NA,2026-08-12T14:59:37Z,NA
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,Novo Nordisk A/S,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,Novo Nordisk Farma Oy,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,NOVO NORDISK,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,Novo Nordisk AS,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,Novo Nordisk Pharma S.A.,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,Novo Nordisk Pharmaceutique S.A.S,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,Novo Nordisk,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,Novo Nordisk A/S / ECRI-trials B.V.,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,Novo Nordisk A/S / Novo Nordisk A/S,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,Novo Nordisk A/S / Steno Diabetes Center Copenhagen,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,Novo Nordisk Limited,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,Novo Nordisk Ltd,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,Novo Nordisk Pharma GmbH,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,Novo Nordisk Pharmaceuticals Ltd,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,Novo Nordisk Pharmaceutique S.A.S.,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,Novo Nordisk a/s,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
f3aa976c0030445b0c93194ec1f7ffd51ca7ce6bd02fa4a457bcac74bbc98a9f,blk_00003,claude-opus-5,sponsor-mint-v1,1,Novo Nordisk,NA,NA,industry,sa Novo Nordisk Pharma nv,0.9,Novo Nordisk and its national affiliates,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
6f116a863d2390c3b62f66f33ec233ab5e6660e7a64b4ee834b0c748479feeed,blk_00003,claude-opus-5,sponsor-mint-v2,1,Novo Nordisk,NA,NA,industry,Novo Nordisk A/S,0.95,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
6f116a863d2390c3b62f66f33ec233ab5e6660e7a64b4ee834b0c748479feeed,blk_00003,claude-opus-5,sponsor-mint-v2,1,Novo Nordisk,NA,NA,industry,Novo Nordisk Farma Oy,0.95,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
6f116a863d2390c3b62f66f33ec233ab5e6660e7a64b4ee834b0c748479feeed,blk_00003,claude-opus-5,sponsor-mint-v2,1,Novo Nordisk,NA,NA,industry,NOVO NORDISK,0.95,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
6f116a863d2390c3b62f66f33ec233ab5e6660e7a64b4ee834b0c748479feeed,blk_00003,claude-opus-5,sponsor-mint-v2,1,Novo Nordisk,NA,NA,industry,Novo Nordisk AS,0.95,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
6f116a863d2390c3b62f66f33ec233ab5e6660e7a64b4ee834b0c748479feeed,blk_00003,claude-opus-5,sponsor-mint-v2,1,Novo Nordisk,NA,NA,industry,Novo Nordisk Pharma S.A.,0.95,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
6f116a863d2390c3b62f66f33ec233ab5e6660e7a64b4ee834b0c748479feeed,blk_00003,claude-opus-5,sponsor-mint-v2,1,Novo Nordisk,NA,NA,industry,Novo Nordisk Pharmaceutique S.A.S,0.95,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
6f116a863d2390c3b62f66f33ec233ab5e6660e7a64b4ee834b0c748479feeed,blk_00003,claude-opus-5,sponsor-mint-v2,1,Novo Nordisk,NA,NA,industry,Novo Nordisk,0.95,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
6f116a863d2390c3b62f66f33ec233ab5e6660e7a64b4ee834b0c748479feeed,blk_00003,claude-opus-5,sponsor-mint-v2,1,Novo Nordisk,NA,NA,industry,Novo Nordisk A/S / ECRI-trials B.V.,0.95,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
6f116a863d2390c3b62f66f33ec233ab5e6660e7a64b4ee834b0c748479feeed,blk_00003,claude-opus-5,sponsor-mint-v2,1,Novo Nordisk,NA,NA,industry,Novo Nordisk A/S / Novo Nordisk A/S,0.95,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
6f116a863d2390c3b62f66f33ec233ab5e6660e7a64b4ee834b0c748479feeed,blk_00003,claude-opus-5,sponsor-mint-v2,1,Novo Nordisk,NA,NA,industry,Novo Nordisk A/S / Steno Diabetes Center Copenhagen,0.95,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
6f116a863d2390c3b62f66f33ec233ab5e6660e7a64b4ee834b0c748479feeed,blk_00003,claude-opus-5,sponsor-mint-v2,1,Novo Nordisk,NA,NA,industry,Novo Nordisk Limited,0.95,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
6f116a863d2390c3b62f66f33ec233ab5e6660e7a64b4ee834b0c748479feeed,blk_00003,claude-opus-5,sponsor-mint-v2,1,Novo Nordisk,NA,NA,industry,Novo Nordisk Ltd,0.95,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
6f116a863d2390c3b62f66f33ec233ab5e6660e7a64b4ee834b0c748479feeed,blk_00003,claude-opus-5,sponsor-mint-v2,1,Novo Nordisk,NA,NA,industry,Novo Nordisk Pharma GmbH,0.95,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
6f116a863d2390c3b62f66f33ec233ab5e6660e7a64b4ee834b0c748479feeed,blk_00003,claude-opus-5,sponsor-mint-v2,1,Novo Nordisk,NA,NA,industry,Novo Nordisk Pharmaceuticals Ltd,0.95,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
6f116a863d2390c3b62f66f33ec233ab5e6660e7a64b4ee834b0c748479feeed,blk_00003,claude-opus-5,sponsor-mint-v2,1,Novo Nordisk,NA,NA,industry,Novo Nordisk Pharmaceutique S.A.S.,0.95,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
