alias_clean,substance_clean,alias_type,source,confidence_prior
letrozol,letrozole,reviewed_queue,llm_reviewed,1
clostridium botulinum type a toxin - haemagglutinin complex,botulinum toxin type a,reviewed_queue,llm_reviewed,1
vitamin c,ascorbic acid,reviewed_queue,llm_reviewed,1
n. meningitidis serogroup c polysaccharide psc conjugated to tetanus toxoid tt,meningococcal group c conjugate vaccine,reviewed_queue,llm_reviewed,1
pertussis toxoid pt,pertussis vaccine,reviewed_queue,llm_reviewed,1
rilpivirine hydrochloride,rilpivirine,reviewed_queue,llm_reviewed,1
ciclosporine,cyclosporine,reviewed_queue,llm_reviewed,1
eptacog alfa activated,eptacog alfa (activated),reviewed_queue,llm_reviewed,1
fibrinogen,"fibrinogen, human",reviewed_queue,llm_reviewed,1
intratect,"immunoglobulin, normal human",reviewed_queue,llm_reviewed,1
itf2357,givinostat,reviewed_queue,llm_reviewed,1
etoposid,etoposide,reviewed_queue,llm_reviewed,1
"influenza vaccine split virion, inactivated",influenza vaccine,reviewed_queue,llm_reviewed,1
human insulin,insulin human,reviewed_queue,llm_reviewed,1
dacarbazina,dacarbazine,reviewed_queue,llm_reviewed,1
valproate,valproic acid,reviewed_queue,llm_reviewed,1
ferrous sulphate,ferrous sulfate,reviewed_queue,llm_reviewed,1
purified antigen fractions of inactivated influenza viruses,influenza vaccine,reviewed_queue,llm_reviewed,1
phleum pratense,phleum pratense,reviewed_queue,llm_reviewed,1
pioglitazon,pioglitazone,reviewed_queue,llm_reviewed,1
metformina,metformin,reviewed_queue,llm_reviewed,1
haemophilus influenzae type b polysaccharide,haemophilus influenzae type b polysaccharide,reviewed_queue,llm_reviewed,1
acetylsalicylsure,acetylsalicylic acid,reviewed_queue,llm_reviewed,1
migalastat hydrochloride,migalastat,reviewed_queue,llm_reviewed,1
dimethylfumarat,dimethyl fumarate,reviewed_queue,llm_reviewed,1
poliovirus 3 types,"poliovirus vaccine, inactivated",reviewed_queue,llm_reviewed,1
coagulation factor viii,coagulation factor viii,reviewed_queue,llm_reviewed,1
n.meningitidis serogroup a polysaccharide psa conjugated to tetanus toxoid tt,meningococcal group a conjugate vaccine,reviewed_queue,llm_reviewed,1
novartis meningococcal b recombinant + omv nz vaccine,meningococcal group b vaccine,reviewed_queue,llm_reviewed,1
novartis meningococcal b recombinant vaccine,meningococcal group b vaccine,reviewed_queue,llm_reviewed,1
colestilan,colestilan chloride,reviewed_queue,llm_reviewed,1
5-fluorouracile,fluorouracil,reviewed_queue,llm_reviewed,1
nacl,sodium chloride,reviewed_queue,llm_reviewed,1
cisplatine,cisplatin,reviewed_queue,llm_reviewed,1
alfentanil hydrochloride,alfentanil,reviewed_queue,llm_reviewed,1
atx-101,deoxycholic acid,reviewed_queue,llm_reviewed,1
"influenza vaccine surface antigen, inactivated",influenza vaccine,reviewed_queue,llm_reviewed,1
acide folinique,folinic acid,reviewed_queue,llm_reviewed,1
oxybuprocaine,benoxinate,reviewed_queue,llm_reviewed,1
glyceryl trinitrate,nitroglycerin,reviewed_queue,llm_reviewed,1
prednison,prednisone,reviewed_queue,llm_reviewed,1
macrogol,polyethylene glycol,reviewed_queue,llm_reviewed,1
medical oxygen,oxygen,reviewed_queue,llm_reviewed,1
triptorelin pamoate,triptorelin,reviewed_queue,llm_reviewed,1
idroclorotiazide,hydrochlorothiazide,reviewed_queue,llm_reviewed,1
amg 479,ganitumab,reviewed_queue,llm_reviewed,1
dactylis glomerata pollen,dactylis glomerata pollen,reviewed_queue,llm_reviewed,1
trombina umana,thrombin,reviewed_queue,llm_reviewed,1
aluminium hydroxide,aluminum hydroxide,reviewed_queue,llm_reviewed,1
sodio solfato anidro,sodium sulfate,reviewed_queue,llm_reviewed,1
purified pertussis toxoid pt,pertussis toxoid,reviewed_queue,llm_reviewed,1
purified filamentous haemagglutinin fha,filamentous haemagglutinin,reviewed_queue,llm_reviewed,1
purified pertactin prn,pertactin,reviewed_queue,llm_reviewed,1
inactivated poliovirus types 1-2-3,"poliovirus vaccine, inactivated",reviewed_queue,llm_reviewed,1
metformina hidrocloruro,metformin,reviewed_queue,llm_reviewed,1
human albumin,albumin human,reviewed_queue,llm_reviewed,1
prednisona,prednisone,reviewed_queue,llm_reviewed,1
verde indocianina,indocyanine green,reviewed_queue,llm_reviewed,1
18fflutemetamol,flutemetamol,reviewed_queue,llm_reviewed,1
sugammadex sodium,sugammadex,reviewed_queue,llm_reviewed,1
dutogliptin tartrate,dutogliptin,reviewed_queue,llm_reviewed,1
somatropina,somatropin,reviewed_queue,llm_reviewed,1
prograft,tacrolimus,reviewed_queue,llm_reviewed,1
ferric carboxymaltose fcm,ferric carboxymaltose,reviewed_queue,llm_reviewed,1
catapresan,clonidine,reviewed_queue,llm_reviewed,1
clonidine hydrochloride,clonidine,reviewed_queue,llm_reviewed,1
ropivacain,ropivacaine,reviewed_queue,llm_reviewed,1
bkm120,buparlisib,reviewed_queue,llm_reviewed,1
gsk1605786a,vercirnon sodium,reviewed_queue,llm_reviewed,1
esketamine hydrochloride,esketamine,reviewed_queue,llm_reviewed,1
tetrahydrocannabinol botanical drug substance thc bds,dronabinol,reviewed_queue,llm_reviewed,1
brisbane,influenza vaccine,reviewed_queue,llm_reviewed,1
"amphotericine b, liposome",amphotericin b,reviewed_queue,llm_reviewed,1
delta-9-tetrahydrocannabinol,dronabinol,reviewed_queue,llm_reviewed,1
macrogols,macrogol,reviewed_queue,llm_reviewed,1
glpg0634,filgotinib,reviewed_queue,llm_reviewed,1
"influenza virus  split virion, inactivated a","influenza a virus, inactivated whole virion",reviewed_queue,llm_reviewed,1
human serum albumin,albumin human,reviewed_queue,llm_reviewed,1
timolol maleate,timolol,reviewed_queue,llm_reviewed,1
amg 416,etelcalcetide hydrochloride,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 6b conjugated to crm197 adsorbed on aluminium phosphate,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 9v conjugated to crm197 adsorbed on aluminium phosphate,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 14 conjugated to crm197 adsorbed on aluminium phosphate,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 19f conjugated to crm197 adsorbed on aluminium phosphate,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 23f conjugated to crm197 adsorbed on aluminium phosphate,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotypes 1-3-4-5-6a-7f-9v-14-18c-19a-19f-23f conjugated to crm197 carrier protein,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 6b conjugated to crm197 carrier protein,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 1 conj. to protein d non-typeable h. influenzae derived,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 4 conj. to protein d non-typeable h. influenzae derived,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 5 conj. protein d non-typeable h. influenzae derived,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 6b conj. to protein d non-typeable h. influenzae derived,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 7f conj. to protein d non-typeable h. influenzae derived,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 9v conj. to protein d non-typeable h. influenzae derived,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 14 conj. to protein d non-typeable h. influenzae derived,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 23 f conj. to protein d non-typeable h. influenzae derived,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 18c conj. to tetanus toxoid,pneumococcal polysaccharide conjugate vaccine (adsorbed),reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 19f conj. to diphtheria toxoid,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 8,pneumococcal polysaccharide conjugate vaccine (adsorbed),reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 10a,pneumococcal polysaccharide conjugate vaccine (adsorbed),reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 11a,pneumococcal polysaccharide conjugate vaccine (adsorbed),reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 12f,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 15b,pneumococcal polysaccharide conjugate vaccine (adsorbed),reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 22f,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
pneumococcal polysaccharide serotype 33f,pneumococcal polysaccharide vaccine,reviewed_queue,llm_reviewed,1
cytarabin,cytarabine,reviewed_queue,llm_reviewed,1
natriumklorid ”b. braun”,sodium chloride,reviewed_queue,llm_reviewed,1
idrossiclorochina solfato,hydroxychloroquine,reviewed_queue,llm_reviewed,1
azd2014,vistusertib,reviewed_queue,llm_reviewed,1
sodium sulphate,sodium sulfate,reviewed_queue,llm_reviewed,1
meningococcal group a oligosaccharide conjugated to corynebacterium diphtheriae crm197 protein,meningococcal group a conjugate vaccine,reviewed_queue,llm_reviewed,1
meningococcal group c oligosaccharide conjugated to corynebacterium diphtheriae crm197 protein,meningococcal group c conjugate vaccine,reviewed_queue,llm_reviewed,1
inc280,capmatinib,reviewed_queue,llm_reviewed,1
azd5363,capivasertib,reviewed_queue,llm_reviewed,1
lum001,maralixibat chloride,reviewed_queue,llm_reviewed,1
"magnesium oxide, light",magnesium oxide,reviewed_queue,llm_reviewed,1
chlorphenamine,chlorpheniramine,reviewed_queue,llm_reviewed,1
texas,influenza vaccine,reviewed_queue,llm_reviewed,1
human papillomavirus type 31 l1 protein,human papillomavirus vaccine,reviewed_queue,llm_reviewed,1
human papillomavirus type 33 l1 protein,human papillomavirus vaccine,reviewed_queue,llm_reviewed,1
human papillomavirus type 45 l1 protein,human papillomavirus vaccine,reviewed_queue,llm_reviewed,1
human papillomavirus type 52 l1 protein,human papillomavirus vaccine,reviewed_queue,llm_reviewed,1
tobramycin sulfate,tobramycin,reviewed_queue,llm_reviewed,1
benzylpenicillin sodium,benzylpenicillin,reviewed_queue,llm_reviewed,1
colecalciferolo,cholecalciferol,reviewed_queue,llm_reviewed,1
etamsylate,ethamsylate,reviewed_queue,llm_reviewed,1
insulina glargine,insulin glargine,reviewed_queue,llm_reviewed,1
bcx7353,berotralstat,reviewed_queue,llm_reviewed,1
mirvetuximab soravtansine,mirvetuximab soravtansine,reviewed_queue,llm_reviewed,1
anti-human t-lymphocyte immunoglobulin from rabbits,antithymocyte globulin (rabbit),reviewed_queue,llm_reviewed,1
bay 2433334,asundexian,reviewed_queue,llm_reviewed,1
mirvetuximab soravtansine,mirvetuximab soravtansine,reviewed_queue,llm_reviewed,1
disitamab vedotin,disitamab vedotin,reviewed_queue,llm_reviewed,1
leucovorin-teva 10 mg,leucovorin,reviewed_queue,llm_reviewed,1
prednisolon 5 mg jenapharm,prednisolone,reviewed_queue,llm_reviewed,1
"prednison acis 5 mg, tabletten",prednisone,reviewed_queue,llm_reviewed,1
carbomedac® 10 mg,carboplatin,reviewed_queue,llm_reviewed,1
paclitaxel-gry® 6 mg,paclitaxel,reviewed_queue,llm_reviewed,1
gemcitabin hikma 38 mg,gemcitabine,reviewed_queue,llm_reviewed,1
genoxal 1.000 mg polvo para solución inyectable y para perfusión,cyclophosphamide,reviewed_queue,llm_reviewed,1
sterile 0.9% (w,sodium chloride,reviewed_queue,llm_reviewed,1
nacl 0.9%,sodium chloride,reviewed_queue,llm_reviewed,1
gadovist 1.0 mmol,gadobutrol,reviewed_queue,llm_reviewed,1
cisplatine teva 1 mg,cisplatin,reviewed_queue,llm_reviewed,1
bay 73-4506,regorafenib,reviewed_queue,llm_reviewed,1
"isotone kochsalz-lösung 0,9 % braun infusionslösung",sodium chloride,reviewed_queue,llm_reviewed,1
carboplatino hikma 10 mg,carboplatin,reviewed_queue,llm_reviewed,1
antithymocyte immunoglobulin (rabbit),antithymocyte globulin (rabbit),reviewed_queue,llm_reviewed,1
biib059,litifilimab,reviewed_queue,llm_reviewed,1
oxaliplatine accord 5 mg,oxaliplatin,reviewed_queue,llm_reviewed,1
dexamethason-ratiopharm® 4 mg tabletten,dexamethasone,reviewed_queue,llm_reviewed,1
jdq443,opnurasib,reviewed_queue,llm_reviewed,1
natriumklorid 9 mg,sodium chloride,reviewed_queue,llm_reviewed,1
gemcitabina accord 100 mg,gemcitabine,reviewed_queue,llm_reviewed,1
valemetostat tosylate,valemetostat,reviewed_queue,llm_reviewed,1
benzylpenicillin,penicillin g,reviewed_queue,llm_reviewed,1
jnj-42756493,erdafitinib,reviewed_queue,llm_reviewed,1
sodium chloride fresenius kabi italia 0.9 % solution for infusion,sodium chloride,reviewed_queue,llm_reviewed,1
lisaftoclax,apg-2575,reviewed_queue,llm_reviewed,1
sodium chloride 0.9% intravenous infusion bp,sodium chloride,reviewed_queue,llm_reviewed,1
oxaliplatine fresenius kabi 5 mg,oxaliplatin,reviewed_queue,llm_reviewed,1
ifinatamab deruxtecan,ifinatamab deruxtecan,reviewed_queue,llm_reviewed,1
qarziba 4.5 mg,dinutuximab beta,reviewed_queue,llm_reviewed,1
[68ga]fapi-46,[68ga]fapi-46,reviewed_queue,llm_reviewed,1
folinic acid (as calcium folinate) 10 mg,folinic acid,reviewed_queue,llm_reviewed,1
"chlorure de sodium fresenius 0,9 %, solution pour perfusion",sodium chloride,reviewed_queue,llm_reviewed,1
vir-3434,tobevibart,reviewed_queue,llm_reviewed,1
vir-2218,elebsiran,reviewed_queue,llm_reviewed,1
ifinatamab deruxtecan,ifinatamab deruxtecan,reviewed_queue,llm_reviewed,1
amg 531,romiplostim,reviewed_queue,llm_reviewed,1
risedronate,risedronic acid,reviewed_queue,llm_reviewed,1
inactivated poliovirus type 1,"poliovirus vaccine, inactivated",reviewed_queue,llm_reviewed,1
inactivated poliovirus type 2,"poliovirus vaccine, inactivated",reviewed_queue,llm_reviewed,1
inactivated poliovirus type 3,"poliovirus vaccine, inactivated",reviewed_queue,llm_reviewed,1
chlortalidone,chlorthalidone,reviewed_queue,llm_reviewed,1
mycophenolate,mycophenolic acid,reviewed_queue,llm_reviewed,1
isopropyl myristate,isopropyl myristate,reviewed_queue,llm_reviewed,1
influvac,influenza vaccine,reviewed_queue,llm_reviewed,1
seroquel,quetiapine,reviewed_queue,llm_reviewed,1
omeprazol,omeprazole,reviewed_queue,llm_reviewed,1
buscopan,butylscopolamine bromide,reviewed_queue,llm_reviewed,1
filamentous haemagglutinin fha,filamentous haemagglutinin,reviewed_queue,llm_reviewed,1
diphtheria toxoid d,diphtheria toxoid,reviewed_queue,llm_reviewed,1
bemiparin sodium,bemiparin,reviewed_queue,llm_reviewed,1
anecortave,anecortave acetate,reviewed_queue,llm_reviewed,1
dehydroepiandrosterone,prasterone,reviewed_queue,llm_reviewed,1
physostigminsalicylat,physostigmine,reviewed_queue,llm_reviewed,1
manganese chloride tetrahydrate,manganese chloride,reviewed_queue,llm_reviewed,1
gadobenic acid,gadobenate dimeglumine,reviewed_queue,llm_reviewed,1
ropivacaine hydrochloride monohydrate,ropivacaine,reviewed_queue,llm_reviewed,1
ketorolak,ketorolac,reviewed_queue,llm_reviewed,1
cp-4055 for infusion,elacytarabine,reviewed_queue,llm_reviewed,1
ropivacainhydrochlorid,ropivacaine hydrochloride,reviewed_queue,llm_reviewed,1
hepatitis b immunoglobulin,hepatitis b immune globulin,reviewed_queue,llm_reviewed,1
purified diphtheria toxoid,diphtheria toxoid,reviewed_queue,llm_reviewed,1
purified tetanus toxoid,tetanus toxoid,reviewed_queue,llm_reviewed,1
clonidinhydrochlorid,clonidine,reviewed_queue,llm_reviewed,1
capecitabin,capecitabine,reviewed_queue,llm_reviewed,1
albumina humana,albumin human,reviewed_queue,llm_reviewed,1
dipeptiven,alanyl glutamine,reviewed_queue,llm_reviewed,1
purified diphtheria toxoid,diphtheria toxoid,reviewed_queue,llm_reviewed,1
purified tetanus toxoid,tetanus toxoid,reviewed_queue,llm_reviewed,1
enoxaparin-natrium,enoxaparin sodium,reviewed_queue,llm_reviewed,1
omeprazol,omeprazole,reviewed_queue,llm_reviewed,1
triamcinolona acetonido,triamcinolone,reviewed_queue,llm_reviewed,1
methylphenidathydrochlorid,methylphenidate,reviewed_queue,llm_reviewed,1
cyclophosphamid,cyclophosphamide,reviewed_queue,llm_reviewed,1
benzylpenicillin,penicillin g,reviewed_queue,llm_reviewed,1
lidocain,lidocaine,reviewed_queue,llm_reviewed,1
insulina glargina,insulin glargine,reviewed_queue,llm_reviewed,1
vegf trap,aflibercept,reviewed_queue,llm_reviewed,1
methylprednisolon,methylprednisolone,reviewed_queue,llm_reviewed,1
vinorelbina,vinorelbine,reviewed_queue,llm_reviewed,1
"fluvirin influenza vaccine surface antigen, inactivated ph.eur.",influenza vaccine,reviewed_queue,llm_reviewed,1
lbh589b,panobinostat,reviewed_queue,llm_reviewed,1
n.meningitidis serogroup w polysaccharide psw conjugated to tetanus toxoid tt,meningococcal group w135 conjugate vaccine,reviewed_queue,llm_reviewed,1
n.meningitidis serogroup y polysaccharide psy conjugated to tetanus toxoid tt,meningococcal group y conjugate vaccine,reviewed_queue,llm_reviewed,1
haemocomplettan,"fibrinogen, human",reviewed_queue,llm_reviewed,1
pegaptanib,pegaptanib,reviewed_queue,llm_reviewed,1
interferon-beta 1a,interferon beta,reviewed_queue,llm_reviewed,1
pethidine,meperidine,reviewed_queue,llm_reviewed,1
indometacin,indomethacin,reviewed_queue,llm_reviewed,1
sevoflurano,sevoflurane,reviewed_queue,llm_reviewed,1
amg 102,rilotumumab,reviewed_queue,llm_reviewed,1
rhenium-188-hedp,rhenium-188 hedp,reviewed_queue,llm_reviewed,1
n.meningitidis serogroup c polysaccharide psc conjugated to tetanus toxoid tt,meningococcal group c conjugate vaccine,reviewed_queue,llm_reviewed,1
aripiprazolo,aripiprazole,reviewed_queue,llm_reviewed,1
tmozolomide,temozolomide,reviewed_queue,llm_reviewed,1
ofloxacine,ofloxacin,reviewed_queue,llm_reviewed,1
amg 655,conatumumab,reviewed_queue,llm_reviewed,1
xylocaine,lidocaine,reviewed_queue,llm_reviewed,1
begrivac,influenza vaccine,reviewed_queue,llm_reviewed,1
eparina sodica,heparin,reviewed_queue,llm_reviewed,1
chlorure de sodium,sodium chloride,reviewed_queue,llm_reviewed,1
levofloxacine,levofloxacin,reviewed_queue,llm_reviewed,1
irinotcan,irinotecan,reviewed_queue,llm_reviewed,1
morfin,morphine,reviewed_queue,llm_reviewed,1
lidocaina cloridrato,lidocaine,reviewed_queue,llm_reviewed,1
