alias_clean,sponsor_clean,sponsor_parent,sponsor_group,sponsor_type,source,confidence_prior,alias_type
advanced biohealing inc,Advanced BioHealing Inc,NA,NA,unknown,llm_reviewed,1,llm_reviewed
advanced life sciences,Advanced Life Sciences,NA,NA,unknown,llm_reviewed,1,llm_reviewed
advancell advanced in vitro cell technologies s a,Advancell Advanced In Vitro Cell Technologies S.A.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
advantage therapeutics gmbh,ADvantage Therapeutics GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
advaxis inc,Advaxis,NA,NA,unknown,llm_reviewed,1,llm_reviewed
advenchen laboratories llc,Advenchen Laboratories,NA,NA,unknown,llm_reviewed,1,llm_reviewed
advenchen pharmaceuticals llc,Advenchen Pharmaceuticals LLC,NA,NA,unknown,llm_reviewed,1,llm_reviewed
adventrx pharmaceuticals inc,ADVENTRX Pharmaceuticals,NA,NA,unknown,llm_reviewed,1,llm_reviewed
adverum biotechnologies inc,Adverum Biotechnologies,NA,NA,unknown,llm_reviewed,1,llm_reviewed
advicenne,Advicenne,NA,NA,unknown,llm_reviewed,1,llm_reviewed
advicenne pharma,Advicenne Pharma,NA,NA,unknown,llm_reviewed,1,llm_reviewed
advicenne pharma sa,Advicenne Pharma,NA,NA,unknown,llm_reviewed,1,llm_reviewed
advicenne sa,Advicenne Pharma,NA,NA,unknown,llm_reviewed,1,llm_reviewed
adyton s r o,"Adyton, s.r.o.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
aegera therapeutics inc,Aegera Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aegerion pharmaceuticals,Aegerion Pharmaceuticals,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aegerion pharmaceuticals inc,Aegerion Pharmaceuticals,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aeglea biotherapeutics inc,Aeglea Biotherapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aelis farma,Aelis Farma,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aelix therapeutics,AELIX Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aer therapeutics inc,Aer Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aerie pharmaceuticals ireland ltd,Aerie Pharmaceuticals Ireland Ltd.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aerogen inc,Aerogen,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aerovance inc,Aerovance,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aerovate therapeutics inc,Aerovate Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aesca pharma ges m b h,AESCA Pharma GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aesca pharma gesmbh,AESCA Pharma GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aesca pharma gmbh,AESCA Pharma GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aesculap ag,Aesculap AG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aesculapius farmaceutici s r l,AESCULAPIUS FARMACEUTICI S.R.L.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aesrx,AesRx,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aeterna zentaris gmbh,AEterna Zentaris GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
afar,AFAR,NA,NA,unknown,llm_reviewed,1,llm_reviewed
afd a ouh,Odense University Hospital,NA,NA,unknown,llm_reviewed,1,llm_reviewed
afdeling for rygkirurgi led- og bindevvssygdomme rigshospitalet - glostrup,Rigshospitalet,NA,NA,unknown,llm_reviewed,1,llm_reviewed
afdeling for traumatisk hjerneskade,Afdeling for Traumatisk Hjerneskade,NA,NA,unknown,llm_reviewed,1,llm_reviewed
afdeling klinische neuropsychologie vrije universiteit amsterdam,Vrije Universiteit Amsterdam,NA,NA,unknown,llm_reviewed,1,llm_reviewed
affectis pharmaceuticals ag,Affectis Pharmaceuticals AG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
afferent pharmaceuticals inc,Afferent Pharmaceuticals,NA,NA,unknown,llm_reviewed,1,llm_reviewed
affibody ab,Affibody AB,NA,NA,unknown,llm_reviewed,1,llm_reviewed
affimed gmbh,Affimed GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
affimed gmbh / affimed gmbh,Affimed,NA,NA,unknown,llm_reviewed,1,llm_reviewed
affiris ag,AFFiRiS AG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
affymax inc,"Affymax, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
afimmune,Afimmune,NA,NA,unknown,llm_reviewed,1,llm_reviewed
afimmune ltd,Afimmune Ltd.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aflofarm farmacja polska sp z o o,Aflofarm Farmacja Polska Sp. z o.o.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
afsnit 360 gastroenheden,"Afsnit 360, Gastroenheden",NA,NA,unknown,llm_reviewed,1,llm_reviewed
aft pharmaceuticals limited,AFT Pharmaceuticals Ltd.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aft pharmaceuticals ltd,AFT Pharmaceuticals Ltd.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
afyx therapeutics a/s,Afyx Therapeutics A/S,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agalimmune ltd,Agalimmune Ltd.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agence nationale de recherches sur le sida et les hpatites virales,ANRS,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agence nationale de recherches sur le sida et les hpatites virales anrs,Agence nationale de recherches sur le sida et les hpatites virales. ANRS,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agencia estatal consejo superior de investigaciones cientificas m p csic,CSIC,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agennix incorporated,Agennix Incorporated,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agensys inc,Agensys Inc,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agenus inc,Agenus,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ageo,Ageo,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agi therapeutics limited,AGI Therapeutics Limited,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agi therapeutics research ltd,AGI Therapeutics Research Ltd,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agiana pharmaceuticals as,Agiana Pharmaceuticals AS,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agile therapeutics inc,"Agile Therapeutics, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
aging research center karolinska institutet and stockholm university,"Aging Research Center, Karolinska Institutet and Stockholm University",NA,NA,unknown,llm_reviewed,1,llm_reviewed
agios pharmaceuticals inc,Agios Pharmaceuticals,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agis industries 1983 ltd,Agis Industries 1983,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agmt,AGMT,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agmt - arbeitsgemeinschaft medikamentse tumortherapie gemeinntzige gmbh,AGMT,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agmt arbeitsgemeinschaft medikamentse tumortherapie,AGMT,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agmt arbeitsgemeinschaft medikamentse tumortherapie gemeinntzige gmbh,AGMT,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agmt gemeinntzige gmbh,AGMT,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agmt ggmbh,AGMT,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agneta blanck olerup,Agneta Blanck Olerup,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ago research gmbh,AGO Research GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agomab therapeutics,AgomAb Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
agustn albillos martinez,Agustn Albillos Martinez,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aibili,AIBILI,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aibili - association for innovation and biomedical research ob light and image,AIBILI,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aibili - association for innovation and biomedical research on light and image,AIBILI - Association for Innovation and Biomedical Research on Light and Image,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aibili association for innovation and biomedical research on light and image,AIBILI,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aibili evicr net,AIBILI EVICR.net,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aicuris anti-infective cures ag,AiCuris Anti-infective Cures AG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aicuris gmbh co kg,AiCuris GmbH Co. KG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aigo - associazione italiana gastroenterologi ed endoscopisti digestivi ospedalieri,AIGO - Associazione Italiana Gastroenterologi ed Endoscopisti Digestivi,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ail catania associazione italiana contro leucemie-linfomi e mieloma onlus,AIL CATANIA ASSOCIAZIONE ITALIANA CONTRO LEUCEMIE-LINFOMI E MIELOMA ONLUS,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aileron therapeutics inc,"Aileron Therapeutics, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
aim immunotech inc,Aim Immunotech,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aimmune therapeutics,Aimmune Therapeutics,NA,NA,industry,llm_reviewed,1,llm_reviewed
aimmune therapeutics inc,Aimmune Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ainara aguirre caballero,Ainara Aguirre Caballero,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ainincar,AININCAR,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aino ruohola,Aino Ruohola,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aintree hospitals nhs trust and university of liverpool,Aintree Hospitals NHS Trust and University of Liverpool,NA,NA,hospital,llm_reviewed,1,llm_reviewed
aintree university hospital nhs foundation trust / university of liverpool,University of Liverpool,NA,NA,hospital,llm_reviewed,1,llm_reviewed
aintree university hospitals nhs trust,Aintree University Hospitals NHS Trust,NA,NA,hospital,llm_reviewed,1,llm_reviewed
aio studien ggmbh,AIO-Studien-gGmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
air liquide,Air Liquide,NA,NA,unknown,llm_reviewed,1,llm_reviewed
air liquide sant international,Air Liquide Santé International,NA,NA,unknown,llm_reviewed,1,llm_reviewed
air liquide sante international,Air Liquide Santé International,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aires pharmaceuticals inc,"Aires Pharmaceuticals, Inc",NA,NA,unknown,llm_reviewed,1,llm_reviewed
airna corp,Airna Corp.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
airway therapeutics inc,Airway Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aisar associazione italiana per lo studio degli antimicrobici e delle resistenze,AISAR - Associazione Italiana per lo Studio degli Antimicrobici e delle Resistenze,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aisf - associazione italiana per lo studio del fegato,AISF - Associazione Italiana per lo Studio del Fegato,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aissm onlus,AISSM,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ajax therapeutics inc,Ajax Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akademische eigenstudie sektion fr hygiene und medizinische mikrobiologie,"Akademische Eigenstudie, Sektion fr Hygiene und Medizinische Mikrobiologie",NA,NA,unknown,llm_reviewed,1,llm_reviewed
akademiska university hospital / uppsala university hospital,Uppsala University Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
akamis bio limited,Akamis Bio,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akari therapeutics plc,Akari Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akaza bioscience limited,Akaza Bioscience Limited,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akcea therapeutics inc,Akcea Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akebia therapeutics inc,Akebia Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akela pharma inc,Akela Pharma Inc,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aker biomarine antarctic as,Aker BioMarine Antarctic AS,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aker universitetssykehus,Oslo University Hospital,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aker university hospital,Aker University Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
akero therapeutics inc,Akero Therapeutics Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akershus universitetssykehus,Akershus Universitetssykehus,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akershus university hospital,Akershus University Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
akershus university hospital / akershus university hospital,Akershus University Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
akershus university hospital trust hf,Akershus University Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
akh linz,AKH Linz,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akh vienna,AKH Wien,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akh wien,AKH Wien,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akinion pharmaceuticals ab,Akinion Pharmaceuticals AB,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akl research and development limited,AKL Research and Development Ltd,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akl research and development ltd,AKL Research and Development Ltd,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akouos inc,Akouos,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akron molecules gmbh,Akron Molecules GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akros pharma inc,Akros Pharma Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
akston biosciences corporation,Akston Biosciences Corporation,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aktion bronchialkarzinom abc e v,Aktion Bronchialkarzinom e.V.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aktion bronchialkarzinom e v,Aktion Bronchialkarzinom e.V.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
al-s pharma sa,"AL-S Pharma, SA",NA,NA,unknown,llm_reviewed,1,llm_reviewed
alba therapeutics,Alba Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
albert schweitzer hospital,Albert Schweitzer Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
albert-ludwig university freiburg laboratory for biological and personality psychology,University of Freiburg,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alberto capelastegui sainz,Alberto Capelastegui Sainz,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alberto forteza,alberto forteza,NA,NA,unknown,llm_reviewed,1,llm_reviewed
albimmune s l,ALBIMMUNE S.L.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
albireo ab,Albireo AB,NA,NA,unknown,llm_reviewed,1,llm_reviewed
albireo ab / albireo ab,Albireo AB,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alcedis gmbh,Alcedis GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alchemia oncology pty ltd,Alchemia Oncology Pty Ltd,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alcon d o o,Alcon,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alcon hungarian ltd,Alcon,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alcon italia,Alcon Italia,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alcon laboratories inc,Alcon Laboratories,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alcon pharma gmbh,Alcon,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alcon research limited,"Alcon Research, Ltd.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
alcon research ltd,"Alcon Research, Ltd.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
alcon sverige ab,Alcon,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aldagen inc,Aldagen,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alder biopharmaceuticals inc,"Alder BioPharmaceuticals, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
alder hey childrens foundation nhs trust,Alder Hey Children's Foundation NHS Trust,NA,NA,hospital,llm_reviewed,1,llm_reviewed
alder hey childrens nhs foundation trust,Alder Hey Childrens NHS Foundation Trust,NA,NA,hospital,llm_reviewed,1,llm_reviewed
alector inc,Alector Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alector llc,Alector,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alejandra garcia botella,ALEJANDRA GARCIA BOTELLA,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alejandro rodriguez oviedo critical care department hospital universitario de tarragona joan xxiii,Alejandro Rodriguez Oviedo,NA,NA,hospital,llm_reviewed,1,llm_reviewed
aleksander krag,Aleksander Krag,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alentis therapeutics ag,Alentis Therapeutics AG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alesta therapeutics b v,Alesta Therapeutics B.V.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alexander egeberg,Alexander Egeberg,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alexander iv sp partnership ortopedika surgery specialistic center,Alexander IV sp. Partnership Ortopedika Surgery Specialistic Center,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alfa wassermann,Alfa Wassermann S.p.A.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alfa wassermann polska sp z o o,Alfa Wassermann Polska Sp. z o.o.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alfa wassermann s p a,Alfa Wassermann S.p.A.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alfa wassermann spa,Alfa Wassermann SpA,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alfacell corporation,Alfacell Corporation,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alfact innovation,Alfact Innovation,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alfasigma czech s r o,Alfasigma Czech s.r.o.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alfasigma s p a,Alfasigma,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alfred e tiefenbacher gmbh co kg,ALFRED E. TIEFENBACHER GmbH & Co. KG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alfred health,Alfred Health,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alfredo tagarro garcia,ALFREDO TAGARRO GARCIA,NA,NA,unknown,llm_reviewed,1,llm_reviewed
algemeen ziekenhuis delta,Algemeen Ziekenhuis Delta,NA,NA,hospital,llm_reviewed,1,llm_reviewed
algemeen ziekenhuis rivierenland,Algemeen ziekenhuis Rivierenland,NA,NA,hospital,llm_reviewed,1,llm_reviewed
algernon pharmaceuticals inc,Algernon Pharmaceuticals,NA,NA,unknown,llm_reviewed,1,llm_reviewed
algeta as,Algeta AS,NA,NA,unknown,llm_reviewed,1,llm_reviewed
algeta asa,Algeta ASA,NA,NA,unknown,llm_reviewed,1,llm_reviewed
algiax pharmaceuticals gmbh,Algiax Pharmaceuticals GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
algipharma as,Algipharma AS,NA,NA,unknown,llm_reviewed,1,llm_reviewed
algorx pharmaceuticals inc,AlgoRx Pharmaceuticals,NA,NA,unknown,llm_reviewed,1,llm_reviewed
algotherapeutix,AlgoTherapeutix,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alianza espaola de familias de von hippel-lindau,ALIANZA ESPAOLA DE FAMILIAS DE VON HIPPEL-LINDAU,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alicia pareja ros,Alicia Pareja Ros,NA,NA,unknown,llm_reviewed,1,llm_reviewed
aligos therapeutics inc,Aligos Therapeutics Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alimentary health ltd,Alimentary Health Ltd,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alimentiv inc,Alimentiv,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alimera sciences europe limited,Alimera Sciences Europe Limited,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alimera sciences inc,Alimera Sciences Inc,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alio medica sp z o o,ALIO MEDICA Sp. z o.o.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alios biopharma,Alios BioPharma,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alios biopharma inc,Alios BioPharma,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alita pharmaceuticals inc,"Alita Pharmaceuticals, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
alize pharma,Alize Pharma,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alizyme therapeutics limited,Alizyme Therapeutics Limited,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alk abell a/s,ALK-Abello,NA,NA,industry,llm_reviewed,1,llm_reviewed
alk-abell a/s,ALK-Abello,NA,NA,industry,llm_reviewed,1,llm_reviewed
alk-abell arzneimittel gmbh,ALK-Abello,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alk-abell s a,ALK-Abello,NA,NA,industry,llm_reviewed,1,llm_reviewed
alk-scherax arzneimittel gmbh,ALK-Abello,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alkahest inc,Alkahest,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alkaloid ad skopje,Alkaloid AD Skopje,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alkem laboratories limited,Alkem Laboratories Limited,NA,NA,unknown,llm_reviewed,1,llm_reviewed
alkermes inc,Alkermes,NA,NA,unknown,llm_reviewed,1,llm_reviewed
all childrens hospital john hopkins medicine st petersburg fl all childrens hospital foundation,"All Children's Hospital, Johns Hopkins Medicine",NA,NA,hospital,llm_reviewed,1,llm_reviewed
all ireland co-operative oncology research group,All Ireland co-operative Oncology Research Group,NA,NA,unknown,llm_reviewed,1,llm_reviewed
all ireland co-operative oncology research group icorg,All-Ireland Cooperative Oncology Research Group,NA,NA,unknown,llm_reviewed,1,llm_reviewed
all ireland cooperative oncology research group icorg,All-Ireland Cooperative Oncology Research Group,NA,NA,unknown,llm_reviewed,1,llm_reviewed
all-ireland cooperative oncology research group,All-Ireland Cooperative Oncology Research Group,NA,NA,unknown,llm_reviewed,1,llm_reviewed
allakos inc,Allakos Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
allan flyvbjerg,Allan Flyvbjerg,NA,NA,unknown,llm_reviewed,1,llm_reviewed
allarity therapeutics,Allarity Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
allecra therapeutics,Allecra Therapeutics SAS,NA,NA,unknown,llm_reviewed,1,llm_reviewed
allecra therapeutics sas,Allecra Therapeutics SAS,NA,NA,unknown,llm_reviewed,1,llm_reviewed
