cache_key,block_id,model_id,prompt_version,cluster_no,canonical,salt_form,brand,substance_type,raw_substance,confidence,reason,decided_at_utc,batch_id
85b6c1b408b7b1a639687fdc355132ad29bd2e6d6f900ac963ea0d097188f5c7,sblk_00005,claude-opus-5,substance-mint-v2,1,Pertussis toxoid,NA,NA,vaccine,Acellular Pertussis Adsorbed PT Antigen,0.94,All variants of purified/adsorbed pertussis toxoid antigen,2026-08-19T06:52:32Z,NA
85b6c1b408b7b1a639687fdc355132ad29bd2e6d6f900ac963ea0d097188f5c7,sblk_00005,claude-opus-5,substance-mint-v2,1,Pertussis toxoid,NA,NA,vaccine,Acellular Pertussis Antigen: Pertussis Toxoid PT,0.94,All variants of purified/adsorbed pertussis toxoid antigen,2026-08-19T06:52:32Z,NA
85b6c1b408b7b1a639687fdc355132ad29bd2e6d6f900ac963ea0d097188f5c7,sblk_00005,claude-opus-5,substance-mint-v2,1,Pertussis toxoid,NA,NA,vaccine,BORDETELLA PERTUSSIS PERTUSSIS TOXOID ADSORBED ON ALUMINIUM PHOSPHATE,0.94,All variants of purified/adsorbed pertussis toxoid antigen,2026-08-19T06:52:32Z,NA
85b6c1b408b7b1a639687fdc355132ad29bd2e6d6f900ac963ea0d097188f5c7,sblk_00005,claude-opus-5,substance-mint-v2,1,Pertussis toxoid,NA,NA,vaccine,"PERTUSSIS TOXOID ADSORBED ON ALUMINIUM HYDROXIDE, HYDRATED",0.94,All variants of purified/adsorbed pertussis toxoid antigen,2026-08-19T06:52:32Z,NA
85b6c1b408b7b1a639687fdc355132ad29bd2e6d6f900ac963ea0d097188f5c7,sblk_00005,claude-opus-5,substance-mint-v2,1,Pertussis toxoid,NA,NA,vaccine,Pertussis toxoid Bordatella pertussis antigen,0.94,All variants of purified/adsorbed pertussis toxoid antigen,2026-08-19T06:52:32Z,NA
85b6c1b408b7b1a639687fdc355132ad29bd2e6d6f900ac963ea0d097188f5c7,sblk_00005,claude-opus-5,substance-mint-v2,1,Pertussis toxoid,NA,NA,vaccine,Purified Pertussis toxoid PT,0.94,All variants of purified/adsorbed pertussis toxoid antigen,2026-08-19T06:52:32Z,NA
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,1,Pertussis toxoid,NA,NA,vaccine,Pertussis toxoid,0.95,All variants of pertussis toxoid antigen,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,1,Pertussis toxoid,NA,NA,vaccine,PERTUSSIS TOXOID,0.95,All variants of pertussis toxoid antigen,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,1,Pertussis toxoid,NA,NA,vaccine,pertussis toxoid,0.95,All variants of pertussis toxoid antigen,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,1,Pertussis toxoid,NA,NA,vaccine,Purified pertussis toxoid PT,0.95,All variants of pertussis toxoid antigen,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,1,Pertussis toxoid,NA,NA,vaccine,Pertussis Toxoid,0.95,All variants of pertussis toxoid antigen,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,1,Pertussis toxoid,NA,NA,vaccine,Pertussis Toxoid PT,0.95,All variants of pertussis toxoid antigen,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,1,Pertussis toxoid,NA,NA,vaccine,Pertussis sine cellulis ex elementis praepartum adsorbatum PT,0.95,All variants of pertussis toxoid antigen,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,1,Pertussis toxoid,NA,NA,vaccine,Pertussis toxoid PT,0.95,All variants of pertussis toxoid antigen,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,1,Pertussis toxoid,NA,NA,vaccine,Purified Pertussis toxoid,0.95,All variants of pertussis toxoid antigen,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,1,Pertussis toxoid,NA,NA,vaccine,Purified pertussis toxoid,0.95,All variants of pertussis toxoid antigen,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,1,Pertussis toxoid,NA,NA,vaccine,Acellular Pertussis Adsorbed PT Antigen,0.95,All variants of pertussis toxoid antigen,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,1,Pertussis toxoid,NA,NA,vaccine,Acellular Pertussis Antigen: Pertussis Toxoid PT,0.95,All variants of pertussis toxoid antigen,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,1,Pertussis toxoid,NA,NA,vaccine,BORDETELLA PERTUSSIS PERTUSSIS TOXOID ADSORBED ON ALUMINIUM PHOSPHATE,0.95,All variants of pertussis toxoid antigen,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,1,Pertussis toxoid,NA,NA,vaccine,"PERTUSSIS TOXOID ADSORBED ON ALUMINIUM HYDROXIDE, HYDRATED",0.95,All variants of pertussis toxoid antigen,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,1,Pertussis toxoid,NA,NA,vaccine,Pertussis toxoid Bordatella pertussis antigen,0.95,All variants of pertussis toxoid antigen,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,1,Pertussis toxoid,NA,NA,vaccine,Purified Pertussis toxoid PT,0.95,All variants of pertussis toxoid antigen,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
85b6c1b408b7b1a639687fdc355132ad29bd2e6d6f900ac963ea0d097188f5c7,sblk_00005,claude-opus-5,substance-mint-v2,2,Pertussis fimbrial agglutinogens,NA,NA,vaccine,Pertussis sine cellulis ex elementis praepartum adsorbatum FIM,0.8,FIM component,2026-08-19T06:52:32Z,NA
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,2,Bordetella pertussis antigens,NA,NA,vaccine,Bordetella pertussis antigens,0.7,Multi-component acellular pertussis antigen mix,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,2,Bordetella pertussis antigens,NA,NA,vaccine,"Bordetella pertussis antigens: pertussis toxoid PT, filamentous haemagglutininFHA, PertactinPRN",0.7,Multi-component acellular pertussis antigen mix,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
85b6c1b408b7b1a639687fdc355132ad29bd2e6d6f900ac963ea0d097188f5c7,sblk_00005,claude-opus-5,substance-mint-v2,3,Pertactin,NA,NA,vaccine,Pertussis sine cellulis ex elementis praepartum adsorbatum PRN,0.85,NA,2026-08-19T06:52:32Z,NA
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,3,Fimbrial agglutinogens,NA,NA,vaccine,Pertussis sine cellulis ex elementis praepartum adsorbatum FIM,0.8,FIM component,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
85b6c1b408b7b1a639687fdc355132ad29bd2e6d6f900ac963ea0d097188f5c7,sblk_00005,claude-opus-5,substance-mint-v2,4,Bordetella pertussis antigens,NA,NA,vaccine,Bordetella pertussis antigens,0.6,unspecified acellular pertussis antigens,2026-08-19T06:52:32Z,NA
7209954422a5f1fd5869eeaa811f2aac15101b33b5042e21b6d3002d0c1e29e4,sblk_00005,claude-opus-5,substance-mint-v3,4,Pertactin,NA,NA,vaccine,Pertussis sine cellulis ex elementis praepartum adsorbatum PRN,0.85,PRN component,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
85b6c1b408b7b1a639687fdc355132ad29bd2e6d6f900ac963ea0d097188f5c7,sblk_00005,claude-opus-5,substance-mint-v2,5,filamentous haemagglutinin|pertactin|pertussis toxoid,NA,NA,vaccine,"Bordetella pertussis antigens: pertussis toxoid PT, filamentous haemagglutininFHA, PertactinPRN",0.8,NA,2026-08-19T06:52:32Z,NA
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,1,Sodium chloride,NA,NA,small_molecule,SODIO CLORURO,0.97,NA,2026-08-19T06:53:41Z,NA
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,1,Sodium chloride,NA,NA,small_molecule,"SODIO CLORURO 0,9% BAXTER Soluzione per infusione",0.97,NA,2026-08-19T06:53:41Z,NA
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,1,Sodium chloride,NA,NA,small_molecule,"SODIO CLORURO BAXTER S.P.A. 0,9% Soluzione per infusione",0.97,NA,2026-08-19T06:53:41Z,NA
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,1,Sodium chloride,NA,NA,small_molecule,"Sodio cloruro Fresenius Kabi Italia 0,9%, soluzione per infusione",0.97,NA,2026-08-19T06:53:41Z,NA
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,1,Sodium chloride,NA,NA,small_molecule,"0,9 sodio cloruro",0.97,NA,2026-08-19T06:53:41Z,NA
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,1,Sodium chloride,NA,NA,small_molecule,Sodio Cloruro,0.97,NA,2026-08-19T06:53:41Z,NA
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,1,Sodium chloride,NA,NA,small_molecule,"Sodio Cloruro DIACO 0,9% Soluzione per infusione",0.97,NA,2026-08-19T06:53:41Z,NA
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,1,Sodium chloride,NA,NA,small_molecule,"Sodio Cloruro Fresenius Kabi Italia 0,9%, solvente per uso parenterale",0.97,NA,2026-08-19T06:53:41Z,NA
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,1,Sodium chloride,NA,NA,small_molecule,Sodio cloruro,0.97,NA,2026-08-19T06:53:41Z,NA
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,1,Sodium chloride,NA,NA,small_molecule,"Sodio cloruro B. Braun 0,9% soluzione per infusion.",0.97,NA,2026-08-19T06:53:41Z,NA
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,1,Sodium chloride,NA,NA,small_molecule,"Sodio cloruro Galenica Senese 0,9% solvente per uso parenterale",0.97,NA,2026-08-19T06:53:41Z,NA
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,1,Sodium chloride,NA,NA,small_molecule,"Sodio cloruro S.A.L.F. 0,9% solvente per uso parenterale.",0.97,NA,2026-08-19T06:53:41Z,NA
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,1,Sodium chloride,NA,NA,small_molecule,"Suero Fisiológico Braun 0,9% disolvente para uso parenteral Cloruro de sodio.",0.97,NA,2026-08-19T06:53:41Z,NA
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,1,Sodium chloride,NA,NA,small_molecule,SODIO CLORURO,0.97,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,1,Sodium chloride,NA,NA,small_molecule,"SODIO CLORURO 0,9% BAXTER Soluzione per infusione",0.97,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,1,Sodium chloride,NA,NA,small_molecule,"SODIO CLORURO BAXTER S.P.A. 0,9% Soluzione per infusione",0.97,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,1,Sodium chloride,NA,NA,small_molecule,"Sodio cloruro Fresenius Kabi Italia 0,9%, soluzione per infusione",0.97,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,1,Sodium chloride,NA,NA,small_molecule,"0,9 sodio cloruro",0.97,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,1,Sodium chloride,NA,NA,small_molecule,Sodio Cloruro,0.97,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,1,Sodium chloride,NA,NA,small_molecule,"Sodio Cloruro DIACO 0,9% Soluzione per infusione",0.97,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,1,Sodium chloride,NA,NA,small_molecule,"Sodio Cloruro Fresenius Kabi Italia 0,9%, solvente per uso parenterale",0.97,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,1,Sodium chloride,NA,NA,small_molecule,Sodio cloruro,0.97,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,1,Sodium chloride,NA,NA,small_molecule,"Sodio cloruro B. Braun 0,9% soluzione per infusion.",0.97,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,1,Sodium chloride,NA,NA,small_molecule,"Sodio cloruro Galenica Senese 0,9% solvente per uso parenterale",0.97,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,1,Sodium chloride,NA,NA,small_molecule,"Sodio cloruro S.A.L.F. 0,9% solvente per uso parenterale.",0.97,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,1,Sodium chloride,NA,NA,small_molecule,"Suero Fisiológico Braun 0,9% disolvente para uso parenteral Cloruro de sodio.",0.97,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,2,Potassium chloride,NA,NA,small_molecule,POTASSIO CLORURO,0.97,NA,2026-08-19T06:53:41Z,NA
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,2,Potassium chloride,NA,NA,small_molecule,POTASSIO CLORURO,0.95,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,3,Calcium chloride,dihydrate,NA,small_molecule,CALCIO CLORURO,0.95,NA,2026-08-19T06:53:41Z,NA
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,3,Calcium chloride,dihydrate,NA,small_molecule,CALCIO CLORURO DIHIDRATO,0.95,NA,2026-08-19T06:53:41Z,NA
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,3,Calcium chloride,dihydrate,NA,small_molecule,CALCIO CLORURO,0.93,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,3,Calcium chloride,dihydrate,NA,small_molecule,CALCIO CLORURO DIHIDRATO,0.93,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,4,Magnesium chloride,hexahydrate,NA,small_molecule,MAGNESIO CLORURO HEXAHIDRATO,0.95,NA,2026-08-19T06:53:41Z,NA
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,4,Magnesium chloride,hexahydrate,NA,small_molecule,MAGNESIO CLORURO HEXAHIDRATO,0.93,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,5,Aluminium chloride,NA,NA,small_molecule,ALLUMINIO CLORURO,0.9,NA,2026-08-19T06:53:41Z,NA
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,5,Aluminium chloride,NA,NA,small_molecule,ALLUMINIO CLORURO,0.9,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,6,Ammonium chloride,NA,NA,small_molecule,AMMONIO CLORURO,0.9,NA,2026-08-19T06:53:41Z,NA
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,6,Ammonium chloride,NA,NA,small_molecule,AMMONIO CLORURO,0.9,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
c64428a5917032b4132d6101fb31ffdb418fe200ee6e48164b24ab25bbd6d20d,sblk_00006,claude-opus-5,substance-mint-v2,7,benzalkonium chloride|lysine|polyvinyl alcohol|sodium acetate|sorbitol,NA,NA,small_molecule,"Belzalconio cloruro, sorbitolo, lisina monoidrata, sodio acetato triidrato, polivinile alcool",0.8,NA,2026-08-19T06:53:41Z,NA
280c1b41ce745b8b3cfabc9fb43b9c19b0f72607e6be418a82590b1c32d83019,sblk_00006,claude-opus-5,substance-mint-v3,7,benzalkonium chloride|lysine|polyvinyl alcohol|sodium acetate|sorbitol,NA,NA,small_molecule,"Belzalconio cloruro, sorbitolo, lisina monoidrata, sodio acetato triidrato, polivinile alcool",0.7,NA,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
4e08fd9c9a97981932621abf9d69daa0340668875b33eeb3028526a5d114195a,sblk_00007,claude-opus-5,substance-mint-v2,1,Influenza B virus Victoria lineage antigen,NA,NA,vaccine,Victoria,0.82,Influenza B Victoria-lineage strain antigen variants,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
4e08fd9c9a97981932621abf9d69daa0340668875b33eeb3028526a5d114195a,sblk_00007,claude-opus-5,substance-mint-v2,1,Influenza B virus Victoria lineage antigen,NA,NA,vaccine,VICTORIA,0.82,Influenza B Victoria-lineage strain antigen variants,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
4e08fd9c9a97981932621abf9d69daa0340668875b33eeb3028526a5d114195a,sblk_00007,claude-opus-5,substance-mint-v2,1,Influenza B virus Victoria lineage antigen,NA,NA,vaccine,Victoria - like virus antigen,0.82,Influenza B Victoria-lineage strain antigen variants,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
4e08fd9c9a97981932621abf9d69daa0340668875b33eeb3028526a5d114195a,sblk_00007,claude-opus-5,substance-mint-v2,1,Influenza B virus Victoria lineage antigen,NA,NA,vaccine,2008 B Victoria lineage,0.82,Influenza B Victoria-lineage strain antigen variants,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
4e08fd9c9a97981932621abf9d69daa0340668875b33eeb3028526a5d114195a,sblk_00007,claude-opus-5,substance-mint-v2,1,Influenza B virus Victoria lineage antigen,NA,NA,vaccine,2008 Victoria-lineage-LIKE VIRUS: B,0.82,Influenza B Victoria-lineage strain antigen variants,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
4e08fd9c9a97981932621abf9d69daa0340668875b33eeb3028526a5d114195a,sblk_00007,claude-opus-5,substance-mint-v2,1,Influenza B virus Victoria lineage antigen,NA,NA,vaccine,B VICTORIA LINEAGE-LIKE VIRUS ANTIGEN,0.82,Influenza B Victoria-lineage strain antigen variants,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
eed4293790c7d9d8b040bdd5cbfcd3a7edab2934e23c6904792920aa079d35ee,sblk_00007,claude-opus-5,substance-mint-v3,1,Influenza B Victoria lineage antigen,NA,NA,vaccine,Victoria,0.8,Influenza B Victoria-lineage strain antigen variants,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
eed4293790c7d9d8b040bdd5cbfcd3a7edab2934e23c6904792920aa079d35ee,sblk_00007,claude-opus-5,substance-mint-v3,1,Influenza B Victoria lineage antigen,NA,NA,vaccine,VICTORIA,0.8,Influenza B Victoria-lineage strain antigen variants,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
eed4293790c7d9d8b040bdd5cbfcd3a7edab2934e23c6904792920aa079d35ee,sblk_00007,claude-opus-5,substance-mint-v3,1,Influenza B Victoria lineage antigen,NA,NA,vaccine,Victoria - like virus antigen,0.8,Influenza B Victoria-lineage strain antigen variants,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
eed4293790c7d9d8b040bdd5cbfcd3a7edab2934e23c6904792920aa079d35ee,sblk_00007,claude-opus-5,substance-mint-v3,1,Influenza B Victoria lineage antigen,NA,NA,vaccine,2008 B Victoria lineage,0.8,Influenza B Victoria-lineage strain antigen variants,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
eed4293790c7d9d8b040bdd5cbfcd3a7edab2934e23c6904792920aa079d35ee,sblk_00007,claude-opus-5,substance-mint-v3,1,Influenza B Victoria lineage antigen,NA,NA,vaccine,2008 Victoria-lineage-LIKE VIRUS: B,0.8,Influenza B Victoria-lineage strain antigen variants,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
eed4293790c7d9d8b040bdd5cbfcd3a7edab2934e23c6904792920aa079d35ee,sblk_00007,claude-opus-5,substance-mint-v3,1,Influenza B Victoria lineage antigen,NA,NA,vaccine,B VICTORIA LINEAGE-LIKE VIRUS ANTIGEN,0.8,Influenza B Victoria-lineage strain antigen variants,2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
4e08fd9c9a97981932621abf9d69daa0340668875b33eeb3028526a5d114195a,sblk_00007,claude-opus-5,substance-mint-v2,2,Recombinant haemagglutinin from influenza B virus Victoria lineage,NA,NA,vaccine,"rHA protein, derived from Influenza B virus Victoria lineage",0.8,"Recombinant HA protein, distinct product form",2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
eed4293790c7d9d8b040bdd5cbfcd3a7edab2934e23c6904792920aa079d35ee,sblk_00007,claude-opus-5,substance-mint-v3,2,Recombinant influenza B Victoria lineage haemagglutinin,NA,NA,vaccine,"rHA protein, derived from Influenza B virus Victoria lineage",0.75,"Recombinant HA protein, distinct product form",2026-08-20T11:12:05Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
