entity_id,canonical,legal_entity,parent,entity_type,salt_form,brand,confidence,decided_by,decided_at_utc,model_id,prompt_version,merged_into,note
ent_000174,Acebilustat,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acebilustat
ent_000175,Acebrochol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acebrochol
ent_000176,Aceburic acid,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aceburic acid
ent_000177,Acebutolol,,,,hydrochloride,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acebutolol
ent_000178,Acebutolol hydrochloride,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_000177,acebutolol hydrochloride
ent_000179,Acecainide,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acecainide
ent_000180,Acecarbromal,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acecarbromal
ent_000181,Aceclidine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aceclidine
ent_000182,Aceclofenac,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aceclofenac
ent_000183,Acedapsone,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acedapsone
ent_000184,Acediasulfone,,,,sodium,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acediasulfone
ent_000185,Acediasulfone sodium,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_000184,acediasulfone sodium
ent_000186,Acedoben,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acedoben
ent_000187,Acefluranol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acefluranol
ent_000188,Acefurtiamine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acefurtiamine
ent_000189,Acefylline,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acefylline
ent_000190,Acefylline clofibrol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acefylline clofibrol
ent_000191,Acefylline piperazine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acefylline piperazine
ent_000192,Aceglatone,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aceglatone
ent_000193,Acemannan,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acemannan
ent_000194,Acemetacin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acemetacin
ent_000195,Aceneuramic acid,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aceneuramic acid
ent_000196,Acenocoumarol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acenocoumarol
ent_000197,Aceperone,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aceperone
ent_000198,Acepromazine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acepromazine
ent_000199,Aceprometazine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aceprometazine
ent_000200,Acequinoline,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acequinoline
ent_000201,Acesulfame,,,,potassium,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acesulfame
ent_000202,Acesulfame potassium,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_000201,acesulfame potassium
ent_000203,Paracetamol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetaminophen
ent_000204,Acetaminosalol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetaminosalol
ent_000205,Acetanilide,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetanilide
ent_000206,Acetarsone,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetarsone
ent_000207,Acetazolamide,,,,sodium,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetazolamide
ent_000208,Acetazolamide sodium,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_000207,acetazolamide sodium
ent_000209,Acetergamine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetergamine
ent_000210,Acetiamine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetiamine
ent_000211,Acetic acid,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetic acid
ent_000212,Acetic acid c-11,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetic acid c-11
ent_000213,Acetiromate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetiromate
ent_000214,Acetohexamide,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetohexamide
ent_000215,Acetohydroxamic acid,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetohydroxamic acid
ent_000216,Acetophenazine,,,,maleate,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetophenazine
ent_000217,Acetophenazine maleate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_000216,acetophenazine maleate
ent_000218,Acetorphine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetorphine
ent_000219,Acetoside,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetoside
ent_000220,Acetosulfone,,,,sodium,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetosulfone
ent_000221,Acetosulfone sodium,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_000220,acetosulfone sodium
ent_000222,Acetrizoate sodium,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetrizoate sodium
ent_000223,Acetrizoic acid,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetrizoic acid
ent_000224,Acetryptine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetryptine
ent_000225,Acetylcarnitine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetylcarnitine
ent_000226,Acetylcholine,,,,chloride,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetylcholine
ent_000227,Acetylcholine chloride,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_000226,acetylcholine chloride
ent_000228,N-acetylcysteine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetylcysteine
ent_000229,Acetylcysteine lysine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetylcysteine lysine
ent_000230,Acetylcysteine zidrimer,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetylcysteine zidrimer
ent_000231,Acetyldigitoxin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetyldigitoxin
ent_000232,Acetylleucine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetylleucine
ent_000233,Acetylsalicylic acid|clopidogrel hydrogen sulfate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acetylsalicylic acid|clopidogrel hydrogen sulfate
ent_000234,Acevaltrate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acevaltrate
ent_000235,Acexamic acid,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acexamic acid
ent_000236,Achn-975,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,achn-975
ent_000237,Acifran,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acifran
ent_000238,Acimtamig,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acimtamig
ent_000239,Acipimox,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acipimox
ent_000240,Acitazanolast,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acitazanolast
ent_000241,Acitemate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acitemate
ent_000242,Acitretin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acitretin
ent_000243,Acivicin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acivicin
ent_000244,Aclantate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aclantate
ent_000245,Aclarubicin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aclarubicin
ent_000246,Aclatonium,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aclatonium
ent_000247,Aclatonium napadisilate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aclatonium napadisilate
ent_000248,Aclerastide,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aclerastide
ent_000249,Aclidinium,,,,bromide,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aclidinium
ent_000250,Aclidinium bromide,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_000249,aclidinium bromide
ent_000251,Aclidinium bromide|formoterol fumarate dihydrate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aclidinium bromide|formoterol fumarate dihydrate
ent_000252,Aclimostat,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aclimostat
ent_000253,Acloproxalap,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acloproxalap
ent_000254,Acodazole,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acodazole
ent_000255,Acolbifene,,,,hydrochloride,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acolbifene
ent_000256,Acolbifene hydrochloride,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_000255,acolbifene hydrochloride
ent_000257,Acoltremon,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acoltremon
ent_000258,Aconiazide,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aconiazide
ent_000259,Acorafloxacin,,,,hydrochloride,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acorafloxacin
ent_000260,Acorafloxacin hydrochloride,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_000259,acorafloxacin hydrochloride
ent_000261,Acoramidis,,,,hydrochloride,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acoramidis
ent_000262,Acoramidis hydrochloride,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_000261,acoramidis hydrochloride
ent_000263,Acotiamide,,,,hydrochloride,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acotiamide
ent_000264,Acotiamide hydrochloride,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_000263,acotiamide hydrochloride
ent_000265,Acoxatrine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acoxatrine
ent_000266,Acoziborole,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acoziborole
ent_000267,Acp-001,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acp-001
ent_000268,Acreozast,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acreozast
ent_000269,Acridine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acridine
ent_000270,Acridorex,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acridorex
ent_000271,Acriflavine,,,,hydrochloride,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acriflavine
ent_000272,Acriflavine hydrochloride,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_000271,acriflavine hydrochloride
ent_000273,Acrihellin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acrihellin
ent_000274,Acrisorcin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acrisorcin
ent_000275,Acrivastine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acrivastine
ent_000276,Acrixolimab,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acrixolimab
ent_000277,Acrocinonide,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acrocinonide
ent_000278,Acronine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acronine
ent_000279,Act-001,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,act-001
ent_000280,Act-1 peptide,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,act-1 peptide
ent_000281,Act-280778,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,act-280778
ent_000282,Act-462206,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,act-462206
ent_000283,Act-774312,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,act-774312
ent_000284,Actagardin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,actagardin
ent_000285,Actaplanin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,actaplanin
ent_000286,Actarit,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,actarit
ent_000287,Actinium ac 225 dotatate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,actinium ac 225 dotatate
ent_000288,Actinoquinol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,actinoquinol
ent_000289,Actisomide,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,actisomide
ent_000290,Actodigin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,actodigin
ent_000291,Actovegin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,actovegin
ent_000292,Actoxumab,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,actoxumab
ent_000293,Acumapimod,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acumapimod
ent_000294,Acyclovir,,,,sodium,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acyclovir
ent_000295,Acyclovir sodium,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_000294,acyclovir sodium
ent_000296,Acyline,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,acyline
ent_000297,Ad-159,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,ad-159
ent_000298,Ad-214,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,ad-214
ent_000299,Ad-439,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,ad-439
ent_000300,Ad26.rsv.pref,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,ad26.rsv.pref
ent_000301,Ada-011,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,ada-011
ent_000302,Adafenoxate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adafenoxate
ent_000303,Adafosbuvir,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adafosbuvir
ent_000304,Adagloxad simolenin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adagloxad simolenin
ent_000305,Adagrasib,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adagrasib
ent_000306,Adakitug,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adakitug
ent_000307,Adalimumab,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adalimumab
ent_000308,Adalimumab fosimdesonide,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adalimumab fosimdesonide
ent_000309,Adamexine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adamexine
ent_000310,Adapalene,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adapalene
ent_000311,Adaprolol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adaprolol
ent_000312,Adargileukin alfa,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adargileukin alfa
ent_000313,Adargiminase,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adargiminase
ent_000314,Adatanserin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adatanserin
ent_000315,Adavosertib,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adavosertib
ent_000316,Adc3680,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adc3680
ent_000317,Adct-701,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adct-701
ent_000318,Adebrelimab,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adebrelimab
ent_000319,Adecatumumab,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adecatumumab
ent_000320,Adefovir,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adefovir
ent_000321,Adefovir dipivoxil,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adefovir dipivoxil
ent_000322,Adekalant,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adekalant
ent_000323,Adelmidrol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adelmidrol
ent_000324,Ademetionine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,ademetionine
ent_000325,Adenine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adenine
ent_000326,Adenosine,,,,phosphate,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adenosine
ent_000327,Adenosine phosphate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_000326,adenosine phosphate
ent_000328,Adenosine triphosphate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adenosine triphosphate
ent_000329,Adenovirus type 26 encoding ebola virus glycoprotein,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adenovirus type 26 encoding ebola virus glycoprotein
ent_000330,Adenovirus type 26 encoding sars-cov-2 spike glycoprotein,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adenovirus type 26 encoding sars-cov-2 spike glycoprotein
ent_000331,Adenovirus type 26 encoding the sars-cov-2 spike glycoprotein (ad26.cov2-s),,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adenovirus type 26 encoding the sars-cov-2 spike glycoprotein (ad26.cov2-s)
ent_000332,Adenovirus-mediated herpes simplex virus-thymidine kinase gene,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adenovirus-mediated herpes simplex virus-thymidine kinase gene
ent_000333,Aderamastat,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aderamastat
ent_000334,Aderbasib,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aderbasib
ent_000335,Adg-106,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adg-106
ent_000336,Adh-1,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adh-1
ent_000337,Adibendan,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adibendan
ent_000338,Adicillin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adicillin
ent_000339,Adimlecleucel,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adimlecleucel
ent_000340,Adimolol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adimolol
ent_000341,Adinazolam,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adinazolam
ent_000342,Adintrevimab,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adintrevimab
ent_000343,Adiphenine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adiphenine
ent_000344,Adipiplon,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adipiplon
ent_000345,Aditeren,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aditeren
ent_000346,Aditoprim,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,aditoprim
ent_000347,Adl-5747,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adl-5747
ent_000348,Adl-5747 free base,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adl-5747 free base
ent_000349,Adl-5859,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adl-5859
ent_000350,Admilparant,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,admilparant
ent_000351,Adomeglivant,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adomeglivant
ent_000352,Adoprazine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adoprazine
ent_000353,Adosopine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adosopine
ent_000354,Adozelesin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adozelesin
ent_000355,Adp-597,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adp-597
ent_000356,Adrabetadex,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adrabetadex
ent_000357,Adrafinil,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adrafinil
ent_000358,Adrenalone,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adrenalone
ent_000359,Adrenomedullin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adrenomedullin
ent_000360,Adriforant,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adriforant
ent_000361,Adrixetinib,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,adrixetinib
