loser_id,winner_id,loser_name,winner_name,salt_form,n_assigned,reason
ent_002105,ent_002103,Biperiden lactate,Biperiden,lactate,1,salt/ester rollup: 'Biperiden lactate' -> 'Biperiden' (lactate)
ent_002126,ent_002125,Bismuth subcitrate potassium,Bismuth subcitrate,potassium,1,salt/ester rollup: 'Bismuth subcitrate potassium' -> 'Bismuth subcitrate' (potassium)
ent_002134,ent_002133,Bisoprolol fumarate,Bisoprolol,fumarate,7,salt/ester rollup: 'Bisoprolol fumarate' -> 'Bisoprolol' (fumarate)
ent_002143,ent_002142,Bitolterol mesylate,Bitolterol,mesylate,0,salt/ester rollup: 'Bitolterol mesylate' -> 'Bitolterol' (mesylate)
ent_002160,ent_002159,Blarcamesine hydrochloride,Blarcamesine,hydrochloride,2,salt/ester rollup: 'Blarcamesine hydrochloride' -> 'Blarcamesine' (hydrochloride)
ent_002163,ent_002161,Bleomycin sulfate,Bleomycin,sulfate,5,salt/ester rollup: 'Bleomycin sulfate' -> 'Bleomycin' (sulfate)
ent_002254,ent_002253,Bocidelpar sulfate,Bocidelpar,sulfate,0,salt/ester rollup: 'Bocidelpar sulfate' -> 'Bocidelpar' (sulfate)
ent_002257,ent_002256,Bocodepsin besylate,Bocodepsin,besylate,0,salt/ester rollup: 'Bocodepsin besylate' -> 'Bocodepsin' (besylate)
ent_002269,ent_002268,Bomedemstat tosylate,Bomedemstat,tosylate,0,salt/ester rollup: 'Bomedemstat tosylate' -> 'Bomedemstat' (tosylate)
ent_002293,ent_002291,Bosutinib monohydrate,Bosutinib,monohydrate,0,salt/ester rollup: 'Bosutinib monohydrate' -> 'Bosutinib' (monohydrate)
ent_002317,ent_002316,Branaplam hydrochloride,Branaplam,hydrochloride,0,salt/ester rollup: 'Branaplam hydrochloride' -> 'Branaplam' (hydrochloride)
ent_002328,ent_002327,Bremelanotide acetate,Bremelanotide,acetate,0,salt/ester rollup: 'Bremelanotide acetate' -> 'Bremelanotide' (acetate)
ent_002332,ent_002331,Brensocatib monohydrate,Brensocatib,monohydrate,0,salt/ester rollup: 'Brensocatib monohydrate' -> 'Brensocatib' (monohydrate)
ent_002335,ent_002334,Brepocitinib tosylate,Brepocitinib,tosylate,0,salt/ester rollup: 'Brepocitinib tosylate' -> 'Brepocitinib' (tosylate)
ent_002337,ent_002336,Brequinar sodium,Brequinar,sodium,0,salt/ester rollup: 'Brequinar sodium' -> 'Brequinar' (sodium)
ent_002340,ent_002339,Bretylium tosylate,Bretylium,tosylate,0,salt/ester rollup: 'Bretylium tosylate' -> 'Bretylium' (tosylate)
ent_002348,ent_002347,Briciclib sodium,Briciclib,sodium,0,salt/ester rollup: 'Briciclib sodium' -> 'Briciclib' (sodium)
ent_002356,ent_002355,Brilaroxazine hydrochloride,Brilaroxazine,hydrochloride,0,salt/ester rollup: 'Brilaroxazine hydrochloride' -> 'Brilaroxazine' (hydrochloride)
ent_002362,ent_002361,Brimonidine tartrate,Brimonidine,tartrate,4,salt/ester rollup: 'Brimonidine tartrate' -> 'Brimonidine' (tartrate)
ent_002402,ent_002401,Bromfenac sodium,Bromfenac,sodium,1,salt/ester rollup: 'Bromfenac sodium' -> 'Bromfenac' (sodium)
ent_002405,ent_002404,Bromhexine hydrochloride,Bromhexine,hydrochloride,0,salt/ester rollup: 'Bromhexine hydrochloride' -> 'Bromhexine' (hydrochloride)
ent_002410,ent_002409,Bromocriptine mesylate,Bromocriptine,mesylate,1,salt/ester rollup: 'Bromocriptine mesylate' -> 'Bromocriptine' (mesylate)
ent_002412,ent_002411,Bromodiphenhydramine hydrochloride,Bromodiphenhydramine,hydrochloride,0,salt/ester rollup: 'Bromodiphenhydramine hydrochloride' -> 'Bromodiphenhydramine' (hydrochloride)
ent_002419,ent_002418,Brompheniramine maleate,Brompheniramine,maleate,0,salt/ester rollup: 'Brompheniramine maleate' -> 'Brompheniramine' (maleate)
ent_002453,ent_002452,Bucindolol hydrochloride,Bucindolol,hydrochloride,1,salt/ester rollup: 'Bucindolol hydrochloride' -> 'Bucindolol' (hydrochloride)
ent_002456,ent_002455,Buclizine hydrochloride,Buclizine,hydrochloride,0,salt/ester rollup: 'Buclizine hydrochloride' -> 'Buclizine' (hydrochloride)
ent_002487,ent_002486,Bulevirtide acetate,Bulevirtide,acetate,0,salt/ester rollup: 'Bulevirtide acetate' -> 'Bulevirtide' (acetate)
ent_002503,ent_002502,Buntanetap tartrate,Buntanetap,tartrate,1,salt/ester rollup: 'Buntanetap tartrate' -> 'Buntanetap' (tartrate)
ent_002508,ent_002507,Bupivacaine hydrochloride,Bupivacaine,hydrochloride,27,salt/ester rollup: 'Bupivacaine hydrochloride' -> 'Bupivacaine' (hydrochloride)
ent_002512,ent_002511,Buprenorphine hydrochloride,Buprenorphine,hydrochloride,10,salt/ester rollup: 'Buprenorphine hydrochloride' -> 'Buprenorphine' (hydrochloride)
ent_002516,ent_002515,Bupropion hydrobromide,Bupropion,hydrobromide,0,salt/ester rollup: 'Bupropion hydrobromide' -> 'Bupropion' (hydrobromide)
ent_002517,ent_002515,Bupropion hydrochloride,Bupropion,hydrochloride,3,salt/ester rollup: 'Bupropion hydrochloride' -> 'Bupropion' (hydrochloride)
ent_002529,ent_002528,Buserelin acetate,Buserelin,acetate,4,salt/ester rollup: 'Buserelin acetate' -> 'Buserelin' (acetate)
ent_002531,ent_002530,Buspirone hydrochloride,Buspirone,hydrochloride,5,salt/ester rollup: 'Buspirone hydrochloride' -> 'Buspirone' (hydrochloride)
ent_002534,ent_002533,Butabarbital sodium,Butabarbital,sodium,0,salt/ester rollup: 'Butabarbital sodium' -> 'Butabarbital' (sodium)
ent_002544,ent_002543,Butamirate citrate,Butamirate,citrate,0,salt/ester rollup: 'Butamirate citrate' -> 'Butamirate' (citrate)
ent_002557,ent_002556,Butenafine hydrochloride,Butenafine,hydrochloride,0,salt/ester rollup: 'Butenafine hydrochloride' -> 'Butenafine' (hydrochloride)
ent_002561,ent_002560,Buthalital sodium,Buthalital,sodium,0,salt/ester rollup: 'Buthalital sodium' -> 'Buthalital' (sodium)
ent_002574,ent_002573,Butoconazole nitrate,Butoconazole,nitrate,0,salt/ester rollup: 'Butoconazole nitrate' -> 'Butoconazole' (nitrate)
ent_002585,ent_002584,Butorphanol tartrate,Butorphanol,tartrate,0,salt/ester rollup: 'Butorphanol tartrate' -> 'Butorphanol' (tartrate)
ent_002590,ent_002589,Butropium bromide,Butropium,bromide,0,salt/ester rollup: 'Butropium bromide' -> 'Butropium' (bromide)
ent_002593,ent_002592,Butylscopolamine bromide,Butylscopolamine,bromide,8,salt/ester rollup: 'Butylscopolamine bromide' -> 'Butylscopolamine' (bromide)
ent_002617,ent_002616,Cabotegravir sodium,Cabotegravir,sodium,1,salt/ester rollup: 'Cabotegravir sodium' -> 'Cabotegravir' (sodium)
ent_002634,ent_002633,Caffeine citrate,Caffeine,citrate,3,salt/ester rollup: 'Caffeine citrate' -> 'Caffeine' (citrate)
ent_002643,ent_002642,Calcifediol anhydrous,Calcifediol,anhydrous,0,salt/ester rollup: 'Calcifediol anhydrous' -> 'Calcifediol' (anhydrous)
ent_002674,ent_002673,Caldaret monohydrate,Caldaret,monohydrate,0,salt/ester rollup: 'Caldaret monohydrate' -> 'Caldaret' (monohydrate)
ent_002700,ent_002699,Camostat mesilate,Camostat,mesilate,2,salt/ester rollup: 'Camostat mesilate' -> 'Camostat' (mesilate)
ent_002708,ent_002707,Canagliflozin anhydrous,Canagliflozin,anhydrous,0,salt/ester rollup: 'Canagliflozin anhydrous' -> 'Canagliflozin' (anhydrous)
ent_002725,ent_002724,Canfosfamide hydrochloride,Canfosfamide,hydrochloride,1,salt/ester rollup: 'Canfosfamide hydrochloride' -> 'Canfosfamide' (hydrochloride)
ent_002744,ent_002743,Canrenoate potassium,Canrenoate,potassium,7,salt/ester rollup: 'Canrenoate potassium' -> 'Canrenoate' (potassium)
ent_002758,ent_002756,Capmatinib hydrochloride,Capmatinib,hydrochloride,0,salt/ester rollup: 'Capmatinib hydrochloride' -> 'Capmatinib' (hydrochloride)
ent_002762,ent_002761,Capreomycin sulfate,Capreomycin,sulfate,0,salt/ester rollup: 'Capreomycin sulfate' -> 'Capreomycin' (sulfate)
ent_002766,ent_002765,Capromorelin tartrate,Capromorelin,tartrate,0,salt/ester rollup: 'Capromorelin tartrate' -> 'Capromorelin' (tartrate)
ent_002789,ent_002788,Carbaspirin calcium,Carbaspirin,calcium,2,salt/ester rollup: 'Carbaspirin calcium' -> 'Carbaspirin' (calcium)
ent_002796,ent_002795,Carbenicillin disodium,Carbenicillin,disodium,0,salt/ester rollup: 'Carbenicillin disodium' -> 'Carbenicillin' (disodium)
ent_002798,ent_002797,Carbenicillin indanyl sodium,Carbenicillin indanyl,sodium,0,salt/ester rollup: 'Carbenicillin indanyl sodium' -> 'Carbenicillin indanyl' (sodium)
ent_002801,ent_002800,Carbenoxolone sodium,Carbenoxolone,sodium,1,salt/ester rollup: 'Carbenoxolone sodium' -> 'Carbenoxolone' (sodium)
ent_002804,ent_002803,Carbetapentane citrate,Carbetapentane,citrate,0,salt/ester rollup: 'Carbetapentane citrate' -> 'Carbetapentane' (citrate)
ent_002808,ent_002807,Carbidopa anhydrous,Carbidopa,anhydrous,0,salt/ester rollup: 'Carbidopa anhydrous' -> 'Carbidopa' (anhydrous)
ent_002813,ent_002812,Carbinoxamine maleate,Carbinoxamine,maleate,0,salt/ester rollup: 'Carbinoxamine maleate' -> 'Carbinoxamine' (maleate)
ent_002837,ent_002836,Carcainium chloride,Carcainium,chloride,0,salt/ester rollup: 'Carcainium chloride' -> 'Carcainium' (chloride)
ent_002849,ent_002848,Cariprazine hydrochloride,Cariprazine,hydrochloride,4,salt/ester rollup: 'Cariprazine hydrochloride' -> 'Cariprazine' (hydrochloride)
ent_002872,ent_002871,Carphenazine maleate,Carphenazine,maleate,0,salt/ester rollup: 'Carphenazine maleate' -> 'Carphenazine' (maleate)
ent_002878,ent_002877,Carpronium chloride,Carpronium,chloride,0,salt/ester rollup: 'Carpronium chloride' -> 'Carpronium' (chloride)
ent_002886,ent_002885,Carteolol hydrochloride,Carteolol,hydrochloride,1,salt/ester rollup: 'Carteolol hydrochloride' -> 'Carteolol' (hydrochloride)
ent_002891,ent_002890,Carvedilol phosphate,Carvedilol,phosphate,0,salt/ester rollup: 'Carvedilol phosphate' -> 'Carvedilol' (phosphate)
ent_002905,ent_002903,Caspofungin acetate,Caspofungin,acetate,8,salt/ester rollup: 'Caspofungin acetate' -> 'Caspofungin' (acetate)
ent_002910,ent_002908,Catequentinib hydrochloride,Catequentinib,hydrochloride,1,salt/ester rollup: 'Catequentinib hydrochloride' -> 'Catequentinib' (hydrochloride)
ent_002957,ent_002956,Cediranib maleate,Cediranib,maleate,0,salt/ester rollup: 'Cediranib maleate' -> 'Cediranib' (maleate)
ent_002960,ent_002959,Cefaclor anhydrous,Cefaclor,anhydrous,0,salt/ester rollup: 'Cefaclor anhydrous' -> 'Cefaclor' (anhydrous)
ent_002972,ent_002971,Cefazolin sodium,Cefazolin,sodium,3,salt/ester rollup: 'Cefazolin sodium' -> 'Cefazolin' (sodium)
ent_002986,ent_002984,Cefepime hydrochloride,Cefepime,hydrochloride,4,salt/ester rollup: 'Cefepime hydrochloride' -> 'Cefepime' (hydrochloride)
ent_002999,ent_002998,Cefmenoxime hydrochloride,Cefmenoxime,hydrochloride,0,salt/ester rollup: 'Cefmenoxime hydrochloride' -> 'Cefmenoxime' (hydrochloride)
ent_003001,ent_003000,Cefmepidium chloride,Cefmepidium,chloride,0,salt/ester rollup: 'Cefmepidium chloride' -> 'Cefmepidium' (chloride)
ent_003003,ent_003002,Cefmetazole sodium,Cefmetazole,sodium,0,salt/ester rollup: 'Cefmetazole sodium' -> 'Cefmetazole' (sodium)
ent_003007,ent_003006,Cefonicid sodium,Cefonicid,sodium,0,salt/ester rollup: 'Cefonicid sodium' -> 'Cefonicid' (sodium)
ent_003009,ent_003008,Cefoperazone sodium,Cefoperazone,sodium,0,salt/ester rollup: 'Cefoperazone sodium' -> 'Cefoperazone' (sodium)
ent_003013,ent_003012,Cefotaxime sodium,Cefotaxime,sodium,1,salt/ester rollup: 'Cefotaxime sodium' -> 'Cefotaxime' (sodium)
ent_003015,ent_003014,Cefotetan disodium,Cefotetan,disodium,0,salt/ester rollup: 'Cefotetan disodium' -> 'Cefotetan' (disodium)
ent_003017,ent_003016,Cefotiam hydrochloride,Cefotiam,hydrochloride,0,salt/ester rollup: 'Cefotiam hydrochloride' -> 'Cefotiam' (hydrochloride)
ent_003022,ent_003021,Cefoxitin sodium,Cefoxitin,sodium,0,salt/ester rollup: 'Cefoxitin sodium' -> 'Cefoxitin' (sodium)
ent_003026,ent_003025,Cefpiramide sodium,Cefpiramide,sodium,0,salt/ester rollup: 'Cefpiramide sodium' -> 'Cefpiramide' (sodium)
ent_003028,ent_003027,Cefpirome sulfate,Cefpirome,sulfate,1,salt/ester rollup: 'Cefpirome sulfate' -> 'Cefpirome' (sulfate)
ent_003039,ent_003038,Ceftaroline fosamil acetate,Ceftaroline fosamil,acetate,0,salt/ester rollup: 'Ceftaroline fosamil acetate' -> 'Ceftaroline fosamil' (acetate)
ent_003041,ent_003040,Ceftazidime sodium,Ceftazidime,sodium,0,salt/ester rollup: 'Ceftazidime sodium' -> 'Ceftazidime' (sodium)
ent_003045,ent_003044,Ceftibuten dihydrate,Ceftibuten,dihydrate,0,salt/ester rollup: 'Ceftibuten dihydrate' -> 'Ceftibuten' (dihydrate)
ent_003051,ent_003049,Ceftizoxime sodium,Ceftizoxime,sodium,0,salt/ester rollup: 'Ceftizoxime sodium' -> 'Ceftizoxime' (sodium)
ent_003055,ent_003053,Ceftobiprole medocaril sodium,Ceftobiprole medocaril,sodium,2,salt/ester rollup: 'Ceftobiprole medocaril sodium' -> 'Ceftobiprole medocaril' (sodium)
ent_003057,ent_003056,Ceftolozane sulfate,Ceftolozane,sulfate,0,salt/ester rollup: 'Ceftolozane sulfate' -> 'Ceftolozane' (sulfate)
ent_003060,ent_003059,Ceftriaxone sodium,Ceftriaxone,sodium,3,salt/ester rollup: 'Ceftriaxone sodium' -> 'Ceftriaxone' (sodium)
ent_003064,ent_003062,Cefuroxime sodium,Cefuroxime,sodium,2,salt/ester rollup: 'Cefuroxime sodium' -> 'Cefuroxime' (sodium)
ent_003068,ent_003067,Celgosivir hydrochloride,Celgosivir,hydrochloride,0,salt/ester rollup: 'Celgosivir hydrochloride' -> 'Celgosivir' (hydrochloride)
ent_003070,ent_003069,Celiprolol hydrochloride,Celiprolol,hydrochloride,1,salt/ester rollup: 'Celiprolol hydrochloride' -> 'Celiprolol' (hydrochloride)
ent_003093,ent_003092,Cenersen sodium,Cenersen,sodium,0,salt/ester rollup: 'Cenersen sodium' -> 'Cenersen' (sodium)
ent_003095,ent_003094,Cenicriviroc mesylate,Cenicriviroc,mesylate,1,salt/ester rollup: 'Cenicriviroc mesylate' -> 'Cenicriviroc' (mesylate)
ent_003101,ent_003100,Centanafadine hydrochloride,Centanafadine,hydrochloride,0,salt/ester rollup: 'Centanafadine hydrochloride' -> 'Centanafadine' (hydrochloride)
ent_003104,ent_003103,Centhaquine citrate,Centhaquine,citrate,0,salt/ester rollup: 'Centhaquine citrate' -> 'Centhaquine' (citrate)
ent_003121,ent_003120,Cephalexin anhydrous,Cephalexin,anhydrous,0,salt/ester rollup: 'Cephalexin anhydrous' -> 'Cephalexin' (anhydrous)
ent_003122,ent_003120,Cephalexin hydrochloride,Cephalexin,hydrochloride,0,salt/ester rollup: 'Cephalexin hydrochloride' -> 'Cephalexin' (hydrochloride)
ent_003127,ent_003126,Cephalothin sodium,Cephalothin,sodium,0,salt/ester rollup: 'Cephalothin sodium' -> 'Cephalothin' (sodium)
ent_003129,ent_003128,Cephapirin sodium,Cephapirin,sodium,0,salt/ester rollup: 'Cephapirin sodium' -> 'Cephapirin' (sodium)
ent_003140,ent_003139,Cerivastatin sodium,Cerivastatin,sodium,0,salt/ester rollup: 'Cerivastatin sodium' -> 'Cerivastatin' (sodium)
ent_003149,ent_003148,Certoparin sodium,Certoparin,sodium,1,salt/ester rollup: 'Certoparin sodium' -> 'Certoparin' (sodium)
ent_003156,ent_003155,Cetalkonium chloride,Cetalkonium,chloride,0,salt/ester rollup: 'Cetalkonium chloride' -> 'Cetalkonium' (chloride)
ent_003161,ent_003160,Cethexonium chloride,Cethexonium,chloride,0,salt/ester rollup: 'Cethexonium chloride' -> 'Cethexonium' (chloride)
ent_003166,ent_003165,Cetirizine hydrochloride,Cetirizine,hydrochloride,3,salt/ester rollup: 'Cetirizine hydrochloride' -> 'Cetirizine' (hydrochloride)
ent_003177,ent_003176,Cetrimonium bromide,Cetrimonium,bromide,0,salt/ester rollup: 'Cetrimonium bromide' -> 'Cetrimonium' (bromide)
ent_003180,ent_003178,Cetrorelix acetate,Cetrorelix,acetate,2,salt/ester rollup: 'Cetrorelix acetate' -> 'Cetrorelix' (acetate)
ent_003186,ent_003185,Cetylpyridinium chloride,Cetylpyridinium,chloride,1,salt/ester rollup: 'Cetylpyridinium chloride' -> 'Cetylpyridinium' (chloride)
ent_003189,ent_003188,Cevimeline hydrochloride,Cevimeline,hydrochloride,0,salt/ester rollup: 'Cevimeline hydrochloride' -> 'Cevimeline' (hydrochloride)
ent_003223,ent_003222,Chlophedianol hydrochloride,Chlophedianol,hydrochloride,0,salt/ester rollup: 'Chlophedianol hydrochloride' -> 'Chlophedianol' (hydrochloride)
ent_003237,ent_003236,Chlorcyclizine hydrochloride,Chlorcyclizine,hydrochloride,0,salt/ester rollup: 'Chlorcyclizine hydrochloride' -> 'Chlorcyclizine' (hydrochloride)
ent_003240,ent_003239,Chlordiazepoxide hydrochloride,Chlordiazepoxide,hydrochloride,0,salt/ester rollup: 'Chlordiazepoxide hydrochloride' -> 'Chlordiazepoxide' (hydrochloride)
ent_003245,ent_003243,Chlorhexidine gluconate,Chlorhexidine,gluconate,18,salt/ester rollup: 'Chlorhexidine gluconate' -> 'Chlorhexidine' (gluconate)
ent_003250,ent_003249,Chlorisondamine chloride,Chlorisondamine,chloride,0,salt/ester rollup: 'Chlorisondamine chloride' -> 'Chlorisondamine' (chloride)
ent_003268,ent_003267,Chloroprocaine hydrochloride,Chloroprocaine,hydrochloride,3,salt/ester rollup: 'Chloroprocaine hydrochloride' -> 'Chloroprocaine' (hydrochloride)
ent_003271,ent_003270,Chloroquine hydrochloride,Chloroquine,hydrochloride,0,salt/ester rollup: 'Chloroquine hydrochloride' -> 'Chloroquine' (hydrochloride)
ent_003272,ent_003270,Chloroquine phosphate,Chloroquine,phosphate,2,salt/ester rollup: 'Chloroquine phosphate' -> 'Chloroquine' (phosphate)
ent_003273,ent_003270,Chloroquine sulphate,Chloroquine,sulphate,0,salt/ester rollup: 'Chloroquine sulphate' -> 'Chloroquine' (sulphate)
ent_003277,ent_003276,Chlorothiazide sodium,Chlorothiazide,sodium,0,salt/ester rollup: 'Chlorothiazide sodium' -> 'Chlorothiazide' (sodium)
ent_003284,ent_003283,Chlorpheniramine maleate,Chlorpheniramine,maleate,2,salt/ester rollup: 'Chlorpheniramine maleate' -> 'Chlorpheniramine' (maleate)
ent_003287,ent_003286,Chlorphenoxamine hydrochloride,Chlorphenoxamine,hydrochloride,0,salt/ester rollup: 'Chlorphenoxamine hydrochloride' -> 'Chlorphenoxamine' (hydrochloride)
ent_003289,ent_003288,Chlorphentermine hydrochloride,Chlorphentermine,hydrochloride,0,salt/ester rollup: 'Chlorphentermine hydrochloride' -> 'Chlorphentermine' (hydrochloride)
ent_003293,ent_003292,Chlorpromazine hydrochloride,Chlorpromazine,hydrochloride,1,salt/ester rollup: 'Chlorpromazine hydrochloride' -> 'Chlorpromazine' (hydrochloride)
ent_003299,ent_003298,Chlortetracycline hydrochloride,Chlortetracycline,hydrochloride,0,salt/ester rollup: 'Chlortetracycline hydrochloride' -> 'Chlortetracycline' (hydrochloride)
ent_003321,ent_003320,Chondroitin sulfate sodium,Chondroitin sulfate,sodium,6,salt/ester rollup: 'Chondroitin sulfate sodium' -> 'Chondroitin sulfate' (sodium)
ent_003357,ent_003356,Ciclonium bromide,Ciclonium,bromide,0,salt/ester rollup: 'Ciclonium bromide' -> 'Ciclonium' (bromide)
ent_003367,ent_003366,Ciclotropium bromide,Ciclotropium,bromide,0,salt/ester rollup: 'Ciclotropium bromide' -> 'Ciclotropium' (bromide)
ent_003374,ent_003373,Cidofovir anhydrous,Cidofovir,anhydrous,1,salt/ester rollup: 'Cidofovir anhydrous' -> 'Cidofovir' (anhydrous)
ent_003386,ent_003385,Cilastatin sodium,Cilastatin,sodium,2,salt/ester rollup: 'Cilastatin sodium' -> 'Cilastatin' (sodium)
ent_003415,ent_003414,Cimetidine hydrochloride,Cimetidine,hydrochloride,0,salt/ester rollup: 'Cimetidine hydrochloride' -> 'Cimetidine' (hydrochloride)
ent_003417,ent_003416,Cimetropium bromide,Cimetropium,bromide,0,salt/ester rollup: 'Cimetropium bromide' -> 'Cimetropium' (bromide)
ent_003422,ent_003421,Cinacalcet hydrochloride,Cinacalcet,hydrochloride,2,salt/ester rollup: 'Cinacalcet hydrochloride' -> 'Cinacalcet' (hydrochloride)
ent_003477,ent_003476,Cipralisant maleate,Cipralisant,maleate,0,salt/ester rollup: 'Cipralisant maleate' -> 'Cipralisant' (maleate)
ent_003483,ent_003482,Ciprofloxacin hydrochloride,Ciprofloxacin,hydrochloride,8,salt/ester rollup: 'Ciprofloxacin hydrochloride' -> 'Ciprofloxacin' (hydrochloride)
ent_003498,ent_003497,Cisapride monohydrate,Cisapride,monohydrate,0,salt/ester rollup: 'Cisapride monohydrate' -> 'Cisapride' (monohydrate)
ent_003500,ent_003499,Cisatracurium besylate,Cisatracurium,besylate,4,salt/ester rollup: 'Cisatracurium besylate' -> 'Cisatracurium' (besylate)
ent_003506,ent_003505,Citalopram hydrobromide,Citalopram,hydrobromide,2,salt/ester rollup: 'Citalopram hydrobromide' -> 'Citalopram' (hydrobromide)
ent_003513,ent_003512,Citicoline sodium,Citicoline,sodium,0,salt/ester rollup: 'Citicoline sodium' -> 'Citicoline' (sodium)
ent_003527,ent_003526,Clamoxyquin hydrochloride,Clamoxyquin,hydrochloride,3,salt/ester rollup: 'Clamoxyquin hydrochloride' -> 'Clamoxyquin' (hydrochloride)
ent_003542,ent_003541,Clazosentan sodium,Clazosentan,sodium,0,salt/ester rollup: 'Clazosentan sodium' -> 'Clazosentan' (sodium)
ent_003547,ent_003546,Clemastine fumarate,Clemastine,fumarate,3,salt/ester rollup: 'Clemastine fumarate' -> 'Clemastine' (fumarate)
